acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,kf_roll,kf_pitch,Xk0,Xk1,Pk0,Pk1,Q0,R0
585,6533,-5430,2328,-1309,-7,-1.015,-3.568,-0.080553,-0.060528,0.000705,0.000909,1e-05,0.05
235,-3064,-2610,-682,430,50,0.178,-4.152,-0.059724,-0.070715,0.000704,0.000896,1e-05,0.05
-92,695,-2953,1473,-162,-84,1.409,-2.72,-0.038234,-0.045723,0.000704,0.000862,1e-05,0.05
821,236,-6601,-90,466,253,3.298,-3.802,-0.005265,-0.064615,0.000703,0.000848,1e-05,0.05
-223,-1089,-3892,-1051,517,117,0.877,-3.527,-0.047524,-0.059812,0.000703,0.000843,1e-05,0.05
255,1409,-3033,809,-294,382,-0.738,-3.425,-0.07571,-0.05804,0.000703,0.000839,1e-05,0.05
-260,-3927,-1105,2565,542,164,6.806,-2.98,0.055953,-0.050265,0.000703,0.000904,1e-05,0.05
1756,6599,-4953,1543,-1799,-83,4.99,-3.321,0.024267,-0.056211,0.000703,0.00092,1e-05,0.05
-597,-2974,-663,-175,291,297,8.605,-3.171,0.087356,-0.053599,0.000702,0.000942,1e-05,0.05
83,-270,-5382,-400,345,73,9.321,-3.733,0.099842,-0.06341,0.000702,0.000925,1e-05,0.05
496,34,-4995,-1886,-8,229,5.997,-3.691,0.041835,-0.062681,0.000702,0.000937,1e-05,0.05
118,372,-2571,867,180,582,2.982,-3.55,-0.010783,-0.060209,0.000702,0.000978,1e-05,0.05
-224,-3013,-747,1300,327,622,7.883,-3.305,0.074747,-0.05593,0.000702,0.001037,1e-05,0.05
716,6374,-4638,1707,-998,344,8.084,-3.481,0.078252,-0.059008,0.000702,0.001083,1e-05,0.05
-511,-3596,-3058,-2932,493,705,6.564,-3.667,0.051732,-0.062248,0.000702,0.001131,1e-05,0.05
137,4045,-3404,2260,-791,334,2.85,-3.143,-0.013091,-0.053109,0.000702,0.001152,1e-05,0.05
39,-4941,-238,2106,617,867,9.001,-3.921,0.094266,-0.066685,0.000702,0.001241,1e-05,0.05
1311,5557,-5557,-78,-1075,-74,9.385,-4.071,0.100963,-0.069302,0.000702,0.001243,1e-05,0.05
192,925,-2142,-1559,-692,74,-0.17,-3.467,-0.065799,-0.058771,0.000702,0.001178,1e-05,0.05
-521,-5329,-94,2889,448,771,1.017,-3.42,-0.045076,-0.057942,0.000702,0.001172,1e-05,0.05
668,5577,-6276,586,-24,-99,10.013,-4.417,0.111925,-0.075353,0.000702,0.001211,1e-05,0.05
-266,-1651,-5879,-3227,352,-123,3.187,-4.809,-0.007217,-0.082179,0.000702,0.001147,1e-05,0.05
88,-1878,-4856,25,-59,1249,-0.681,-3.821,-0.074723,-0.06494,0.000702,0.001174,1e-05,0.05
-110,-3725,-1191,1179,233,920,9.503,-4.54,0.103032,-0.0775,0.000702,0.001249,1e-05,0.05
-145,884,-4628,-1239,38,8,5.119,-4.46,0.026511,-0.0761,0.000702,0.001194,1e-05,0.05
-16,-2630,-4477,-1306,-600,-75,1.519,-3.124,-0.036324,-0.052774,0.000702,0.001122,1e-05,0.05
-161,-1055,-2395,2594,416,37,4.816,-3.703,0.021217,-0.062881,0.000702,0.001014,1e-05,0.05
913,-305,-6814,858,-21,-537,8.515,-4.575,0.085774,-0.078111,0.000702,0.001044,1e-05,0.05
-258,-960,-4013,-2060,-177,-155,1.672,-3.371,-0.033653,-0.057082,0.000702,0.001038,1e-05,0.05
623,548,-3629,-132,179,-30,0.085,-3.176,-0.061356,-0.053689,0.000702,0.000964,1e-05,0.05
13,-2225,-2265,-927,735,87,7.317,-3.34,0.064867,-0.056547,0.000702,0.000925,1e-05,0.05
400,6586,-3746,-235,-642,-152,1.365,-3.404,-0.039011,-0.057669,0.000702,0.00096,1e-05,0.05
192,-2731,-4644,-407,-91,-167,0.452,-3.222,-0.054941,-0.054484,0.000702,0.000933,1e-05,0.05
131,-924,-3394,1816,131,219,3.272,-3.731,-0.005724,-0.063372,0.000702,0.000911,1e-05,0.05
448,1454,-5893,661,-155,-355,3.589,-4.318,-0.000194,-0.073622,0.000702,0.000915,1e-05,0.05
-17,-1648,-4174,-2074,926,-42,0.139,-4.155,-0.060411,-0.070774,0.000702,0.000893,1e-05,0.05
493,1439,-3761,1253,-470,-12,-2.308,-3.763,-0.103113,-0.063939,0.000702,0.000908,1e-05,0.05
-316,-3634,-4062,2412,987,337,2.005,-3.128,-0.027831,-0.052852,0.000702,0.000976,1e-05,0.05
498,6481,-2833,901,-668,-117,4.129,-3.957,0.00923,-0.06731,0.000702,0.000971,1e-05,0.05
144,-1271,-4823,-2224,-200,76,0.966,-4.004,-0.045967,-0.068144,0.000702,0.000926,1e-05,0.05
-4,919,-4320,329,234,105,-0.028,-4.129,-0.063318,-0.07032,0.000702,0.000883,1e-05,0.05
576,76,-4245,-2062,408,84,2.606,-4.523,-0.017351,-0.077193,0.000702,0.000882,1e-05,0.05
-38,1894,-3989,-88,259,99,-1.903,-4.17,-0.096039,-0.071043,0.000702,0.000856,1e-05,0.05
615,358,-4156,331,-364,-152,-2.178,-3.737,-0.100846,-0.063484,0.000702,0.000854,1e-05,0.05
-63,-1361,-2410,1616,549,-221,1.911,-4.254,-0.029472,-0.072502,0.000702,0.000829,1e-05,0.05
936,5828,-4784,1684,-922,-343,0.423,-4.256,-0.05545,-0.072535,0.000702,0.000831,1e-05,0.05
-877,-3055,-2840,-907,210,-515,-0.174,-4.346,-0.065865,-0.074107,0.000702,0.000857,1e-05,0.05
-5,3735,-2185,2508,-706,-564,-4.843,-4.778,-0.147366,-0.081652,0.000702,0.000896,1e-05,0.05
-282,-3060,-576,1822,732,-379,4.505,-4.861,0.015797,-0.083095,0.000702,0.000942,1e-05,0.05
1034,8169,-3331,999,-1377,-365,2.024,-5.163,-0.027506,-0.088357,0.000702,0.000962,1e-05,0.05
218,-1778,-3296,-813,23,26,1.712,-4.147,-0.032951,-0.070631,0.000702,0.000931,1e-05,0.05
-180,-279,-3859,455,552,-125,3.002,-4.439,-0.010435,-0.075728,0.000702,0.000914,1e-05,0.05
419,4301,-3110,1041,-158,499,0.825,-4.521,-0.048441,-0.077163,0.000702,0.000922,1e-05,0.05
-299,-3572,-1153,454,571,-265,1.581,-4.966,-0.035234,-0.084925,0.000702,0.000896,1e-05,0.05
1074,6632,-3855,2642,-397,150,-0.29,-4.45,-0.067896,-0.075913,0.000702,0.000865,1e-05,0.05
-698,-1887,568,-29,827,287,-0.049,-3.864,-0.063688,-0.065702,0.000702,0.000898,1e-05,0.05
462,5458,-2480,2613,-1037,-192,-4.074,-2.396,-0.133929,-0.04007,0.000702,0.000877,1e-05,0.05
791,-1160,-4800,-1338,114,357,-4.543,-2.747,-0.142122,-0.046207,0.000702,0.000922,1e-05,0.05
16,222,-2810,1607,-94,38,-2.744,-2.371,-0.110728,-0.039642,0.000702,0.00092,1e-05,0.05
833,2317,-5232,-237,172,550,-2.628,-3.019,-0.108703,-0.050944,0.000702,0.000925,1e-05,0.05
-609,-2584,-4256,-641,452,6,-4.143,-2.411,-0.13514,-0.040333,0.000702,0.000914,1e-05,0.05
848,4892,-1977,2228,-1327,155,-3.778,-1.986,-0.12877,-0.032918,0.000702,0.000891,1e-05,0.05
-452,-5094,1612,2621,871,145,-0.151,-1.943,-0.065468,-0.032171,0.000702,0.00094,1e-05,0.05
1202,6285,-4746,2035,-1639,-453,-4.691,-1.446,-0.144704,-0.023497,0.000702,0.000963,1e-05,0.05
-699,-4545,-5145,-1887,64,7,-4.562,-2.262,-0.142457,-0.037735,0.000702,0.000957,1e-05,0.05
-426,-95,-2442,2675,6,214,-2.761,-2.648,-0.111014,-0.044468,0.000702,0.000944,1e-05,0.05
1091,2260,-5113,-705,131,55,1.48,-2.815,-0.036997,-0.047383,0.000702,0.000908,1e-05,0.05
304,4043,-3978,-475,315,178,-1.205,-2.814,-0.083863,-0.04736,0.000702,0.000883,1e-05,0.05
653,-1256,-5457,811,-396,-140,0.265,-2.991,-0.058206,-0.050451,0.000702,0.000897,1e-05,0.05
-271,-2365,-1698,2259,759,-190,5.562,-2.941,0.03425,-0.049582,0.000702,0.000931,1e-05,0.05
1015,4277,-5440,1567,-1161,-155,5.835,-3.149,0.03901,-0.053218,0.000702,0.000935,1e-05,0.05
-409,-3809,-5040,-1546,-677,-53,3.364,-3.103,-0.004118,-0.052417,0.000702,0.000939,1e-05,0.05
166,330,-2167,1313,234,-129,4.882,-2.974,0.022381,-0.050165,0.000702,0.000908,1e-05,0.05
779,472,-4640,227,274,239,7.308,-3.766,0.064714,-0.06398,0.000702,0.000896,1e-05,0.05
-144,-3233,-5031,-1391,777,401,4.493,-2.9,0.015587,-0.048861,0.000702,0.000904,1e-05,0.05
389,1440,-3162,1674,-890,68,3.477,-2.476,-0.002145,-0.041464,0.000702,0.00091,1e-05,0.05
9,-5571,-3037,702,955,101,9.486,-2.842,0.10273,-0.047849,0.000702,0.000931,1e-05,0.05
425,5663,-3100,1542,-1744,-736,9.079,-2.513,0.095625,-0.042119,0.000702,0.000987,1e-05,0.05
1202,-3961,-7088,-1732,-464,-269,4.642,-1.671,0.018185,-0.02742,0.000702,0.000991,1e-05,0.05
-2,-3162,-3184,1698,-1214,-120,17.17,-1.147,0.236838,-0.018265,0.000702,0.00104,1e-05,0.05
1985,4569,-3210,1160,-971,-1643,15.608,-3.443,0.209576,-0.058351,0.000702,0.001135,1e-05,0.05
527,-6903,-6179,-3688,100,-850,11.593,-2.174,0.139502,-0.036204,0.000702,0.001175,1e-05,0.05
-183,1383,-3035,990,1103,-84,6.425,-2.435,0.049306,-0.040754,0.000702,0.001124,1e-05,0.05
-34,-3360,-1276,-1368,26,-295,12.301,-3.105,0.151864,-0.052455,0.000702,0.001105,1e-05,0.05
1100,3975,-5953,218,-1576,-494,6.016,-2.676,0.042163,-0.044968,0.000702,0.001137,1e-05,0.05
261,-3366,-766,131,-680,-26,8.49,-3.264,0.085339,-0.055229,0.000702,0.001077,1e-05,0.05
658,-1308,-6754,-1634,720,-49,10.501,-3.712,0.120439,-0.063048,0.000702,0.001036,1e-05,0.05
489,4226,-4054,-1283,-703,-702,2.911,-4.121,-0.012019,-0.070181,0.000702,0.001099,1e-05,0.05
-138,-2374,-3970,-405,262,-428,3.985,-3.963,0.006717,-0.067424,0.000702,0.00108,1e-05,0.05
828,-791,-5340,-212,-31,-406,7.238,-4.403,0.063489,-0.075094,0.000702,0.001119,1e-05,0.05
-200,5366,-1069,626,-1309,-340,1.477,-3.914,-0.037049,-0.066562,0.000702,0.001143,1e-05,0.05
84,-1946,-1711,-96,231,-84,1.666,-3.131,-0.033747,-0.052905,0.000702,0.001101,1e-05,0.05
206,291,-6212,-844,458,-428,3.161,-4.15,-0.007666,-0.070692,0.000702,0.001117,1e-05,0.05
459,2379,-3485,-54,-185,-385,-0.001,-3.437,-0.062851,-0.05824,0.000702,0.00108,1e-05,0.05
749,-288,-3164,-1136,32,-370,-2.51,-4.105,-0.106648,-0.069896,0.000702,0.001108,1e-05,0.05
198,-4,-4601,357,-99,-329,-2.387,-4.12,-0.104492,-0.070156,0.000702,0.001157,1e-05,0.05
198,494,-5589,-623,633,-411,-0.918,-4.717,-0.078855,-0.080578,0.000702,0.001177,1e-05,0.05
305,2533,-3346,866,-456,-505,-4.16,-4.231,-0.135436,-0.072095,0.000702,0.001173,1e-05,0.05
-138,-60,-2901,-375,648,-235,-4.132,-4.509,-0.134942,-0.07696,0.000702,0.001135,1e-05,0.05
308,1265,-3601,1025,113,-354,-3.939,-4.515,-0.131581,-0.077049,0.000702,0.001161,1e-05,0.05
196,241,-4600,-1096,134,-237,-3.957,-5.086,-0.131894,-0.087016,0.000702,0.001151,1e-05,0.05
-29,2163,-3762,1058,270,-244,-5.805,-4.767,-0.164147,-0.081458,0.000702,0.001125,1e-05,0.05
221,423,-3442,-34,48,-156,-4.873,-4.642,-0.147876,-0.079272,0.000702,0.001075,1e-05,0.05
331,1556,-3266,1206,25,-133,-4.589,-4.502,-0.14293,-0.076829,0.000702,0.001015,1e-05,0.05
1975,5789,-3541,1286,-20,-2393,-8.162,-6.214,-0.205281,-0.106717,0.000702,0.001061,1e-05,0.05
95,-1017,-4740,-544,691,-665,-5.98,-7.51,-0.167207,-0.129325,0.000702,0.001158,1e-05,0.05
1010,4244,-3051,3567,-1231,-372,-7.032,-7.166,-0.185561,-0.123318,0.000702,0.001176,1e-05,0.05
-628,-2983,-3002,2086,1634,-876,-0.023,-7.052,-0.063233,-0.121342,0.000702,0.001194,1e-05,0.05
232,7637,-2137,1264,-1182,-2383,2.621,-7.247,-0.017079,-0.124732,0.000702,0.001299,1e-05,0.05
-456,-4048,-6289,-2037,74,-1046,-1.029,-8.214,-0.080793,-0.141616,0.000702,0.001378,1e-05,0.05
27,1629,-1783,1564,510,-187,-0.586,-7.546,-0.073058,-0.12996,0.000702,0.001432,1e-05,0.05
1626,4205,-1506,2917,-1647,-635,-1.727,-8.135,-0.092977,-0.14023,0.000702,0.001472,1e-05,0.05
-594,-6796,-6075,2244,672,-1103,1.063,-8.129,-0.044278,-0.140138,0.000702,0.001402,1e-05,0.05
437,6132,-2998,3055,-846,-282,-6.934,-9.533,-0.183859,-0.16463,0.000702,0.001358,1e-05,0.05
-691,-4424,-4139,-853,-481,-28,-4.033,-7.739,-0.133214,-0.133321,0.000702,0.00126,1e-05,0.05
421,717,-2575,2205,-94,-319,-0.09,-7.206,-0.064401,-0.124022,0.000702,0.001174,1e-05,0.05
428,-1596,-6805,461,440,586,2.316,-6.871,-0.022416,-0.118179,0.000702,0.001103,1e-05,0.05
-27,-666,-3499,-389,96,8,0.217,-6.352,-0.059048,-0.109126,0.000702,0.001077,1e-05,0.05
427,-381,-4719,1150,-249,241,2.076,-5.637,-0.026598,-0.096631,0.000702,0.001001,1e-05,0.05
288,-2626,-4388,893,356,475,6.547,-5.482,0.051436,-0.093935,0.000702,0.001066,1e-05,0.05
524,5418,-3120,-285,-1021,118,2.825,-4.785,-0.013532,-0.081769,0.000702,0.001058,1e-05,0.05
-305,-3801,-3504,20,280,242,4.171,-3.404,0.00997,-0.057665,0.000702,0.001022,1e-05,0.05
565,-1996,-3232,720,278,339,10.546,-4.649,0.121236,-0.079396,0.000702,0.001037,1e-05,0.05
1108,4862,-5805,298,-1733,170,6.926,-4.518,0.058055,-0.07711,0.000702,0.001015,1e-05,0.05
-774,-4876,-2595,-1032,326,127,7.851,-4.861,0.074188,-0.083103,0.000702,0.000991,1e-05,0.05
252,-4,-4643,550,234,25,8.532,-5.114,0.086074,-0.087516,0.000702,0.000981,1e-05,0.05
-47,470,-3491,-885,153,-68,7.507,-4.936,0.068198,-0.084405,0.000702,0.000987,1e-05,0.05
85,-1036,-3897,-629,-172,-209,4.24,-4.714,0.011165,-0.080537,0.000702,0.000927,1e-05,0.05
303,-2098,-4361,-315,96,65,6.005,-4.696,0.041984,-0.080222,0.000702,0.000894,1e-05,0.05
389,-162,-4072,-486,125,11,5.346,-4.608,0.030471,-0.078685,0.000702,0.000843,1e-05,0.05
96,-540,-4070,-673,330,-168,4.335,-4.707,0.012835,-0.080406,0.000702,0.000847,1e-05,0.05
676,904,-4231,-94,-344,-145,1.788,-4.601,-0.031619,-0.07856,0.000702,0.000865,1e-05,0.05
486,-2264,-3484,70,356,-160,4.722,-5.152,0.019586,-0.088175,0.000702,0.000843,1e-05,0.05
626,3661,-3450,1512,-1038,-244,3.952,-4.933,0.006143,-0.08435,0.000702,0.000848,1e-05,0.05
-855,-2877,-1074,-1221,474,-313,6.686,-5.102,0.053855,-0.08731,0.000702,0.000828,1e-05,0.05
999,5659,-3705,2457,-648,-388,0.761,-4.384,-0.049555,-0.074775,0.000702,0.000899,1e-05,0.05
-467,-1604,1576,1513,415,-313,1.197,-4.85,-0.041936,-0.082911,0.000702,0.000929,1e-05,0.05
401,3977,-6013,949,-33,-363,0.766,-4.811,-0.049464,-0.082223,0.000702,0.000921,1e-05,0.05
-143,-692,-5316,-1592,-428,-410,-2.955,-4.576,-0.114399,-0.078129,0.000702,0.000949,1e-05,0.05
32,-776,-3342,490,-133,103,-1.447,-3.52,-0.088095,-0.059692,0.000702,0.000905,1e-05,0.05
1050,-279,-6542,-1590,-77,-242,2.18,-3.991,-0.024779,-0.067911,0.000702,0.000893,1e-05,0.05
-13,83,-4273,-82,348,100,-0.597,-4.119,-0.073257,-0.070149,0.000702,0.000853,1e-05,0.05
479,451,-3814,-166,-174,-66,-1.439,-4.081,-0.087944,-0.069488,0.000702,0.000832,1e-05,0.05
-37,-1093,-1752,1266,167,-133,2.085,-3.923,-0.02644,-0.066721,0.000702,0.00081,1e-05,0.05
623,4713,-3750,1423,-515,176,2.671,-4.42,-0.016221,-0.075404,0.000702,0.000819,1e-05,0.05
-485,-2643,-2474,-1160,727,-321,2.397,-3.655,-0.020989,-0.062043,0.000702,0.000863,1e-05,0.05
1009,3194,-3726,2185,-1624,-242,-0.704,-3.463,-0.075117,-0.058702,0.000702,0.000887,1e-05,0.05
-974,-5227,-2159,2001,616,-262,3.875,-3.024,0.004798,-0.051027,0.000702,0.000906,1e-05,0.05
660,2992,-4130,1610,-579,-127,7.242,-2.816,0.06357,-0.047397,0.000702,0.000895,1e-05,0.05
-241,-2486,-4909,-2815,-309,-222,3.087,-3.377,-0.008958,-0.057187,0.000702,0.000901,1e-05,0.05
176,2150,-2601,438,-333,-472,0.31,-3.05,-0.057416,-0.051495,0.000702,0.000886,1e-05,0.05
197,-1618,-3223,-1780,76,-229,2.597,-3.57,-0.017499,-0.06056,0.000702,0.000893,1e-05,0.05
316,2470,-2849,250,80,131,-0.024,-3.88,-0.063252,-0.065973,0.000702,0.000871,1e-05,0.05
559,-689,-5579,352,-228,226,-1.904,-3.733,-0.096068,-0.063408,0.000702,0.000843,1e-05,0.05
255,-964,-5395,2231,20,-408,-0.613,-3.368,-0.073533,-0.057042,0.000702,0.000853,1e-05,0.05
244,4002,-3371,2192,-1584,-163,0.225,-3.058,-0.058899,-0.051635,0.000702,0.00087,1e-05,0.05
-652,-4954,-4684,874,756,-326,1.575,-3.513,-0.035345,-0.05956,0.000702,0.000877,1e-05,0.05
545,5435,-2913,2931,-1742,-327,-0.455,-4.082,-0.070764,-0.069497,0.000702,0.000857,1e-05,0.05
-937,-4972,223,2119,932,-327,-2.256,-4.885,-0.102204,-0.083518,0.000702,0.000875,1e-05,0.05
940,5546,-5416,3337,-1019,-166,-1.098,-5.245,-0.082001,-0.089802,0.000702,0.000909,1e-05,0.05
-382,-2623,-2755,-1465,136,-559,0.373,-5.108,-0.056315,-0.087403,0.000702,0.000928,1e-05,0.05
-75,476,-1477,2434,147,49,-0.092,-4.383,-0.064443,-0.07475,0.000702,0.000921,1e-05,0.05
260,-1643,-6088,-1347,-40,-256,2.046,-4.94,-0.027118,-0.084475,0.000702,0.000943,1e-05,0.05
546,1611,-3659,342,588,217,-0.11,-4.63,-0.064743,-0.079058,0.000702,0.000909,1e-05,0.05
57,-1161,-4049,69,-240,-102,2.594,-4.403,-0.017556,-0.075101,0.000702,0.000865,1e-05,0.05
242,-247,-3231,552,133,-22,4.412,-4.524,0.014174,-0.077211,0.000702,0.000825,1e-05,0.05
512,1904,-3809,687,-498,0,3.188,-4.424,-0.007198,-0.075474,0.000702,0.000812,1e-05,0.05
-1,-2248,-4036,-1542,47,-65,5.084,-4.433,0.025901,-0.075632,0.000702,0.000808,1e-05,0.05
204,2199,-2719,2463,-436,328,3.183,-3.788,-0.00727,-0.064374,0.000702,0.000829,1e-05,0.05
-629,-3192,-489,483,785,179,9.727,-3.73,0.106931,-0.063349,0.000702,0.000863,1e-05,0.05
930,5785,-3761,1576,-1820,-118,4.354,-2.775,0.013163,-0.046692,0.000702,0.000894,1e-05,0.05
260,-2451,-499,676,-345,-126,9.147,-2.988,0.096818,-0.050402,0.000702,0.000918,1e-05,0.05
157,-419,-6543,14,194,82,8.622,-3.01,0.08765,-0.050786,0.000702,0.0009,1e-05,0.05
226,-632,-5031,-1578,-87,11,4.54,-3.055,0.016397,-0.05157,0.000702,0.000871,1e-05,0.05
-102,-504,-2732,360,-178,-74,2.229,-2.941,-0.023935,-0.049587,0.000702,0.00085,1e-05,0.05
-48,-4029,-1188,753,513,-644,5.621,-3.209,0.035267,-0.054264,0.000702,0.000901,1e-05,0.05
522,-1169,-6703,-2072,767,-26,12.158,-3.812,0.149358,-0.064794,0.000702,0.00093,1e-05,0.05
121,-301,-3710,-1378,455,-319,5.356,-2.877,0.030639,-0.048466,0.000702,0.001003,1e-05,0.05
257,-1441,-2877,13,226,-1054,4.612,-2.313,0.017665,-0.038622,0.000702,0.001082,1e-05,0.05
-8,-2055,-5369,369,903,-654,8.49,-3.303,0.085349,-0.055903,0.000702,0.001168,1e-05,0.05
566,5015,-2697,-501,-1446,-1082,2.961,-2.722,-0.011149,-0.045767,0.000702,0.001253,1e-05,0.05
-249,-2151,-894,192,131,-522,2.04,-2.793,-0.027233,-0.046995,0.000702,0.001291,1e-05,0.05
92,128,-5853,-749,379,-523,6.547,-2.742,0.05144,-0.04612,0.000702,0.001264,1e-05,0.05
439,1531,-4172,-649,-356,-622,2.482,-2.728,-0.019513,-0.045868,0.000702,0.00128,1e-05,0.05
508,-71,-3719,-333,-208,-335,0.06,-2.813,-0.061789,-0.047345,0.000702,0.001294,1e-05,0.05
-84,-43,-3390,462,261,-301,1.308,-2.845,-0.040002,-0.047907,0.000702,0.001283,1e-05,0.05
531,1022,-4276,-381,192,-104,0.704,-3.27,-0.050544,-0.055326,0.000702,0.001237,1e-05,0.05
37,276,-3901,-268,119,-141,-1.235,-3.846,-0.084393,-0.065385,0.000702,0.001137,1e-05,0.05
86,620,-4107,181,83,-76,-2.247,-3.65,-0.10205,-0.061953,0.000702,0.001068,1e-05,0.05
544,-391,-5129,-1032,220,-160,-1.737,-3.668,-0.093152,-0.062281,0.000702,0.000975,1e-05,0.05
214,2143,-3282,1372,-1139,-138,-4.746,-3.004,-0.145662,-0.050688,0.000702,0.000935,1e-05,0.05
-293,-3072,-5070,2113,477,-167,-1.179,-3.234,-0.083405,-0.054697,0.000702,0.000898,1e-05,0.05
480,2331,-5311,2300,-528,-292,3.359,-4.036,-0.004212,-0.06869,0.000702,0.000873,1e-05,0.05
-345,-1709,-4280,-2864,134,-460,1.023,-4.737,-0.044984,-0.080939,0.000702,0.000873,1e-05,0.05
593,3662,-3075,1666,233,-193,-2.966,-4.201,-0.114594,-0.071569,0.000702,0.000893,1e-05,0.05
83,-3025,-2998,1028,366,-188,1.645,-3.965,-0.034115,-0.067452,0.000702,0.00089,1e-05,0.05
-130,2971,-5359,1811,-712,-428,1.138,-3.956,-0.042965,-0.067299,0.000702,0.000874,1e-05,0.05
248,-2292,-4407,-2918,-48,-227,0.081,-4.329,-0.061422,-0.073812,0.000702,0.000857,1e-05,0.05
371,3681,-2832,1888,-145,-54,-3.185,-4.007,-0.118423,-0.068188,0.000702,0.000838,1e-05,0.05
-606,-3643,-663,997,506,117,5.301,-3.764,0.029696,-0.063954,0.000702,0.000828,1e-05,0.05
432,6717,-3813,2040,-756,-92,2.181,-4.499,-0.024769,-0.07677,0.000702,0.000811,1e-05,0.05
84,-2699,-4985,-2158,-216,-264,-0.02,-4.449,-0.063173,-0.075907,0.000702,0.000856,1e-05,0.05
-41,1576,-1550,1587,-445,-66,-1.217,-3.861,-0.084073,-0.065641,0.000702,0.000823,1e-05,0.05
219,213,-5256,-1750,112,-48,1.498,-4.318,-0.036681,-0.073619,0.000702,0.00082,1e-05,0.05
61,1320,-3512,-674,-72,178,-3.806,-3.655,-0.129267,-0.062052,0.000702,0.000825,1e-05,0.05
479,408,-3909,1230,-176,28,-2.276,-3.74,-0.102556,-0.063522,0.000702,0.000835,1e-05,0.05
-357,-2070,-1951,-235,1075,210,3.387,-3.539,-0.003726,-0.060022,0.000702,0.000872,1e-05,0.05
1326,5948,-4157,182,-824,-74,-0.82,-3.278,-0.077149,-0.055469,0.000702,0.00089,1e-05,0.05
1,-1988,-3865,-496,50,-217,-0.421,-2.963,-0.070172,-0.049962,0.000702,0.000885,1e-05,0.05
-281,-1228,-2691,1493,421,40,2.02,-3.148,-0.027576,-0.053196,0.000702,0.000861,1e-05,0.05
461,4644,-4431,1223,-165,383,1.706,-3.497,-0.033051,-0.059291,0.000702,0.000861,1e-05,0.05
-287,-2616,-4148,-1298,1143,110,1.149,-3.726,-0.042777,-0.063278,0.000702,0.000871,1e-05,0.05
482,3893,-2887,2007,-1244,-137,-4.014,-2.93,-0.132898,-0.049389,0.000702,0.000858,1e-05,0.05
-451,-3681,452,2342,736,212,-0.66,-2.859,-0.07436,-0.048154,0.000702,0.000923,1e-05,0.05
1345,5380,-3692,2578,-1034,83,-3.545,-3.061,-0.124705,-0.051675,0.000702,0.000903,1e-05,0.05
-160,-1240,-3711,-1169,-549,-178,-1.781,-2.731,-0.093917,-0.045911,0.000702,0.000944,1e-05,0.05
-67,-970,-2609,1000,369,-99,0.733,-2.773,-0.050038,-0.046656,0.000702,0.000887,1e-05,0.05
669,3541,-4505,1097,-341,187,0.379,-3.707,-0.056213,-0.062948,0.000702,0.000876,1e-05,0.05
