acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,kf_roll,kf_pitch,Xk0,Xk1,Pk0,Pk1,Q0,R0
260,367,-4095,21,0,-30,-1.301,-3.783,-0.085545,-0.064285,0.000707,0.000712,1e-05,0.05
256,378,-4095,30,-3,-16,-1.273,-3.769,-0.085048,-0.06403,0.000706,0.000711,1e-05,0.05
263,385,-4099,24,-3,-11,-1.25,-3.76,-0.084646,-0.063871,0.000705,0.000709,1e-05,0.05
249,356,-4091,28,-6,5,-1.224,-3.758,-0.084198,-0.063838,0.000704,0.000707,1e-05,0.05
256,393,-4083,97,-9,23,-1.119,-3.702,-0.082355,-0.062872,0.000704,0.000706,1e-05,0.05
282,311,-4118,55,8,14,-0.912,-3.731,-0.07875,-0.063367,0.000703,0.000707,1e-05,0.05
264,335,-4104,53,10,0,-0.83,-3.756,-0.07731,-0.063804,0.000703,0.000706,1e-05,0.05
249,245,-4108,66,-4,33,-0.606,-3.713,-0.073413,-0.06305,0.000703,0.000706,1e-05,0.05
335,326,-4048,89,-19,7,-0.446,-3.728,-0.070618,-0.063328,0.000703,0.000706,1e-05,0.05
197,556,-4174,259,-12,-87,-0.447,-3.896,-0.070638,-0.066258,0.000703,0.00071,1e-05,0.05
244,-97,-4260,-163,-66,-85,-0.003,-3.697,-0.062882,-0.062777,0.000702,0.000727,1e-05,0.05
360,92,-4020,-36,29,122,0.237,-3.903,-0.058687,-0.066381,0.000702,0.000726,1e-05,0.05
168,168,-4167,-114,-83,145,0.367,-3.823,-0.056424,-0.064975,0.000702,0.000752,1e-05,0.05
311,225,-4120,-142,-117,116,0.093,-3.515,-0.061205,-0.059601,0.000702,0.000758,1e-05,0.05
316,195,-4071,-98,-35,196,-0.109,-3.434,-0.064741,-0.058183,0.000702,0.000785,1e-05,0.05
165,360,-4111,-15,-69,147,-0.188,-3.366,-0.066116,-0.056995,0.000702,0.000807,1e-05,0.05
203,351,-4083,-35,-5,-4,-0.526,-3.075,-0.07201,-0.051926,0.000702,0.000779,1e-05,0.05
365,394,-4091,34,-20,16,-0.659,-3.239,-0.07434,-0.054781,0.000702,0.000761,1e-05,0.05
161,374,-4091,34,-43,17,-0.708,-3.283,-0.075195,-0.055552,0.000702,0.000746,1e-05,0.05
241,354,-4074,44,-19,-23,-0.747,-3.093,-0.075861,-0.052231,0.000702,0.000736,1e-05,0.05
262,322,-4131,35,26,-32,-0.692,-3.253,-0.074901,-0.055028,0.000702,0.000729,1e-05,0.05
202,312,-4031,-58,-122,40,-0.655,-3.258,-0.074267,-0.055113,0.000702,0.000723,1e-05,0.05
214,62,-3542,203,107,203,-0.379,-3.226,-0.069442,-0.054561,0.000702,0.000744,1e-05,0.05
119,560,-4101,179,8,-91,-0.031,-2.685,-0.063368,-0.045124,0.000702,0.000742,1e-05,0.05
285,140,-4114,133,-16,60,0.153,-2.686,-0.060154,-0.045141,0.000702,0.000735,1e-05,0.05
146,153,-4146,-7,40,29,0.422,-2.897,-0.055459,-0.048819,0.000702,0.00073,1e-05,0.05
183,14,-4096,-17,-27,155,0.643,-2.743,-0.051605,-0.046133,0.000702,0.000737,1e-05,0.05
212,167,-4107,71,14,182,0.932,-2.756,-0.046568,-0.046347,0.000702,0.000757,1e-05,0.05
230,156,-4232,-9,36,90,1.048,-2.844,-0.04454,-0.047885,0.000702,0.000761,1e-05,0.05
258,234,-4129,-27,7,40,0.865,-2.971,-0.047743,-0.050101,0.000702,0.000751,1e-05,0.05
234,162,-4073,13,-4,-21,0.88,-3.026,-0.047472,-0.051071,0.000702,0.00074,1e-05,0.05
229,137,-4089,-7,19,-6,0.992,-3.106,-0.045517,-0.052461,0.000702,0.000731,1e-05,0.05
210,139,-4129,-34,5,-17,1.031,-3.131,-0.044842,-0.052893,0.000702,0.000724,1e-05,0.05
247,195,-4113,-13,5,-45,0.94,-3.185,-0.046432,-0.053849,0.000702,0.00072,1e-05,0.05
180,206,-4113,-18,15,-29,0.899,-3.182,-0.047135,-0.053789,0.000702,0.000719,1e-05,0.05
215,220,-4119,-48,16,26,0.752,-3.14,-0.049705,-0.053055,0.000702,0.000717,1e-05,0.05
259,195,-4111,-10,-2,-7,0.68,-3.251,-0.050971,-0.054995,0.000702,0.000713,1e-05,0.05
240,233,-4115,1,-7,1,0.656,-3.284,-0.051376,-0.055571,0.000702,0.00071,1e-05,0.05
213,267,-4100,22,10,3,0.597,-3.261,-0.052417,-0.055178,0.000702,0.000708,1e-05,0.05
257,267,-4113,15,20,-16,0.526,-3.333,-0.053652,-0.056422,0.000702,0.000708,1e-05,0.05
225,215,-4126,23,2,-21,0.603,-3.364,-0.052309,-0.056971,0.000702,0.000707,1e-05,0.05
233,179,-4142,12,4,-9,0.691,-3.348,-0.050773,-0.05668,0.000702,0.000706,1e-05,0.05
246,206,-4092,55,22,-27,0.777,-3.417,-0.049263,-0.057894,0.000702,0.000706,1e-05,0.05
196,193,-4120,16,22,32,0.877,-3.39,-0.047531,-0.057429,0.000702,0.000706,1e-05,0.05
279,211,-4109,11,15,32,0.845,-3.425,-0.048082,-0.058029,0.000702,0.000707,1e-05,0.05
242,197,-4110,39,-7,-5,0.912,-3.475,-0.046914,-0.0589,0.000702,0.000706,1e-05,0.05
233,184,-4115,15,-1,6,0.979,-3.434,-0.045745,-0.05819,0.000702,0.000705,1e-05,0.05
257,189,-4102,27,4,-2,1.014,-3.483,-0.045127,-0.059042,0.000702,0.000704,1e-05,0.05
227,173,-4099,50,-4,4,1.118,-3.456,-0.043312,-0.058578,0.000702,0.000704,1e-05,0.05
257,179,-4115,34,4,25,1.227,-3.461,-0.04142,-0.058668,0.000702,0.000704,1e-05,0.05
239,171,-4120,12,-6,35,1.251,-3.486,-0.040996,-0.059105,0.000702,0.000705,1e-05,0.05
255,170,-4107,24,-3,16,1.283,-3.465,-0.040447,-0.058734,0.000702,0.000706,1e-05,0.05
264,171,-4103,62,3,-34,1.387,-3.521,-0.038626,-0.059702,0.000702,0.000706,1e-05,0.05
233,156,-4129,31,-1,-34,1.48,-3.526,-0.036995,-0.059803,0.000702,0.000707,1e-05,0.05
254,161,-4120,0,0,-26,1.496,-3.524,-0.036722,-0.059768,0.000702,0.000707,1e-05,0.05
226,124,-4109,-3,-2,13,1.498,-3.516,-0.03669,-0.059614,0.000702,0.000706,1e-05,0.05
239,136,-4106,12,-4,52,1.559,-3.464,-0.035629,-0.058707,0.000702,0.000708,1e-05,0.05
273,161,-4107,35,-4,6,1.61,-3.484,-0.034735,-0.05907,0.000702,0.000709,1e-05,0.05
272,189,-4142,12,6,-59,1.601,-3.532,-0.034883,-0.059908,0.000702,0.000709,1e-05,0.05
261,151,-4123,-32,2,-105,1.496,-3.585,-0.036721,-0.060829,0.000702,0.000721,1e-05,0.05
237,104,-4113,-3,-6,-49,1.53,-3.576,-0.036124,-0.060673,0.000702,0.000725,1e-05,0.05
215,136,-4141,-13,8,-21,1.565,-3.56,-0.03551,-0.060395,0.000702,0.00072,1e-05,0.05
265,114,-4095,-22,-2,-12,1.552,-3.536,-0.035751,-0.05997,0.000702,0.000716,1e-05,0.05
272,137,-4096,-27,4,-22,1.557,-3.576,-0.035654,-0.060661,0.000702,0.000713,1e-05,0.05
280,168,-4200,-73,-5,-102,1.435,-3.607,-0.037778,-0.061208,0.000702,0.000718,1e-05,0.05
240,144,-4133,-67,-4,-116,1.241,-3.614,-0.041164,-0.061331,0.000702,0.000734,1e-05,0.05
242,102,-4134,-15,11,-67,1.309,-3.599,-0.039982,-0.061072,0.000702,0.000738,1e-05,0.05
211,121,-4124,-37,2,23,1.365,-3.578,-0.039008,-0.060698,0.000702,0.00073,1e-05,0.05
228,150,-4126,-69,-8,38,1.282,-3.509,-0.040461,-0.059498,0.000702,0.000727,1e-05,0.05
270,182,-4108,-89,5,-9,1.047,-3.555,-0.044556,-0.060309,0.000702,0.000721,1e-05,0.05
243,175,-4112,-87,-8,-19,0.858,-3.54,-0.047851,-0.060031,0.000702,0.000717,1e-05,0.05
233,198,-4120,-119,1,10,0.643,-3.511,-0.051611,-0.059525,0.000702,0.000713,1e-05,0.05
244,226,-4118,-188,-1,34,0.276,-3.495,-0.058013,-0.059247,0.000702,0.000712,1e-05,0.05
272,319,-4089,-138,-18,19,-0.229,-3.485,-0.066837,-0.059074,0.000702,0.00071,1e-05,0.05
219,392,-4159,-31,-4,-12,-0.552,-3.429,-0.072474,-0.058109,0.000702,0.000708,1e-05,0.05
267,357,-4097,0,2,-6,-0.725,-3.455,-0.075494,-0.058549,0.000702,0.000707,1e-05,0.05
207,377,-4001,9,26,20,-0.85,-3.468,-0.077672,-0.058774,0.000702,0.000706,1e-05,0.05
274,399,-4105,35,1,13,-0.93,-3.481,-0.079066,-0.059002,0.000702,0.000705,1e-05,0.05
239,323,-4134,62,-8,-6,-0.849,-3.504,-0.077653,-0.059417,0.000702,0.000705,1e-05,0.05
234,335,-4099,90,-3,11,-0.695,-3.459,-0.074953,-0.058622,0.000702,0.000705,1e-05,0.05
237,276,-4108,61,23,-8,-0.473,-3.471,-0.071088,-0.05883,0.000702,0.000704,1e-05,0.05
266,231,-4104,28,-3,-26,-0.252,-3.531,-0.067229,-0.059881,0.000702,0.000705,1e-05,0.05
219,238,-4107,7,-5,-11,-0.132,-3.503,-0.065138,-0.059399,0.000702,0.000705,1e-05,0.05
257,220,-4114,-26,-7,5,-0.056,-3.499,-0.063801,-0.059321,0.000702,0.000704,1e-05,0.05
236,234,-4120,-63,0,0,-0.087,-3.499,-0.064357,-0.059324,0.000702,0.000704,1e-05,0.05
249,247,-4128,-106,-6,-10,-0.246,-3.491,-0.067121,-0.059188,0.000702,0.000703,1e-05,0.05
255,242,-4105,-110,-2,-19,-0.422,-3.502,-0.070201,-0.059384,0.000702,0.000703,1e-05,0.05
252,285,-4105,-110,0,-74,-0.64,-3.511,-0.074005,-0.059533,0.000702,0.000706,1e-05,0.05
272,303,-4106,-99,12,-138,-0.842,-3.587,-0.077532,-0.060859,0.000702,0.000723,1e-05,0.05
254,313,-4105,-89,23,-194,-1.008,-3.679,-0.080426,-0.062465,0.000702,0.000751,1e-05,0.05
227,296,-4093,-104,11,-175,-1.147,-3.73,-0.082859,-0.063351,0.000702,0.000781,1e-05,0.05
225,276,-4157,-143,2,-116,-1.267,-3.764,-0.084949,-0.063947,0.000702,0.000794,1e-05,0.05
329,329,-4075,-116,-12,-116,-1.445,-3.763,-0.088052,-0.063931,0.000702,0.000788,1e-05,0.05
247,355,-4061,-10,-8,-137,-1.472,-3.729,-0.088521,-0.063341,0.000702,0.000785,1e-05,0.05
285,356,-4012,3,18,-151,-1.495,-3.782,-0.088923,-0.064268,0.000702,0.000788,1e-05,0.05
334,367,-4325,-82,0,-146,-1.497,-3.872,-0.088954,-0.06583,0.000702,0.000795,1e-05,0.05
169,389,-3959,-91,40,-127,-1.664,-3.913,-0.091869,-0.066547,0.000702,0.000801,1e-05,0.05
226,403,-3958,-77,42,-152,-1.893,-3.826,-0.095867,-0.065031,0.000702,0.000807,1e-05,0.05
326,356,-4323,1,61,-140,-1.902,-4.012,-0.096031,-0.068275,0.000702,0.000814,1e-05,0.05
163,345,-4102,7,-1,-68,-1.857,-3.943,-0.095247,-0.067079,0.000702,0.000807,1e-05,0.05
259,466,-3893,-44,-10,-122,-1.936,-3.838,-0.096623,-0.065248,0.000702,0.000791,1e-05,0.05
246,466,-4008,-35,10,-179,-2.204,-3.959,-0.101306,-0.067346,0.000702,0.000805,1e-05,0.05
314,474,-4189,-90,-2,-192,-2.435,-4.049,-0.105337,-0.068917,0.000702,0.000826,1e-05,0.05
233,435,-3979,78,-15,-202,-2.436,-4.097,-0.105353,-0.069768,0.000702,0.000834,1e-05,0.05
177,398,-4047,-60,-15,-188,-2.268,-4.114,-0.102413,-0.07006,0.000702,0.000853,1e-05,0.05
99,425,-4022,131,38,4,-2.249,-3.985,-0.102082,-0.06781,0.000702,0.000829,1e-05,0.05
465,419,-4420,78,5,13,-1.847,-3.812,-0.095062,-0.064785,0.000702,0.000803,1e-05,0.05
209,476,-3751,27,22,66,-1.901,-4.102,-0.096009,-0.069852,0.000702,0.000778,1e-05,0.05
70,422,-4025,27,-54,-9,-1.96,-3.86,-0.097045,-0.065616,0.000702,0.000759,1e-05,0.05
224,424,-4075,26,-9,71,-1.946,-3.605,-0.096792,-0.061178,0.000702,0.000748,1e-05,0.05
299,455,-4014,4,59,83,-1.989,-3.777,-0.09754,-0.064173,0.000702,0.00075,1e-05,0.05
254,466,-4039,78,5,66,-1.953,-3.761,-0.096911,-0.063891,0.000702,0.000741,1e-05,0.05
306,464,-4296,80,-23,88,-1.778,-3.661,-0.093857,-0.06215,0.000702,0.000745,1e-05,0.05
318,521,-4176,74,-38,-43,-1.872,-3.704,-0.095501,-0.062896,0.000702,0.000737,1e-05,0.05
299,439,-4032,121,-24,-157,-1.786,-3.727,-0.093998,-0.0633,0.000702,0.000736,1e-05,0.05
250,486,-3988,153,14,-259,-1.632,-3.833,-0.091319,-0.06515,0.000702,0.000782,1e-05,0.05
204,375,-4190,177,3,-167,-1.251,-3.82,-0.084667,-0.064933,0.000702,0.000813,1e-05,0.05
226,397,-3983,151,16,-161,-0.941,-3.81,-0.079259,-0.064752,0.000702,0.000815,1e-05,0.05
229,478,-4236,29,16,-146,-1.148,-3.808,-0.082865,-0.064712,0.000702,0.000827,1e-05,0.05
219,395,-4039,175,26,-114,-1.015,-3.713,-0.080548,-0.063054,0.000702,0.000821,1e-05,0.05
237,256,-4130,84,11,-46,-0.616,-3.692,-0.073584,-0.062685,0.000702,0.000805,1e-05,0.05
220,425,-4226,15,-3,55,-0.714,-3.602,-0.075291,-0.061119,0.000702,0.000782,1e-05,0.05
241,421,-4138,111,28,91,-0.802,-3.494,-0.076823,-0.059242,0.000702,0.000767,1e-05,0.05
249,270,-4008,130,-26,149,-0.527,-3.475,-0.072026,-0.058897,0.000702,0.000773,1e-05,0.05
183,347,-3979,161,46,161,-0.275,-3.404,-0.067631,-0.05766,0.000702,0.000793,1e-05,0.05
302,343,-4053,168,22,134,0.019,-3.418,-0.062495,-0.057905,0.000702,0.000801,1e-05,0.05
341,310,-4124,18,22,178,0.14,-3.53,-0.060383,-0.059868,0.000702,0.000815,1e-05,0.05
184,398,-4050,126,16,71,-0.029,-3.379,-0.06334,-0.057235,0.000702,0.000809,1e-05,0.05
333,205,-3996,130,-20,-5,0.305,-3.391,-0.05751,-0.05743,0.000702,0.00078,1e-05,0.05
217,286,-4033,167,30,-11,0.592,-3.516,-0.052503,-0.059613,0.000702,0.000761,1e-05,0.05
232,101,-3940,184,26,43,1.087,-3.489,-0.043858,-0.059144,0.000702,0.000748,1e-05,0.05
341,159,-4151,189,-6,115,1.593,-3.554,-0.035034,-0.060276,0.000702,0.000748,1e-05,0.05
115,10,-4220,106,-22,217,2.017,-3.493,-0.027622,-0.059215,0.000702,0.00077,1e-05,0.05
131,148,-4109,14,30,277,2.1,-3.366,-0.026184,-0.057001,0.000702,0.000805,1e-05,0.05
373,54,-4236,41,-12,387,2.176,-3.385,-0.024855,-0.057331,0.000702,0.000867,1e-05,0.05
221,-13,-4097,95,-13,371,2.49,-3.368,-0.019381,-0.057041,0.000702,0.000924,1e-05,0.05
219,102,-3975,51,-41,355,2.624,-3.26,-0.01703,-0.055153,0.000702,0.000969,1e-05,0.05
194,-24,-4232,-84,-8,364,2.518,-3.255,-0.018888,-0.055057,0.000702,0.001008,1e-05,0.05
207,-230,-4361,-99,19,297,2.476,-3.324,-0.019614,-0.056276,0.000702,0.001028,1e-05,0.05
328,-303,-3860,-145,12,325,2.747,-3.418,-0.014895,-0.057905,0.000702,0.001046,1e-05,0.05
185,-136,-4231,-232,-21,221,2.811,-3.355,-0.013766,-0.056814,0.000702,0.001051,1e-05,0.05
318,-2,-4048,-156,42,60,2.556,-3.475,-0.018215,-0.058908,0.000702,0.000994,1e-05,0.05
362,-1,-4094,-152,14,-42,2.33,-3.803,-0.022159,-0.064625,0.000702,0.000907,1e-05,0.05
320,37,-4128,-109,-40,-94,2.205,-3.868,-0.024339,-0.065759,0.000702,0.00087,1e-05,0.05
154,92,-4059,-87,7,-80,2.089,-3.771,-0.026379,-0.064069,0.000702,0.000844,1e-05,0.05
359,230,-4110,-90,18,-77,1.778,-3.726,-0.031805,-0.063282,0.000702,0.000819,1e-05,0.05
226,140,-4173,-15,13,-51,1.607,-3.891,-0.034776,-0.066172,0.000702,0.000796,1e-05,0.05
140,225,-4032,47,30,23,1.546,-3.72,-0.03585,-0.063175,0.000702,0.000772,1e-05,0.05
346,-2,-4151,-1,12,117,1.661,-3.66,-0.03384,-0.062126,0.000702,0.000765,1e-05,0.05
370,52,-4116,23,15,119,1.815,-3.824,-0.031157,-0.064994,0.000702,0.000765,1e-05,0.05
225,1,-4178,-3,-38,81,1.953,-3.681,-0.028754,-0.062507,0.000702,0.000766,1e-05,0.05
403,47,-4255,12,23,-118,2.184,-3.729,-0.024718,-0.063337,0.000702,0.000758,1e-05,0.05
252,138,-4146,-18,-20,-119,2.097,-3.845,-0.02624,-0.065371,0.000702,0.000766,1e-05,0.05
262,136,-4150,-51,-42,-178,1.905,-3.713,-0.029579,-0.063052,0.000702,0.000781,1e-05,0.05
252,140,-4118,-46,-42,-217,1.694,-3.703,-0.033264,-0.062886,0.000702,0.000813,1e-05,0.05
273,47,-4195,-48,-75,-166,1.68,-3.564,-0.033515,-0.060462,0.000702,0.000834,1e-05,0.05
184,212,-4100,14,-14,-173,1.686,-3.462,-0.033406,-0.058682,0.000702,0.000845,1e-05,0.05
220,184,-4094,6,8,-202,1.713,-3.463,-0.032929,-0.058688,0.000702,0.000852,1e-05,0.05
243,217,-4105,59,-30,-152,1.688,-3.523,-0.03337,-0.059749,0.000702,0.000863,1e-05,0.05
102,225,-4015,49,21,-44,1.676,-3.344,-0.033582,-0.056619,0.000702,0.000841,1e-05,0.05
263,271,-3997,96,152,36,1.677,-3.555,-0.033554,-0.060303,0.000702,0.000805,1e-05,0.05
266,143,-4201,82,44,163,1.76,-3.774,-0.032123,-0.064131,0.000702,0.000795,1e-05,0.05
134,49,-4154,153,9,362,2.103,-3.676,-0.026126,-0.062408,0.000702,0.000838,1e-05,0.05
186,130,-4068,152,26,537,2.47,-3.666,-0.01973,-0.062231,0.000702,0.000914,1e-05,0.05
203,144,-4140,26,79,658,2.438,-3.646,-0.02028,-0.061882,0.000702,0.000982,1e-05,0.05
366,17,-4121,-53,-16,633,2.315,-3.641,-0.02243,-0.061806,0.000702,0.001066,1e-05,0.05
353,69,-4072,-12,2,485,2.247,-3.626,-0.023606,-0.061539,0.000702,0.001129,1e-05,0.05
319,-30,-4146,27,21,302,2.333,-3.645,-0.022114,-0.061868,0.000702,0.001152,1e-05,0.05
325,61,-4108,34,12,104,2.542,-3.737,-0.018466,-0.063476,0.000702,0.001093,1e-05,0.05
346,14,-4054,-38,-5,4,2.608,-3.954,-0.017305,-0.067263,0.000702,0.000971,1e-05,0.05
272,-100,-4075,-77,1,39,2.78,-4.055,-0.014313,-0.069021,0.000702,0.000903,1e-05,0.05
263,1,-4151,-56,-16,113,2.721,-3.928,-0.015341,-0.066815,0.000702,0.000862,1e-05,0.05
216,73,-4102,12,2,130,2.67,-3.978,-0.016236,-0.067681,0.000702,0.000849,1e-05,0.05
280,56,-4116,-45,-2,109,2.608,-3.836,-0.017317,-0.065212,0.000702,0.00084,1e-05,0.05
413,94,-4102,-12,-13,5,2.552,-4.073,-0.018289,-0.069337,0.000702,0.000809,1e-05,0.05
282,166,-4129,-68,-16,-133,2.346,-4.21,-0.021892,-0.071729,0.000702,0.000792,1e-05,0.05
186,-10,-4122,-114,-24,-93,2.14,-4.066,-0.02549,-0.069216,0.000702,0.000797,1e-05,0.05
280,60,-4024,2,-8,91,2.168,-3.906,-0.024989,-0.066422,0.000702,0.000776,1e-05,0.05
306,111,-4078,53,-37,154,2.287,-3.9,-0.022917,-0.066321,0.000702,0.000786,1e-05,0.05
237,85,-4188,-5,-8,101,2.264,-3.907,-0.023322,-0.066446,0.000702,0.000785,1e-05,0.05
250,122,-4086,-43,9,99,2.144,-3.778,-0.025413,-0.064199,0.000702,0.000786,1e-05,0.05
263,-22,-4146,-68,-13,51,2.139,-3.769,-0.025498,-0.064029,0.000702,0.000771,1e-05,0.05
287,71,-4112,-89,-5,94,2.062,-3.772,-0.026847,-0.064089,0.000702,0.000763,1e-05,0.05
290,84,-4114,-77,-10,70,1.918,-3.791,-0.029361,-0.064412,0.000702,0.000761,1e-05,0.05
267,124,-4096,-60,1,13,1.799,-3.806,-0.031438,-0.064677,0.000702,0.000748,1e-05,0.05
293,139,-4108,-47,-4,-37,1.686,-3.831,-0.033405,-0.065112,0.000702,0.000738,1e-05,0.05
261,153,-4115,-62,4,-41,1.558,-3.86,-0.035641,-0.065624,0.000702,0.000732,1e-05,0.05
256,158,-4104,-58,-1,-22,1.41,-3.831,-0.038219,-0.065116,0.000702,0.000726,1e-05,0.05
268,167,-4095,-37,1,-4,1.307,-3.82,-0.040014,-0.064924,0.000702,0.00072,1e-05,0.05
271,187,-4117,-41,-4,-18,1.2,-3.826,-0.041884,-0.065023,0.000702,0.000716,1e-05,0.05
278,187,-4106,-59,1,-28,1.054,-3.833,-0.044435,-0.065156,0.000702,0.000714,1e-05,0.05
273,191,-4112,-58,-4,-30,0.913,-3.846,-0.046896,-0.065373,0.000702,0.000712,1e-05,0.05
262,204,-4106,-29,3,-34,0.8,-3.834,-0.04887,-0.065175,0.000702,0.000711,1e-05,0.05
265,185,-4103,-26,0,-35,0.772,-3.83,-0.049352,-0.065093,0.000702,0.000711,1e-05,0.05
272,251,-4120,-82,-4,-40,0.602,-3.845,-0.052318,-0.06536,0.000702,0.000711,1e-05,0.05
263,219,-4112,-117,3,-32,0.369,-3.845,-0.056398,-0.065355,0.000702,0.000711,1e-05,0.05
264,228,-4123,-152,-2,-19,0.076,-3.834,-0.061503,-0.065174,0.000702,0.00071,1e-05,0.05
273,250,-4113,-140,-3,-2,-0.265,-3.825,-0.067454,-0.06502,0.000702,0.000708,1e-05,0.05
279,240,-4088,-88,-5,-12,-0.413,-3.829,-0.070046,-0.065076,0.000702,0.000707,1e-05,0.05
256,242,-4100,-78,0,-18,-0.507,-3.837,-0.071676,-0.065219,0.000702,0.000706,1e-05,0.05
257,301,-4132,-165,1,5,-0.764,-3.811,-0.076171,-0.064761,0.000702,0.000705,1e-05,0.05
298,350,-4123,-198,0,-73,-1.264,-3.838,-0.08489,-0.06524,0.000702,0.000707,1e-05,0.05
284,337,-4072,-123,21,-171,-1.573,-3.935,-0.09028,-0.066932,0.000702,0.000729,1e-05,0.05
278,324,-4087,-79,31,-244,-1.678,-4.032,-0.092115,-0.06862,0.000702,0.000767,1e-05,0.05
271,310,-4100,-57,28,-272,-1.681,-4.165,-0.092175,-0.070954,0.000702,0.000815,1e-05,0.05
311,366,-4115,-74,21,-303,-1.733,-4.292,-0.093078,-0.07317,0.000702,0.000861,1e-05,0.05
203,306,-4092,-100,36,-242,-1.698,-4.329,-0.092469,-0.073816,0.000702,0.000891,1e-05,0.05
244,415,-4061,-73,17,-203,-1.926,-4.325,-0.096449,-0.073735,0.000702,0.000905,1e-05,0.05
317,328,-4087,-83,29,-277,-1.894,-4.454,-0.095894,-0.075995,0.000702,0.000924,1e-05,0.05
225,389,-4128,-114,9,-311,-1.974,-4.492,-0.097288,-0.076649,0.000702,0.00095,1e-05,0.05
251,327,-4120,-95,23,-324,-2.089,-4.561,-0.099286,-0.077853,0.000702,0.000982,1e-05,0.05
189,342,-4140,-114,41,-250,-2.082,-4.653,-0.099165,-0.079458,0.000702,0.001005,1e-05,0.05
238,421,-4042,-115,39,-263,-2.365,-4.669,-0.104108,-0.079747,0.000702,0.001015,1e-05,0.05
227,368,-4025,-117,48,-214,-2.44,-4.646,-0.105416,-0.079348,0.000702,0.001006,1e-05,0.05
264,433,-4125,-120,59,-219,-2.674,-4.733,-0.109505,-0.080866,0.000702,0.000997,1e-05,0.05
264,482,-4274,-150,43,-226,-2.962,-4.773,-0.114529,-0.081554,0.000702,0.000981,1e-05,0.05
277,417,-3944,-92,26,-233,-3.242,-4.903,-0.119421,-0.083834,0.000702,0.000981,1e-05,0.05
177,371,-4093,-97,54,-288,-3.21,-5.004,-0.118863,-0.085584,0.000702,0.000998,1e-05,0.05
329,590,-3974,-135,30,-353,-3.389,-5.047,-0.12198,-0.086339,0.000702,0.001019,1e-05,0.05
255,497,-4220,-179,56,-349,-3.733,-5.249,-0.127987,-0.089865,0.000702,0.001056,1e-05,0.05
118,500,-4251,-124,49,-325,-3.913,-5.336,-0.131123,-0.091387,0.000702,0.001084,1e-05,0.05
234,511,-3934,-116,55,-421,-4.163,-5.5,-0.135496,-0.094242,0.000702,0.001135,1e-05,0.05
-8,441,-3983,-48,61,-317,-4.151,-5.543,-0.135274,-0.094994,0.000702,0.001157,1e-05,0.05
302,568,-3931,-117,113,-362,-4.306,-5.652,-0.137993,-0.096895,0.000702,0.001181,1e-05,0.05
244,609,-4342,-165,103,-383,-4.524,-5.936,-0.141788,-0.101859,0.000702,0.001196,1e-05,0.05
133,643,-4311,-203,64,-518,-4.783,-6.004,-0.146302,-0.103041,0.000702,0.001235,1e-05,0.05
34,588,-4083,-149,125,-456,-5.043,-6.18,-0.150845,-0.106116,0.000702,0.001275,1e-05,0.05
227,618,-3759,-107,162,-502,-5.243,-6.405,-0.154345,-0.110052,0.000702,0.001309,1e-05,0.05
