acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,kf_roll,kf_pitch,Xk0,Xk1,Pk0,Pk1,Q0,R0
241,75,-4123,-32,8,4,1.168,-3.202,-0.042441,-0.054147,0.000702,0.000809,1e-05,0.05
234,143,-4214,-199,11,8,0.953,-3.208,-0.046198,-0.054238,0.000702,0.000781,1e-05,0.05
270,144,-4252,-279,-15,-42,0.476,-3.252,-0.054524,-0.055015,0.000702,0.000762,1e-05,0.05
226,154,-4013,-355,21,-88,-0.209,-3.318,-0.066475,-0.056173,0.000702,0.00075,1e-05,0.05
274,229,-3944,-340,25,-180,-0.938,-3.389,-0.079211,-0.057398,0.000702,0.000768,1e-05,0.05
245,306,-4085,-212,-38,-247,-1.289,-3.465,-0.085322,-0.058735,0.000702,0.000809,1e-05,0.05
260,293,-4147,-267,29,-349,-1.63,-3.623,-0.091281,-0.061481,0.000702,0.000858,1e-05,0.05
208,383,-3927,-58,40,-345,-1.934,-3.703,-0.096591,-0.062889,0.000702,0.000903,1e-05,0.05
255,231,-4004,-113,88,-287,-1.73,-3.864,-0.093032,-0.065692,0.000702,0.000949,1e-05,0.05
135,383,-4173,-81,89,-338,-1.802,-3.954,-0.094277,-0.067268,0.000702,0.000983,1e-05,0.05
197,442,-4077,-69,107,-275,-1.892,-4.101,-0.095847,-0.069825,0.000702,0.001011,1e-05,0.05
308,559,-4155,-73,32,-239,-2.082,-4.284,-0.099163,-0.073026,0.000702,0.001023,1e-05,0.05
227,516,-4023,-95,122,-297,-2.317,-4.346,-0.103271,-0.074104,0.000702,0.001035,1e-05,0.05
143,454,-4160,101,62,-284,-2.316,-4.291,-0.103248,-0.073138,0.000702,0.001054,1e-05,0.05
149,493,-4243,41,105,-250,-2.119,-4.232,-0.099823,-0.07212,0.000702,0.00105,1e-05,0.05
223,519,-3955,-22,63,-240,-2.166,-4.334,-0.100628,-0.073904,0.000702,0.001027,1e-05,0.05
403,634,-4134,64,-8,-286,-2.409,-4.531,-0.104877,-0.077328,0.000702,0.001035,1e-05,0.05
187,567,-4160,105,-30,-320,-2.315,-4.465,-0.103231,-0.07618,0.000702,0.001052,1e-05,0.05
132,609,-4463,169,30,-302,-2.159,-4.407,-0.10051,-0.075171,0.000702,0.001064,1e-05,0.05
318,620,-4217,125,16,-364,-2.097,-4.452,-0.099428,-0.075952,0.000702,0.001091,1e-05,0.05
255,506,-3808,101,-17,-432,-2.166,-4.643,-0.100629,-0.079292,0.000702,0.001131,1e-05,0.05
-7,505,-4004,204,36,-408,-2.102,-4.618,-0.099516,-0.078849,0.000702,0.00117,1e-05,0.05
125,388,-3969,165,100,-325,-1.56,-4.556,-0.090054,-0.077769,0.000702,0.001199,1e-05,0.05
183,573,-4039,183,58,-293,-1.33,-4.653,-0.086039,-0.079459,0.000702,0.001187,1e-05,0.05
80,497,-4027,191,3,-226,-1.167,-4.428,-0.083198,-0.075535,0.000702,0.001148,1e-05,0.05
229,491,-4028,140,43,-82,-1.029,-4.223,-0.080794,-0.071961,0.000702,0.001057,1e-05,0.05
232,508,-4126,192,-4,-40,-0.979,-4.198,-0.079925,-0.071522,0.000702,0.000963,1e-05,0.05
282,531,-4087,158,-26,-122,-0.965,-3.997,-0.079681,-0.068007,0.000702,0.000897,1e-05,0.05
268,448,-3951,200,-9,-196,-0.786,-4.037,-0.076545,-0.068711,0.000702,0.000893,1e-05,0.05
160,527,-4155,74,0,-247,-0.809,-4.008,-0.07696,-0.06821,0.000702,0.000912,1e-05,0.05
225,431,-4166,264,13,-225,-0.68,-3.963,-0.074704,-0.067427,0.000702,0.000935,1e-05,0.05
258,332,-4150,302,-128,-143,-0.16,-3.832,-0.065622,-0.065143,0.000702,0.000925,1e-05,0.05
50,342,-3785,261,72,-73,0.31,-3.667,-0.057415,-0.062248,0.000702,0.000889,1e-05,0.05
204,412,-4096,42,19,-69,0.394,-3.408,-0.055953,-0.057737,0.000702,0.000849,1e-05,0.05
365,380,-4223,189,-68,14,0.122,-3.504,-0.060703,-0.059414,0.000702,0.000817,1e-05,0.05
-28,196,-4007,78,-12,112,0.393,-3.432,-0.055973,-0.058156,0.000702,0.0008,1e-05,0.05
202,342,-4338,174,-52,117,0.61,-2.955,-0.052187,-0.049824,0.000702,0.000801,1e-05,0.05
497,108,-4002,176,5,194,1.02,-3.196,-0.045027,-0.054042,0.000702,0.0008,1e-05,0.05
331,178,-4556,124,40,250,1.327,-3.409,-0.039676,-0.057755,0.000702,0.000827,1e-05,0.05
221,161,-3955,194,-54,77,1.605,-3.037,-0.034813,-0.051268,0.000702,0.000826,1e-05,0.05
315,142,-4082,111,18,133,1.874,-3.186,-0.030118,-0.053854,0.000702,0.000818,1e-05,0.05
-17,122,-3936,89,-25,251,2.132,-3.137,-0.025616,-0.053009,0.000702,0.000851,1e-05,0.05
27,-78,-4353,13,41,371,2.368,-3.007,-0.021503,-0.05074,0.000702,0.000892,1e-05,0.05
356,103,-4246,-77,23,403,2.23,-3.042,-0.023913,-0.051348,0.000702,0.00094,1e-05,0.05
235,78,-4345,-129,15,339,1.827,-3.069,-0.030949,-0.051821,0.000702,0.000988,1e-05,0.05
147,-61,-4053,-77,22,169,1.784,-2.932,-0.031701,-0.049436,0.000702,0.000981,1e-05,0.05
336,55,-3996,-20,88,60,1.81,-3.233,-0.031248,-0.054681,0.000702,0.000927,1e-05,0.05
265,-40,-3973,-109,-58,155,1.847,-3.319,-0.030598,-0.056186,0.000702,0.000888,1e-05,0.05
121,0,-4198,-89,-56,305,1.885,-2.968,-0.029925,-0.050064,0.000702,0.000907,1e-05,0.05
224,71,-4139,-174,44,259,1.698,-3.004,-0.033203,-0.050682,0.000702,0.000928,1e-05,0.05
250,-7,-4182,-189,-32,220,1.515,-3.001,-0.036386,-0.050641,0.000702,0.000942,1e-05,0.05
184,-27,-4052,-206,-37,204,1.382,-2.904,-0.038712,-0.048939,0.000702,0.000953,1e-05,0.05
129,45,-3951,-298,17,126,1.0,-2.85,-0.045387,-0.047993,0.000702,0.000946,1e-05,0.05
222,37,-4211,-232,12,83,0.656,-2.929,-0.051379,-0.049374,0.000702,0.000901,1e-05,0.05
231,62,-4241,-188,37,-42,0.497,-3.073,-0.05415,-0.051894,0.000702,0.000844,1e-05,0.05
299,106,-4091,-220,8,-144,0.337,-3.236,-0.056946,-0.054726,0.000702,0.000831,1e-05,0.05
224,42,-4001,-205,-12,-121,0.165,-3.285,-0.059952,-0.055588,0.000702,0.000825,1e-05,0.05
164,-64,-4085,-142,0,-26,0.411,-3.179,-0.055655,-0.053739,0.000702,0.0008,1e-05,0.05
187,98,-4064,-232,15,38,0.355,-3.163,-0.056635,-0.053453,0.000702,0.000776,1e-05,0.05
207,163,-4105,-354,-6,-7,-0.17,-3.169,-0.065795,-0.053557,0.000702,0.000758,1e-05,0.05
232,278,-3884,-520,-28,-128,-1.007,-3.225,-0.08041,-0.054543,0.000702,0.000752,1e-05,0.05
175,390,-3738,-231,82,-208,-1.897,-3.363,-0.095943,-0.056956,0.000702,0.000774,1e-05,0.05
212,200,-4590,-295,26,-279,-2.075,-3.457,-0.099044,-0.058599,0.000702,0.000815,1e-05,0.05
354,345,-3889,-150,64,-279,-2.204,-3.676,-0.101291,-0.062418,0.000702,0.000857,1e-05,0.05
217,502,-4069,-64,-42,-299,-2.388,-3.749,-0.104502,-0.063688,0.000702,0.000896,1e-05,0.05
43,388,-4169,-51,86,-263,-2.288,-3.766,-0.10277,-0.063992,0.000702,0.000926,1e-05,0.05
299,509,-4370,-138,114,-265,-2.376,-3.892,-0.104301,-0.066191,0.000702,0.000937,1e-05,0.05
267,514,-3675,22,34,-201,-2.8,-4.064,-0.111709,-0.069189,0.000702,0.000947,1e-05,0.05
212,530,-4269,-79,53,-460,-2.807,-4.169,-0.111826,-0.071012,0.000702,0.00098,1e-05,0.05
-2,592,-3544,73,103,-458,-2.865,-4.33,-0.112842,-0.073827,0.000702,0.001037,1e-05,0.05
156,521,-4146,152,64,-455,-2.627,-4.444,-0.108688,-0.075813,0.000702,0.001096,1e-05,0.05
-23,672,-4310,28,168,-402,-2.422,-4.633,-0.105098,-0.079122,0.000702,0.001139,1e-05,0.05
178,598,-3837,114,120,-391,-2.486,-4.769,-0.106224,-0.081497,0.000702,0.001168,1e-05,0.05
239,507,-4286,139,96,-306,-2.333,-5.01,-0.103558,-0.085692,0.000702,0.001179,1e-05,0.05
182,656,-3962,97,24,-294,-2.299,-4.992,-0.102962,-0.085377,0.000702,0.001167,1e-05,0.05
193,506,-3866,151,41,-302,-2.344,-4.969,-0.103743,-0.084982,0.000702,0.001178,1e-05,0.05
135,621,-3985,221,37,-256,-2.056,-4.901,-0.098709,-0.083796,0.000702,0.001156,1e-05,0.05
230,558,-4181,209,45,-225,-1.718,-4.697,-0.092817,-0.080233,0.000702,0.001116,1e-05,0.05
301,640,-4038,267,-27,-210,-1.521,-4.626,-0.089378,-0.078995,0.000702,0.001069,1e-05,0.05
214,539,-3847,267,-38,-300,-1.349,-4.616,-0.086373,-0.078827,0.000702,0.00107,1e-05,0.05
113,542,-4049,254,31,-268,-0.979,-4.403,-0.079924,-0.075109,0.000702,0.001073,1e-05,0.05
239,655,-3971,152,45,-289,-0.961,-4.408,-0.079604,-0.075182,0.000702,0.001062,1e-05,0.05
68,517,-4161,212,11,-222,-1.025,-4.324,-0.08073,-0.073715,0.000702,0.00106,1e-05,0.05
141,461,-4037,199,2,-185,-0.773,-4.086,-0.076326,-0.069569,0.000702,0.001035,1e-05,0.05
165,440,-4174,184,42,39,-0.58,-3.967,-0.072953,-0.067489,0.000702,0.000945,1e-05,0.05
147,329,-4043,292,5,133,-0.232,-3.719,-0.066883,-0.063157,0.000702,0.000913,1e-05,0.05
365,438,-4239,324,8,94,0.189,-3.696,-0.05953,-0.062757,0.000702,0.000872,1e-05,0.05
235,381,-4125,257,-40,39,0.514,-3.609,-0.053852,-0.061247,0.000702,0.000856,1e-05,0.05
199,340,-3842,243,-2,44,0.721,-3.523,-0.050248,-0.059748,0.000702,0.000824,1e-05,0.05
212,277,-4248,250,8,25,1.145,-3.416,-0.042844,-0.057876,0.000702,0.000792,1e-05,0.05
342,252,-4288,207,-8,1,1.477,-3.426,-0.037047,-0.058045,0.000702,0.00077,1e-05,0.05
21,139,-3914,207,30,3,1.863,-3.224,-0.030323,-0.054517,0.000702,0.000753,1e-05,0.05
154,142,-3801,164,35,52,2.092,-3.067,-0.026319,-0.051786,0.000702,0.000744,1e-05,0.05
394,98,-4022,51,-10,89,2.293,-3.326,-0.022809,-0.056307,0.000702,0.000738,1e-05,0.05
38,23,-4165,-51,41,164,2.166,-3.138,-0.025029,-0.053027,0.000702,0.000757,1e-05,0.05
392,21,-4577,-26,-109,145,2.191,-2.845,-0.024585,-0.047902,0.000702,0.000756,1e-05,0.05
132,-7,-4088,21,-37,352,2.22,-3.068,-0.024089,-0.051797,0.000702,0.000799,1e-05,0.05
230,-153,-3906,10,-97,442,2.518,-2.843,-0.018886,-0.047867,0.000702,0.000867,1e-05,0.05
-12,-3,-3856,-96,53,638,2.505,-2.736,-0.019112,-0.046007,0.000702,0.000941,1e-05,0.05
167,157,-4078,-182,81,444,2.216,-2.757,-0.024156,-0.046375,0.000702,0.001008,1e-05,0.05
360,21,-4185,-189,-7,383,1.9,-2.838,-0.029669,-0.047782,0.000702,0.001056,1e-05,0.05
169,8,-4517,-141,-51,268,1.798,-2.769,-0.031456,-0.046585,0.000702,0.001087,1e-05,0.05
254,-75,-3862,-116,20,202,1.751,-2.677,-0.032277,-0.044976,0.000702,0.001087,1e-05,0.05
216,-14,-4098,-132,59,113,1.625,-2.976,-0.03447,-0.050188,0.000702,0.001012,1e-05,0.05
223,23,-4220,-153,2,68,1.695,-2.931,-0.033252,-0.049418,0.000702,0.000969,1e-05,0.05
252,-6,-3961,-276,35,56,1.435,-2.981,-0.037793,-0.050276,0.000702,0.000912,1e-05,0.05
250,-26,-3996,-315,-34,140,0.977,-3.061,-0.045787,-0.051686,0.000702,0.000871,1e-05,0.05
248,50,-4426,-301,-35,47,0.571,-3.109,-0.052865,-0.052517,0.000702,0.000844,1e-05,0.05
196,77,-3841,-260,-12,40,0.102,-3.09,-0.061051,-0.052191,0.000702,0.000808,1e-05,0.05
251,85,-3974,-148,14,-107,-0.04,-3.1,-0.063536,-0.052365,0.000702,0.000784,1e-05,0.05
213,63,-4163,-159,32,-197,0.053,-3.201,-0.06191,-0.054122,0.000702,0.000798,1e-05,0.05
243,80,-4266,-251,24,-160,-0.099,-3.301,-0.064561,-0.05586,0.000702,0.000818,1e-05,0.05
194,107,-4024,-320,14,-84,-0.387,-3.334,-0.069582,-0.056443,0.000702,0.000813,1e-05,0.05
143,159,-4056,-312,48,-55,-0.785,-3.234,-0.076533,-0.054696,0.000702,0.00079,1e-05,0.05
363,283,-4256,-344,24,-65,-1.212,-3.362,-0.083989,-0.056931,0.000702,0.000774,1e-05,0.05
152,258,-4238,-270,-8,-204,-1.589,-3.473,-0.09057,-0.058872,0.000702,0.000785,1e-05,0.05
265,391,-4159,-267,6,-168,-2.156,-3.485,-0.100455,-0.059072,0.000702,0.000802,1e-05,0.05
190,247,-3531,-20,29,-150,-2.312,-3.624,-0.10319,-0.061505,0.000702,0.000823,1e-05,0.05
180,412,-4021,-185,-42,-256,-2.429,-3.724,-0.105217,-0.063251,0.000702,0.000858,1e-05,0.05
328,485,-4488,-20,-3,-366,-2.559,-3.846,-0.107498,-0.065384,0.000702,0.0009,1e-05,0.05
267,430,-4190,-87,12,-448,-2.496,-4.013,-0.106404,-0.068287,0.000702,0.000954,1e-05,0.05
-84,455,-3453,75,131,-441,-2.561,-4.2,-0.107528,-0.071558,0.000702,0.001014,1e-05,0.05
332,611,-4184,-53,82,-549,-2.699,-4.516,-0.109932,-0.077074,0.000702,0.001075,1e-05,0.05
217,550,-3730,42,112,-513,-2.727,-4.727,-0.110432,-0.080761,0.000702,0.001124,1e-05,0.05
-46,420,-3875,48,68,-369,-2.543,-4.767,-0.107218,-0.081455,0.000702,0.001159,1e-05,0.05
328,600,-4079,123,-6,-356,-2.469,-4.823,-0.105918,-0.082426,0.000702,0.001162,1e-05,0.05
118,578,-4107,139,32,-335,-2.349,-4.899,-0.103825,-0.083757,0.000702,0.001186,1e-05,0.05
176,682,-4264,63,86,-292,-2.31,-4.759,-0.103148,-0.081312,0.000702,0.001193,1e-05,0.05
145,541,-4100,116,85,-255,-2.307,-4.8,-0.103091,-0.082032,0.000702,0.001157,1e-05,0.05
188,687,-4235,76,20,-220,-2.483,-4.742,-0.10617,-0.081022,0.000702,0.001133,1e-05,0.05
250,488,-3525,262,18,-224,-2.46,-4.764,-0.105761,-0.081394,0.000702,0.001113,1e-05,0.05
91,606,-4433,145,73,-168,-2.167,-4.662,-0.100658,-0.079626,0.000702,0.001087,1e-05,0.05
194,615,-4109,271,-3,-195,-1.843,-4.401,-0.094999,-0.075072,0.000702,0.001036,1e-05,0.05
249,473,-3763,333,43,-129,-1.387,-4.482,-0.087044,-0.076479,0.000702,0.000989,1e-05,0.05
96,545,-4134,279,44,-66,-0.868,-4.099,-0.077976,-0.069792,0.000702,0.000923,1e-05,0.05
325,576,-4387,132,36,-13,-0.884,-4.019,-0.078261,-0.068401,0.000702,0.000872,1e-05,0.05
273,581,-4021,257,12,-29,-0.84,-4.174,-0.077497,-0.071112,0.000702,0.000827,1e-05,0.05
86,413,-3918,275,-42,1,-0.539,-3.781,-0.072239,-0.064252,0.000702,0.000796,1e-05,0.05
309,439,-4200,306,28,-26,-0.186,-3.764,-0.066078,-0.063941,0.000702,0.000772,1e-05,0.05
252,387,-4243,200,-7,44,0.209,-3.747,-0.059183,-0.063661,0.000702,0.000755,1e-05,0.05
240,519,-4127,198,-15,52,0.145,-3.526,-0.060293,-0.059795,0.000702,0.000748,1e-05,0.05
220,430,-4369,196,13,83,0.124,-3.436,-0.06067,-0.058229,0.000702,0.000742,1e-05,0.05
187,214,-3751,391,6,169,0.771,-3.355,-0.049379,-0.056815,0.000702,0.000753,1e-05,0.05
292,244,-4270,13,52,142,1.109,-3.246,-0.043471,-0.054909,0.000702,0.00077,1e-05,0.05
220,541,-3938,289,7,95,0.942,-3.207,-0.046389,-0.054221,0.000702,0.000772,1e-05,0.05
217,80,-4210,261,48,71,1.626,-3.233,-0.034446,-0.054676,0.000702,0.00076,1e-05,0.05
124,143,-4277,234,-41,65,2.028,-3.118,-0.027445,-0.05267,0.000702,0.000753,1e-05,0.05
201,-86,-3906,178,13,271,2.503,-3.052,-0.019144,-0.051519,0.000702,0.000771,1e-05,0.05
199,192,-3879,-12,14,366,2.622,-3.183,-0.017069,-0.053817,0.000702,0.000819,1e-05,0.05
96,202,-4057,21,26,333,2.178,-3.207,-0.024816,-0.054233,0.000702,0.000885,1e-05,0.05
224,-182,-3775,-127,76,355,2.237,-3.215,-0.02378,-0.054365,0.000702,0.000931,1e-05,0.05
199,2,-4154,3,-1,343,2.463,-3.205,-0.019844,-0.054194,0.000702,0.000971,1e-05,0.05
108,24,-3914,52,-45,284,2.503,-3.119,-0.019154,-0.052694,0.000702,0.000989,1e-05,0.05
304,-36,-4494,-26,57,316,2.614,-3.151,-0.0172,-0.053257,0.000702,0.001028,1e-05,0.05
293,-75,-3867,-170,-15,444,2.478,-3.126,-0.019587,-0.052812,0.000702,0.001071,1e-05,0.05
87,-98,-3720,-112,0,438,2.384,-3.03,-0.021222,-0.051147,0.000702,0.001114,1e-05,0.05
234,47,-4625,-176,21,275,2.209,-2.987,-0.024285,-0.050391,0.000702,0.001141,1e-05,0.05
366,-145,-4221,-243,15,295,2.013,-2.98,-0.02769,-0.050274,0.000702,0.001152,1e-05,0.05
215,-150,-3950,-277,-64,399,1.816,-3.022,-0.031137,-0.050991,0.000702,0.001163,1e-05,0.05
101,-53,-4106,-275,-74,435,1.562,-2.795,-0.035562,-0.047038,0.000702,0.001198,1e-05,0.05
152,-28,-4028,-308,-11,354,1.159,-2.599,-0.042604,-0.04362,0.000702,0.001214,1e-05,0.05
257,-38,-4092,-235,-25,316,0.905,-2.58,-0.047034,-0.04329,0.000702,0.001212,1e-05,0.05
182,28,-4163,-303,-63,356,0.662,-2.503,-0.051276,-0.041944,0.000702,0.001221,1e-05,0.05
