acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,kf_roll,kf_pitch,Xk0,Xk1,Pk0,Pk1,Q0,R0
247,307,-4113,-53,-1,-16,-0.821,-3.55,-0.077154,-0.060209,0.000711,0.000712,1e-05,0.05
262,312,-4094,-31,-4,-7,-0.892,-3.549,-0.078397,-0.060193,0.000709,0.000709,1e-05,0.05
249,345,-4101,-11,2,-2,-0.954,-3.567,-0.079485,-0.060515,0.000707,0.000708,1e-05,0.05
247,365,-4098,-3,-2,-2,-1.029,-3.559,-0.080783,-0.060363,0.000706,0.000706,1e-05,0.05
251,358,-4103,-2,-1,3,-1.086,-3.555,-0.081789,-0.060303,0.000705,0.000705,1e-05,0.05
260,343,-4093,0,-3,6,-1.105,-3.57,-0.082124,-0.060565,0.000704,0.000705,1e-05,0.05
235,337,-4110,1,-2,8,-1.094,-3.554,-0.081928,-0.06029,0.000704,0.000704,1e-05,0.05
285,345,-4100,-2,-3,-6,-1.095,-3.587,-0.081938,-0.060864,0.000703,0.000704,1e-05,0.05
236,337,-4122,-10,6,-24,-1.119,-3.602,-0.082358,-0.061116,0.000703,0.000704,1e-05,0.05
258,314,-4105,-25,-2,-26,-1.128,-3.593,-0.082516,-0.06096,0.000703,0.000705,1e-05,0.05
251,304,-4116,-38,3,-21,-1.142,-3.623,-0.082757,-0.061483,0.000703,0.000705,1e-05,0.05
248,305,-4106,-59,-2,-23,-1.177,-3.617,-0.083379,-0.061387,0.000703,0.000705,1e-05,0.05
257,308,-4111,-74,3,-17,-1.274,-3.63,-0.085068,-0.061616,0.000702,0.000705,1e-05,0.05
236,305,-4108,-79,-3,12,-1.368,-3.614,-0.086707,-0.061334,0.000702,0.000704,1e-05,0.05
262,344,-4100,-92,-3,16,-1.485,-3.581,-0.088742,-0.06075,0.000702,0.000705,1e-05,0.05
285,346,-4099,-72,0,-22,-1.649,-3.615,-0.091614,-0.061354,0.000702,0.000704,1e-05,0.05
215,261,-4069,47,-2,56,-1.528,-3.624,-0.089503,-0.061507,0.000702,0.000705,1e-05,0.05
317,368,-4184,10,18,5,-1.29,-3.589,-0.085345,-0.060901,0.000702,0.00071,1e-05,0.05
207,351,-4114,15,25,-15,-1.297,-3.626,-0.085463,-0.061545,0.000702,0.000709,1e-05,0.05
340,419,-4154,-75,-7,-139,-1.437,-3.715,-0.087913,-0.063095,0.000702,0.000718,1e-05,0.05
187,421,-4102,-33,62,-189,-1.68,-3.82,-0.092155,-0.064934,0.000702,0.000746,1e-05,0.05
358,361,-4033,-98,-40,-331,-1.777,-3.869,-0.093845,-0.065783,0.000702,0.000793,1e-05,0.05
328,431,-4110,7,29,-349,-1.838,-4.069,-0.09491,-0.069264,0.000702,0.00084,1e-05,0.05
171,357,-4049,74,62,-428,-1.778,-4.267,-0.093862,-0.072722,0.000702,0.000902,1e-05,0.05
191,370,-4154,17,19,-342,-1.545,-4.369,-0.089798,-0.074514,0.000702,0.000955,1e-05,0.05
283,395,-3953,-17,-4,-275,-1.364,-4.434,-0.086643,-0.075649,0.000702,0.000977,1e-05,0.05
166,505,-4008,-95,65,-378,-1.627,-4.579,-0.091227,-0.078178,0.000702,0.001014,1e-05,0.05
224,389,-4146,-65,8,-399,-1.762,-4.735,-0.093584,-0.080899,0.000702,0.001057,1e-05,0.05
292,326,-3786,33,47,-241,-1.625,-4.906,-0.091193,-0.083888,0.000702,0.001058,1e-05,0.05
137,352,-4082,27,69,-181,-1.459,-4.82,-0.088303,-0.082379,0.000702,0.001045,1e-05,0.05
313,408,-4134,-2,11,-170,-1.411,-4.577,-0.087454,-0.078146,0.000702,0.001005,1e-05,0.05
285,444,-4224,-19,0,-206,-1.594,-4.688,-0.090655,-0.08007,0.000702,0.000978,1e-05,0.05
229,383,-4100,4,12,-131,-1.674,-4.58,-0.092042,-0.078193,0.000702,0.000963,1e-05,0.05
281,385,-3946,-24,25,-146,-1.687,-4.466,-0.09227,-0.076208,0.000702,0.000921,1e-05,0.05
184,421,-4078,5,-5,-210,-1.845,-4.461,-0.095029,-0.076108,0.000702,0.000921,1e-05,0.05
311,392,-3893,87,24,-213,-1.739,-4.449,-0.093179,-0.075907,0.000702,0.00092,1e-05,0.05
187,443,-4386,74,-24,-292,-1.531,-4.476,-0.089554,-0.076379,0.000702,0.00094,1e-05,0.05
197,423,-3963,69,59,-225,-1.448,-4.448,-0.088113,-0.075889,0.000702,0.000953,1e-05,0.05
217,347,-3919,54,21,-146,-1.341,-4.488,-0.086235,-0.076591,0.000702,0.000938,1e-05,0.05
268,496,-4082,-9,37,-174,-1.567,-4.488,-0.090187,-0.076589,0.000702,0.00092,1e-05,0.05
277,431,-4164,46,-24,-163,-1.66,-4.381,-0.0918,-0.074715,0.000702,0.000905,1e-05,0.05
237,364,-3805,-11,17,-74,-1.635,-4.349,-0.091367,-0.074155,0.000702,0.000886,1e-05,0.05
251,510,-4020,105,1,-115,-1.75,-4.343,-0.09338,-0.074059,0.000702,0.000861,1e-05,0.05
220,329,-4302,84,8,21,-1.364,-4.132,-0.086634,-0.070374,0.000702,0.000821,1e-05,0.05
370,517,-4127,-12,56,-26,-1.537,-4.19,-0.089663,-0.071388,0.000702,0.000792,1e-05,0.05
246,476,-3831,188,0,-114,-1.652,-4.181,-0.091658,-0.07122,0.000702,0.00078,1e-05,0.05
313,340,-4134,103,-30,-178,-1.318,-4.115,-0.085833,-0.070067,0.000702,0.000792,1e-05,0.05
276,488,-4122,129,29,-353,-1.22,-4.247,-0.084127,-0.072378,0.000702,0.000848,1e-05,0.05
129,364,-4178,114,37,-254,-1.003,-4.245,-0.080338,-0.072349,0.000702,0.000886,1e-05,0.05
282,331,-4100,144,21,-146,-0.659,-4.174,-0.074339,-0.0711,0.000702,0.000876,1e-05,0.05
254,451,-4189,30,10,-185,-0.614,-4.194,-0.073547,-0.071461,0.000702,0.000872,1e-05,0.05
250,471,-4105,-47,2,-221,-0.916,-4.151,-0.078815,-0.070699,0.000702,0.000884,1e-05,0.05
300,424,-4060,1,19,-278,-1.154,-4.211,-0.082964,-0.071753,0.000702,0.000909,1e-05,0.05
217,404,-4196,78,2,-347,-1.1,-4.296,-0.082036,-0.073225,0.000702,0.000952,1e-05,0.05
176,414,-4069,15,85,-389,-0.991,-4.352,-0.080128,-0.074216,0.000702,0.000994,1e-05,0.05
284,429,-4129,123,-7,-387,-0.945,-4.44,-0.079318,-0.075755,0.000702,0.001045,1e-05,0.05
261,297,-3906,97,6,-297,-0.744,-4.493,-0.075817,-0.076673,0.000702,0.001078,1e-05,0.05
143,353,-4081,99,33,-258,-0.533,-4.434,-0.072133,-0.075644,0.000702,0.001081,1e-05,0.05
357,324,-4264,129,11,-226,-0.334,-4.357,-0.06867,-0.074305,0.000702,0.001069,1e-05,0.05
291,325,-4187,122,17,-152,-0.131,-4.447,-0.065112,-0.075865,0.000702,0.001029,1e-05,0.05
180,285,-3995,115,-5,-73,0.065,-4.277,-0.061701,-0.072904,0.000702,0.000962,1e-05,0.05
335,307,-4253,21,-32,-48,0.188,-4.009,-0.059549,-0.068233,0.000702,0.000899,1e-05,0.05
225,246,-3891,89,-3,-66,0.282,-4.125,-0.057909,-0.070247,0.000702,0.000859,1e-05,0.05
169,173,-3984,157,3,-10,0.654,-3.942,-0.051415,-0.067055,0.000702,0.000822,1e-05,0.05
261,159,-4074,101,-15,-19,0.886,-3.852,-0.047365,-0.065476,0.000702,0.000794,1e-05,0.05
151,242,-4057,53,21,27,0.993,-3.767,-0.045505,-0.064008,0.000702,0.000771,1e-05,0.05
277,187,-4094,-36,35,-55,0.975,-3.723,-0.045821,-0.063233,0.000702,0.000754,1e-05,0.05
346,187,-4415,-47,2,-23,0.849,-3.801,-0.048017,-0.064601,0.000702,0.000742,1e-05,0.05
273,171,-4046,-113,-29,-46,0.698,-3.819,-0.050646,-0.064903,0.000702,0.000735,1e-05,0.05
221,114,-4083,-90,7,-68,0.547,-3.741,-0.05329,-0.063553,0.000702,0.000736,1e-05,0.05
195,112,-3998,-32,-3,64,0.652,-3.662,-0.051454,-0.062165,0.000702,0.00073,1e-05,0.05
217,122,-4100,22,6,137,0.916,-3.586,-0.046851,-0.060848,0.000702,0.000738,1e-05,0.05
138,88,-4036,5,-13,229,1.179,-3.516,-0.042246,-0.059617,0.000702,0.000777,1e-05,0.05
264,115,-3990,-48,-24,243,1.213,-3.506,-0.04166,-0.059446,0.000702,0.000816,1e-05,0.05
289,171,-4139,-44,-9,140,1.156,-3.533,-0.042658,-0.059924,0.000702,0.00083,1e-05,0.05
239,166,-4198,-55,-3,69,1.077,-3.483,-0.044037,-0.059042,0.000702,0.000811,1e-05,0.05
292,151,-4174,-69,-2,28,0.996,-3.53,-0.045448,-0.059861,0.000702,0.000787,1e-05,0.05
247,158,-4107,-70,0,-16,0.89,-3.55,-0.047305,-0.060218,0.000702,0.000765,1e-05,0.05
262,179,-4104,-115,-5,-40,0.736,-3.538,-0.049981,-0.060008,0.000702,0.000751,1e-05,0.05
253,190,-4119,-135,1,-28,0.495,-3.575,-0.054193,-0.060645,0.000702,0.000741,1e-05,0.05
259,214,-4215,-206,-37,-45,0.182,-3.541,-0.059662,-0.060058,0.000702,0.000733,1e-05,0.05
281,252,-4072,-260,3,-99,-0.331,-3.616,-0.068616,-0.061367,0.000702,0.000733,1e-05,0.05
206,261,-3971,-206,15,-90,-0.791,-3.598,-0.076629,-0.061054,0.000702,0.00074,1e-05,0.05
261,266,-4005,-170,-4,-41,-1.064,-3.624,-0.081403,-0.061502,0.000702,0.000736,1e-05,0.05
251,337,-4139,-209,-10,-46,-1.522,-3.687,-0.089395,-0.062609,0.000702,0.000735,1e-05,0.05
241,373,-4297,-131,12,-98,-1.921,-3.661,-0.096368,-0.062144,0.000702,0.000742,1e-05,0.05
283,444,-4063,-7,40,-258,-2.075,-3.807,-0.099052,-0.064703,0.000702,0.000768,1e-05,0.05
318,372,-4103,31,47,-340,-1.961,-3.972,-0.097061,-0.067578,0.000702,0.000818,1e-05,0.05
228,440,-4103,31,98,-450,-1.884,-4.204,-0.095718,-0.071622,0.000702,0.000888,1e-05,0.05
217,423,-4040,59,58,-458,-1.781,-4.381,-0.093909,-0.074726,0.000702,0.000959,1e-05,0.05
251,336,-4066,-87,47,-414,-1.571,-4.536,-0.090255,-0.077431,0.000702,0.001018,1e-05,0.05
131,531,-4004,-58,49,-405,-1.801,-4.695,-0.094265,-0.08019,0.000702,0.001059,1e-05,0.05
329,398,-4109,74,62,-376,-1.756,-4.905,-0.093474,-0.08387,0.000702,0.001108,1e-05,0.05
159,327,-4321,-49,-17,-185,-1.431,-4.808,-0.087814,-0.082167,0.000702,0.001085,1e-05,0.05
297,525,-3989,21,8,-244,-1.693,-4.725,-0.092372,-0.080721,0.000702,0.001074,1e-05,0.05
227,437,-4181,-65,25,-216,-1.835,-4.765,-0.094857,-0.081414,0.000702,0.001055,1e-05,0.05
184,529,-4026,22,16,-290,-1.945,-4.665,-0.096781,-0.079678,0.000702,0.001053,1e-05,0.05
191,410,-4109,38,24,-198,-1.968,-4.562,-0.097182,-0.077875,0.000702,0.001051,1e-05,0.05
329,429,-3764,-24,-52,-284,-1.785,-4.543,-0.093978,-0.077542,0.000702,0.001032,1e-05,0.05
249,524,-4173,72,-18,-344,-1.81,-4.661,-0.09442,-0.079605,0.000702,0.001052,1e-05,0.05
206,496,-4266,28,-6,-388,-1.676,-4.632,-0.092075,-0.079091,0.000702,0.001086,1e-05,0.05
136,564,-3993,6,47,-431,-1.911,-4.699,-0.096188,-0.08026,0.000702,0.001135,1e-05,0.05
189,470,-4214,66,22,-405,-1.88,-4.725,-0.095638,-0.080727,0.000702,0.00117,1e-05,0.05
145,478,-4052,38,68,-336,-1.921,-4.792,-0.096362,-0.081887,0.000702,0.001199,1e-05,0.05
153,372,-4139,151,45,-262,-1.701,-4.798,-0.092514,-0.081996,0.000702,0.001195,1e-05,0.05
262,510,-3975,12,63,-168,-1.61,-4.717,-0.090928,-0.080578,0.000702,0.001135,1e-05,0.05
185,445,-3980,185,-1,-195,-1.675,-4.654,-0.092069,-0.079491,0.000702,0.001101,1e-05,0.05
191,501,-4273,103,24,-305,-1.395,-4.523,-0.087173,-0.077201,0.000702,0.001092,1e-05,0.05
184,449,-3995,152,26,-225,-1.312,-4.47,-0.085729,-0.076274,0.000702,0.001094,1e-05,0.05
261,433,-4145,106,-1,-222,-1.106,-4.403,-0.082128,-0.075095,0.000702,0.001069,1e-05,0.05
111,380,-4017,121,12,-101,-0.967,-4.264,-0.079714,-0.072674,0.000702,0.00102,1e-05,0.05
150,400,-4180,102,39,-64,-0.809,-3.954,-0.076955,-0.067258,0.000702,0.000948,1e-05,0.05
229,449,-4079,35,-11,-39,-0.91,-3.8,-0.078706,-0.064575,0.000702,0.000879,1e-05,0.05
197,414,-3998,69,-1,18,-1.044,-3.749,-0.08105,-0.063688,0.000702,0.000836,1e-05,0.05
205,441,-4144,61,-4,-38,-1.074,-3.627,-0.081573,-0.061561,0.000702,0.000801,1e-05,0.05
209,401,-4039,150,-5,4,-1.024,-3.552,-0.080704,-0.060241,0.000702,0.000776,1e-05,0.05
247,275,-4083,198,-50,52,-0.601,-3.506,-0.073326,-0.059438,0.000702,0.000762,1e-05,0.05
145,411,-4046,76,-14,40,-0.411,-3.458,-0.07001,-0.058603,0.000702,0.000748,1e-05,0.05
180,425,-3923,13,10,79,-0.551,-3.364,-0.072449,-0.056962,0.000702,0.000743,1e-05,0.05
274,342,-4093,47,17,170,-0.715,-3.346,-0.075309,-0.056654,0.000702,0.000753,1e-05,0.05
253,371,-4327,98,6,175,-0.636,-3.27,-0.073936,-0.055334,0.000702,0.000777,1e-05,0.05
220,350,-3997,140,9,131,-0.45,-3.221,-0.070683,-0.054469,0.000702,0.000794,1e-05,0.05
305,359,-4180,81,5,-5,-0.349,-3.392,-0.06892,-0.05746,0.000702,0.000775,1e-05,0.05
207,314,-3928,181,-14,-57,-0.158,-3.448,-0.065583,-0.058432,0.000702,0.00076,1e-05,0.05
262,259,-3845,171,2,-148,0.173,-3.48,-0.059809,-0.059001,0.000702,0.000766,1e-05,0.05
140,237,-4173,177,39,-173,0.719,-3.434,-0.050286,-0.058191,0.000702,0.000789,1e-05,0.05
244,168,-3989,115,12,-84,1.104,-3.459,-0.043569,-0.058632,0.000702,0.000791,1e-05,0.05
263,187,-4270,97,25,-46,1.31,-3.57,-0.039968,-0.060562,0.000702,0.000776,1e-05,0.05
242,64,-4399,15,-32,69,1.526,-3.362,-0.036205,-0.056938,0.000702,0.000759,1e-05,0.05
119,228,-4100,-44,17,69,1.44,-3.194,-0.037704,-0.054003,0.000702,0.000767,1e-05,0.05
253,82,-3873,-49,-43,208,1.429,-3.219,-0.037895,-0.054435,0.000702,0.000779,1e-05,0.05
315,151,-4127,-115,-34,210,1.267,-3.265,-0.04071,-0.055239,0.000702,0.000802,1e-05,0.05
243,173,-4035,-2,-60,84,1.101,-3.162,-0.043613,-0.053451,0.000702,0.000809,1e-05,0.05
168,123,-4077,-76,50,-7,1.072,-3.106,-0.04413,-0.052462,0.000702,0.000787,1e-05,0.05
201,5,-4145,11,35,120,1.306,-2.952,-0.040033,-0.049785,0.000702,0.000771,1e-05,0.05
236,77,-4111,-18,8,173,1.545,-3.059,-0.035863,-0.051643,0.000702,0.000784,1e-05,0.05
166,68,-3953,-122,-8,141,1.493,-3.129,-0.036773,-0.052868,0.000702,0.000788,1e-05,0.05
292,136,-4202,-218,3,107,1.216,-3.152,-0.041605,-0.053274,0.000702,0.000787,1e-05,0.05
250,127,-4328,-242,-15,89,0.741,-3.208,-0.049893,-0.054241,0.000702,0.000782,1e-05,0.05
180,85,-4105,-289,-25,168,0.348,-3.062,-0.056757,-0.051698,0.000702,0.000789,1e-05,0.05
254,115,-4003,-267,-21,167,-0.084,-3.007,-0.064291,-0.050736,0.000702,0.000804,1e-05,0.05
224,198,-3998,-86,-5,6,-0.272,-3.078,-0.067585,-0.05197,0.000702,0.000784,1e-05,0.05
234,170,-4107,-84,13,-69,-0.237,-3.133,-0.066962,-0.052932,0.000702,0.000769,1e-05,0.05
227,205,-4171,-109,-1,-35,-0.304,-3.196,-0.068139,-0.054043,0.000702,0.000755,1e-05,0.05
222,249,-4156,-154,3,-84,-0.529,-3.202,-0.072062,-0.054143,0.000702,0.000748,1e-05,0.05
229,249,-4207,-300,8,-91,-0.93,-3.275,-0.079063,-0.055414,0.000702,0.000754,1e-05,0.05
230,249,-4141,-288,9,-5,-1.401,-3.281,-0.087283,-0.055518,0.000702,0.000743,1e-05,0.05
246,249,-3820,-144,-48,51,-1.743,-3.244,-0.093248,-0.054867,0.000702,0.000735,1e-05,0.05
191,294,-4300,-108,-20,51,-1.837,-3.265,-0.094892,-0.055246,0.000702,0.000729,1e-05,0.05
266,345,-3848,-62,31,12,-1.802,-3.244,-0.094285,-0.054869,0.000702,0.000724,1e-05,0.05
163,324,-3999,32,72,-8,-1.721,-3.427,-0.092863,-0.058071,0.000702,0.000723,1e-05,0.05
310,515,-3921,-172,-10,-161,-1.93,-3.437,-0.096512,-0.058245,0.000702,0.000737,1e-05,0.05
243,529,-3999,0,26,-221,-2.215,-3.634,-0.101487,-0.061676,0.000702,0.000773,1e-05,0.05
225,331,-3657,-72,61,-147,-2.115,-3.693,-0.099746,-0.062713,0.000702,0.000786,1e-05,0.05
272,517,-4106,84,22,-236,-2.206,-3.702,-0.101336,-0.062868,0.000702,0.000824,1e-05,0.05
219,397,-4487,52,33,-200,-2.012,-3.709,-0.097941,-0.062997,0.000702,0.000848,1e-05,0.05
184,503,-3930,-18,-9,-344,-2.072,-3.83,-0.099,-0.065109,0.000702,0.000881,1e-05,0.05
360,524,-3693,72,15,-360,-2.266,-3.994,-0.10238,-0.067971,0.000702,0.000929,1e-05,0.05
-20,390,-3714,64,62,-308,-2.145,-3.973,-0.10027,-0.067604,0.000702,0.000968,1e-05,0.05
178,425,-4013,179,26,-169,-1.903,-3.87,-0.096049,-0.065806,0.000702,0.00098,1e-05,0.05
231,446,-4206,155,-21,-215,-1.49,-3.893,-0.088843,-0.066198,0.000702,0.00097,1e-05,0.05
210,514,-4308,86,37,-180,-1.407,-3.797,-0.087388,-0.064522,0.000702,0.000951,1e-05,0.05
176,481,-4059,61,57,-22,-1.474,-3.749,-0.088562,-0.063694,0.000702,0.000918,1e-05,0.05
216,514,-3955,101,7,-135,-1.463,-3.592,-0.088368,-0.060953,0.000702,0.000872,1e-05,0.05
304,408,-4014,77,49,19,-1.476,-3.684,-0.088597,-0.062549,0.000702,0.000836,1e-05,0.05
248,526,-4053,79,-40,-99,-1.535,-3.642,-0.089624,-0.061818,0.000702,0.000807,1e-05,0.05
221,491,-4000,65,5,-46,-1.591,-3.586,-0.090599,-0.060847,0.000702,0.000787,1e-05,0.05
258,519,-4042,141,30,-135,-1.624,-3.697,-0.091175,-0.062776,0.000702,0.000784,1e-05,0.05
218,410,-4208,266,-45,-138,-1.279,-3.587,-0.085148,-0.060862,0.000702,0.000792,1e-05,0.05
247,387,-4041,264,18,-206,-0.665,-3.635,-0.07443,-0.061703,0.000702,0.000816,1e-05,0.05
146,384,-4005,263,12,-96,-0.25,-3.557,-0.067201,-0.060333,0.000702,0.000818,1e-05,0.05
239,389,-4196,180,13,-94,0.039,-3.442,-0.062143,-0.058323,0.000702,0.000799,1e-05,0.05
188,399,-4162,117,28,-3,0.072,-3.436,-0.061572,-0.058222,0.000702,0.000777,1e-05,0.05
147,279,-4127,110,-2,19,0.213,-3.259,-0.059115,-0.055136,0.000702,0.000759,1e-05,0.05
314,336,-4223,113,-20,108,0.351,-3.306,-0.056711,-0.055961,0.000702,0.000753,1e-05,0.05
100,283,-4013,59,-13,217,0.458,-3.14,-0.054833,-0.053058,0.000702,0.000786,1e-05,0.05
105,363,-4162,46,44,231,0.353,-2.897,-0.056679,-0.048818,0.000702,0.000824,1e-05,0.05
418,252,-4179,135,-45,198,0.322,-3.05,-0.057213,-0.051487,0.000702,0.000844,1e-05,0.05
160,276,-4038,79,35,134,0.44,-3.343,-0.055145,-0.056605,0.000702,0.000848,1e-05,0.05
194,270,-3986,177,-15,45,0.577,-3.125,-0.052764,-0.052796,0.000702,0.000823,1e-05,0.05
384,177,-4253,253,-63,4,1.059,-3.2,-0.04435,-0.054099,0.000702,0.000791,1e-05,0.05
120,179,-4234,149,46,-38,1.49,-3.354,-0.036822,-0.056791,0.000702,0.00077,1e-05,0.05
282,95,-4032,152,-71,32,1.834,-3.149,-0.030826,-0.053211,0.000702,0.000753,1e-05,0.05
229,98,-4015,-23,10,157,1.978,-3.229,-0.028317,-0.054616,0.000702,0.000762,1e-05,0.05
18,107,-3990,-67,15,218,1.847,-3.064,-0.030587,-0.051736,0.000702,0.000797,1e-05,0.05
323,-46,-4036,-42,14,246,1.803,-2.941,-0.031367,-0.049583,0.000702,0.000825,1e-05,0.05
205,79,-4331,-69,-19,232,1.838,-3.029,-0.030754,-0.051126,0.000702,0.000856,1e-05,0.05
79,155,-3960,-50,-6,169,1.552,-2.937,-0.03575,-0.049516,0.000702,0.000862,1e-05,0.05
300,-13,-4082,-69,27,180,1.565,-2.861,-0.035519,-0.048182,0.000702,0.000865,1e-05,0.05
304,-24,-4125,-139,14,59,1.656,-3.107,-0.033925,-0.05248,0.000702,0.000842,1e-05,0.05
233,36,-4336,-132,-12,21,1.609,-3.22,-0.034754,-0.054461,0.000702,0.000809,1e-05,0.05
230,24,-4150,-150,3,17,1.499,-3.263,-0.036663,-0.055199,0.000702,0.000782,1e-05,0.05
260,-19,-4254,-141,-22,58,1.483,-3.257,-0.036941,-0.055107,0.000702,0.000765,1e-05,0.05
161,-2,-4018,-206,-17,173,1.38,-3.15,-0.038752,-0.053239,0.000702,0.000777,1e-05,0.05
151,73,-4311,-279,0,232,0.951,-3.016,-0.046228,-0.050898,0.000702,0.000808,1e-05,0.05
310,114,-4193,-299,-40,169,0.393,-3.015,-0.055966,-0.050877,0.000702,0.000835,1e-05,0.05
212,148,-4042,-310,-11,50,-0.232,-3.015,-0.066874,-0.050873,0.000702,0.000816,1e-05,0.05
242,170,-4071,-234,0,-51,-0.7,-3.009,-0.075045,-0.050774,0.000702,0.00079,1e-05,0.05
248,147,-4088,-95,7,-64,-0.777,-3.151,-0.076385,-0.053254,0.000702,0.000774,1e-05,0.05
203,153,-4104,-211,28,-40,-0.763,-3.166,-0.076145,-0.053506,0.000702,0.00076,1e-05,0.05
256,323,-4135,-250,19,-50,-1.217,-3.186,-0.084067,-0.053861,0.000702,0.000748,1e-05,0.05
220,332,-4543,-118,57,-174,-1.643,-3.323,-0.091515,-0.056256,0.000702,0.000754,1e-05,0.05
305,270,-4122,-183,20,-209,-1.854,-3.472,-0.095196,-0.058844,0.000702,0.000781,1e-05,0.05
223,267,-3749,-74,-2,-47,-1.851,-3.491,-0.095139,-0.059193,0.000702,0.000776,1e-05,0.05
169,329,-4349,-21,-9,-78,-1.739,-3.346,-0.093186,-0.056653,0.000702,0.000774,1e-05,0.05
343,396,-4047,-14,61,-210,-1.649,-3.574,-0.091609,-0.060637,0.000702,0.000796,1e-05,0.05
176,458,-4087,21,33,-253,-1.854,-3.714,-0.095189,-0.063071,0.000702,0.000838,1e-05,0.05
235,359,-4350,-87,50,-339,-1.991,-3.784,-0.097573,-0.064294,0.000702,0.000883,1e-05,0.05
198,467,-4055,16,55,-272,-2.139,-3.917,-0.100163,-0.066626,0.000702,0.000913,1e-05,0.05
330,367,-4254,-22,24,-232,-1.985,-4.051,-0.097475,-0.068963,0.000702,0.000931,1e-05,0.05
257,508,-4101,-23,56,-176,-2.198,-4.175,-0.101203,-0.07113,0.000702,0.000939,1e-05,0.05
189,520,-4274,78,17,-192,-2.212,-3.989,-0.101444,-0.067873,0.000702,0.000927,1e-05,0.05
347,467,-3841,64,-10,-233,-2.185,-4.073,-0.100974,-0.069345,0.000702,0.00093,1e-05,0.05
240,543,-4287,-20,70,-197,-2.189,-4.105,-0.101043,-0.069895,0.000702,0.000932,1e-05,0.05
78,542,-4085,96,7,-324,-2.43,-4.202,-0.105235,-0.071592,0.000702,0.000965,1e-05,0.05
12,430,-3990,163,31,-176,-2.001,-3.843,-0.097758,-0.065333,0.000702,0.000951,1e-05,0.05
433,509,-3989,172,53,-218,-1.872,-4.148,-0.095499,-0.070658,0.000702,0.000956,1e-05,0.05
212,542,-4173,124,-99,-315,-1.702,-4.294,-0.092539,-0.073201,0.000702,0.000967,1e-05,0.05
272,541,-3824,163,-39,-277,-1.625,-4.12,-0.091192,-0.070161,0.000702,0.000985,1e-05,0.05
100,548,-4141,165,45,-396,-1.525,-4.217,-0.089447,-0.07186,0.000702,0.001028,1e-05,0.05
146,455,-4054,218,26,-326,-1.244,-4.084,-0.084549,-0.06954,0.000702,0.001057,1e-05,0.05
155,409,-4234,207,70,-164,-0.792,-4.077,-0.076661,-0.069419,0.000702,0.001042,1e-05,0.05
242,450,-4122,120,20,-172,-0.492,-3.998,-0.071423,-0.068027,0.000702,0.000991,1e-05,0.05
115,558,-3995,108,14,-91,-0.713,-3.841,-0.075274,-0.065289,0.000702,0.000945,1e-05,0.05
218,374,-4182,189,-7,-9,-0.615,-3.547,-0.073574,-0.060161,0.000702,0.000886,1e-05,0.05
230,472,-4197,104,-7,52,-0.661,-3.551,-0.074377,-0.060236,0.000702,0.000834,1e-05,0.05
219,393,-4124,204,-63,197,-0.584,-3.384,-0.073023,-0.057323,0.000702,0.000841,1e-05,0.05
141,384,-3815,204,121,166,-0.339,-3.318,-0.068746,-0.056171,0.000702,0.000842,1e-05,0.05
215,362,-3740,226,-41,78,-0.2,-3.277,-0.066326,-0.055441,0.000702,0.000815,1e-05,0.05
