acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,kf_roll,kf_pitch,Xk0,Xk1,Pk0,Pk1,Q0,R0
256,309,-4264,67,-5,-188,-1.342,-4.203,-0.086256,-0.071616,0.000847,0.00091,0.0,0.3
348,200,-4115,-24,-70,-60,-1.209,-4.228,-0.083931,-0.072054,0.000826,0.000888,0.0,0.3
322,446,-4114,-36,7,-148,-1.277,-4.3,-0.085125,-0.073303,0.000807,0.000869,0.0,0.3
240,307,-4015,-25,2,-178,-1.359,-4.353,-0.08655,-0.074223,0.000791,0.000857,0.0,0.3
343,342,-3919,18,21,-200,-1.363,-4.44,-0.086627,-0.075751,0.000773,0.000842,0.0,0.3
314,314,-4136,42,17,-235,-1.187,-4.569,-0.083556,-0.077992,0.000757,0.000832,0.0,0.3
163,314,-4212,10,27,-192,-1.083,-4.666,-0.081739,-0.079689,0.00074,0.000822,0.0,0.3
268,354,-4208,64,25,-121,-0.966,-4.686,-0.079692,-0.080037,0.000725,0.000808,0.0,0.3
338,364,-4037,-103,28,-139,-0.962,-4.744,-0.079626,-0.081055,0.000712,0.000796,0.0,0.3
318,525,-4413,-92,-59,-211,-1.21,-4.726,-0.083946,-0.080746,0.000698,0.000785,0.0,0.3
268,440,-4352,7,5,-217,-1.196,-4.788,-0.083702,-0.081827,0.000684,0.000773,0.0,0.3
257,321,-3947,-93,43,-182,-1.301,-4.835,-0.085535,-0.082634,0.000673,0.000765,0.0,0.3
344,496,-4021,-26,-34,-211,-1.447,-4.883,-0.08809,-0.083484,0.00066,0.000755,0.0,0.3
225,391,-3944,70,42,-130,-1.261,-4.994,-0.084848,-0.085418,0.00065,0.000748,0.0,0.3
233,410,-4158,-55,6,-83,-1.351,-5.009,-0.086418,-0.085684,0.000638,0.000733,0.0,0.3
358,558,-4138,95,9,-187,-1.306,-5.108,-0.085629,-0.087413,0.000628,0.000724,0.0,0.3
362,453,-4127,8,-24,-366,-1.142,-5.165,-0.082762,-0.088401,0.000619,0.000721,0.0,0.3
263,518,-4007,50,11,-486,-1.072,-5.284,-0.081537,-0.090472,0.000609,0.00072,0.0,0.3
160,410,-4108,-21,36,-461,-0.896,-5.483,-0.078472,-0.093956,0.000599,0.00072,0.0,0.3
248,469,-4033,-70,27,-416,-0.968,-5.655,-0.07973,-0.096961,0.00059,0.000719,0.0,0.3
271,434,-4096,-91,42,-434,-1.096,-5.813,-0.081956,-0.099702,0.000583,0.000718,0.0,0.3
206,422,-4105,-76,41,-386,-1.196,-6.005,-0.08371,-0.103061,0.000574,0.000717,0.0,0.3
166,362,-4033,-5,63,-175,-1.229,-6.144,-0.084285,-0.105496,0.000566,0.000712,0.0,0.3
189,372,-4038,-15,8,-44,-1.209,-6.157,-0.08394,-0.105715,0.000558,0.000702,0.0,0.3
278,463,-4136,-27,13,70,-1.324,-6.116,-0.085936,-0.105005,0.000551,0.000689,0.0,0.3
332,438,-4085,-20,-1,39,-1.388,-6.075,-0.087064,-0.104288,0.000544,0.000677,0.0,0.3
247,476,-4101,-5,-8,-26,-1.395,-6.004,-0.087186,-0.103052,0.000537,0.000665,0.0,0.3
272,435,-4037,-23,0,-41,-1.413,-5.983,-0.087494,-0.102676,0.000531,0.000655,0.0,0.3
241,411,-4046,13,-9,9,-1.462,-5.951,-0.088356,-0.102117,0.000524,0.000643,0.0,0.3
294,505,-4288,-33,25,-68,-1.458,-5.941,-0.088276,-0.101944,0.000519,0.000634,0.0,0.3
270,443,-4034,3,-5,0,-1.57,-5.949,-0.09024,-0.102079,0.000513,0.000625,0.0,0.3
234,413,-3986,26,30,-44,-1.535,-5.94,-0.089628,-0.10193,0.000507,0.000615,0.0,0.3
395,507,-4184,-35,-13,-173,-1.512,-5.918,-0.089216,-0.101549,0.000501,0.000607,0.0,0.3
361,560,-4056,69,-33,-259,-1.533,-5.981,-0.089595,-0.102647,0.000497,0.000605,0.0,0.3
219,371,-4247,-80,60,-289,-1.337,-6.11,-0.08616,-0.104891,0.000491,0.000603,0.0,0.3
260,562,-4020,-9,41,-303,-1.512,-6.266,-0.089226,-0.107612,0.000486,0.000602,0.0,0.3
217,406,-4150,97,118,-225,-1.292,-6.42,-0.085381,-0.11031,0.000481,0.0006,0.0,0.3
227,437,-4095,-110,95,-202,-1.309,-6.502,-0.085686,-0.111734,0.000477,0.000596,0.0,0.3
304,494,-3886,-3,-4,-203,-1.402,-6.585,-0.087301,-0.113181,0.000472,0.000593,0.0,0.3
242,405,-4265,-5,-8,-171,-1.259,-6.639,-0.084807,-0.114127,0.000468,0.000589,0.0,0.3
266,520,-3876,-75,-6,-240,-1.372,-6.652,-0.08678,-0.114361,0.000464,0.000586,0.0,0.3
156,463,-4136,30,51,-222,-1.341,-6.746,-0.086242,-0.115993,0.000459,0.000583,0.0,0.3
232,520,-4275,-94,41,-193,-1.461,-6.827,-0.08833,-0.117402,0.000455,0.00058,0.0,0.3
231,471,-3810,45,-17,-177,-1.559,-6.876,-0.090039,-0.118264,0.000452,0.000577,0.0,0.3
267,474,-4189,-110,6,-140,-1.551,-6.951,-0.089899,-0.11958,0.000448,0.000572,0.0,0.3
298,590,-3954,-1,14,-158,-1.739,-6.97,-0.09318,-0.119911,0.000445,0.000567,0.0,0.3
190,423,-3874,-63,79,-91,-1.823,-7.04,-0.094647,-0.121118,0.000441,0.000561,0.0,0.3
230,472,-4470,69,2,-51,-1.686,-7.15,-0.09226,-0.123053,0.000438,0.000556,0.0,0.3
514,574,-4058,-30,-32,-246,-1.618,-7.134,-0.091073,-0.122769,0.000434,0.00055,0.0,0.3
135,582,-3957,61,36,-257,-1.565,-7.205,-0.09014,-0.124004,0.000431,0.000548,0.0,0.3
190,514,-4139,-43,24,-289,-1.453,-7.269,-0.088183,-0.125121,0.000427,0.000547,0.0,0.3
271,594,-4045,-16,69,-263,-1.484,-7.404,-0.088741,-0.127472,0.000424,0.000546,0.0,0.3
265,603,-4206,-62,37,-242,-1.686,-7.536,-0.092254,-0.129775,0.000421,0.000544,0.0,0.3
277,602,-3819,-88,60,-286,-1.748,-7.656,-0.093332,-0.131879,0.000419,0.000544,0.0,0.3
177,638,-4076,-8,53,-282,-1.807,-7.797,-0.09437,-0.134333,0.000416,0.000543,0.0,0.3
196,470,-4163,28,61,-130,-1.723,-7.925,-0.092911,-0.136579,0.000413,0.00054,0.0,0.3
274,622,-4137,30,-31,-137,-1.627,-8.014,-0.091236,-0.138128,0.000411,0.000536,0.0,0.3
331,581,-4049,-31,32,-132,-1.687,-8.032,-0.092281,-0.138445,0.000408,0.000532,0.0,0.3
162,562,-4104,-16,-40,-139,-1.679,-8.056,-0.092139,-0.138866,0.000406,0.000527,0.0,0.3
239,596,-3696,2,41,-113,-1.734,-8.03,-0.093096,-0.138398,0.000403,0.000523,0.0,0.3
316,579,-4140,-32,11,-155,-1.799,-8.015,-0.094228,-0.138144,0.0004,0.000518,0.0,0.3
239,677,-4109,49,-9,-208,-1.805,-8.06,-0.094331,-0.138934,0.000398,0.000516,0.0,0.3
221,635,-4133,13,57,-307,-1.718,-8.16,-0.092825,-0.140671,0.000396,0.000516,0.0,0.3
192,575,-4077,38,61,-270,-1.534,-8.309,-0.089597,-0.143277,0.000394,0.000515,0.0,0.3
250,676,-4176,13,61,-242,-1.579,-8.503,-0.090396,-0.146668,0.000392,0.000514,0.0,0.3
260,580,-4066,-71,61,-201,-1.633,-8.593,-0.091342,-0.148236,0.000389,0.000512,0.0,0.3
219,626,-4065,-74,55,-152,-1.729,-8.697,-0.093005,-0.150049,0.000388,0.00051,0.0,0.3
282,678,-4002,-23,32,-188,-1.898,-8.756,-0.095959,-0.151077,0.000385,0.000506,0.0,0.3
265,597,-4116,28,30,-271,-1.785,-8.829,-0.093978,-0.152353,0.000384,0.000505,0.0,0.3
271,620,-4003,-2,6,-224,-1.689,-8.935,-0.092307,-0.154193,0.000382,0.000504,0.0,0.3
158,677,-4000,-19,60,-190,-1.702,-9.107,-0.092543,-0.157207,0.00038,0.000502,0.0,0.3
261,691,-4160,-66,50,-192,-1.72,-9.177,-0.092847,-0.158417,0.000378,0.0005,0.0,0.3
366,724,-4075,-28,-30,-203,-1.833,-9.252,-0.094817,-0.159733,0.000376,0.000498,0.0,0.3
202,658,-4063,-39,38,-238,-1.889,-9.372,-0.095806,-0.161829,0.000375,0.000497,0.0,0.3
296,670,-4163,-107,-36,-296,-1.852,-9.42,-0.095148,-0.16266,0.000373,0.000496,0.0,0.3
346,787,-3848,-12,40,-330,-1.905,-9.504,-0.096074,-0.164133,0.000371,0.000496,0.0,0.3
61,723,-4084,-8,71,-338,-1.909,-9.632,-0.096154,-0.16636,0.00037,0.000496,0.0,0.3
179,557,-4008,12,53,-187,-1.798,-9.795,-0.094206,-0.169218,0.000368,0.000495,0.0,0.3
356,675,-4159,-71,61,-148,-1.813,-9.903,-0.094478,-0.171088,0.000367,0.000493,0.0,0.3
246,642,-3993,-5,-42,-142,-1.86,-9.948,-0.095301,-0.171882,0.000365,0.000491,0.0,0.3
236,721,-4197,-30,23,-193,-1.85,-9.915,-0.095116,-0.17131,0.000364,0.000489,0.0,0.3
173,690,-3965,3,98,-203,-1.821,-9.971,-0.094617,-0.172275,0.000363,0.000488,0.0,0.3
293,738,-3752,-48,18,-268,-1.945,-10.043,-0.096784,-0.173537,0.000361,0.000487,0.0,0.3
258,794,-4099,19,55,-269,-2.081,-10.195,-0.099159,-0.176183,0.00036,0.000486,0.0,0.3
281,739,-4361,-34,74,-230,-1.997,-10.392,-0.097688,-0.179633,0.000358,0.000485,0.0,0.3
347,710,-3854,-32,1,-335,-1.901,-10.433,-0.096003,-0.180347,0.000357,0.000485,0.0,0.3
213,756,-4065,-8,8,-355,-1.855,-10.589,-0.095214,-0.18307,0.000356,0.000486,0.0,0.3
125,805,-4048,-74,28,-389,-1.922,-10.838,-0.096375,-0.187409,0.000355,0.000486,0.0,0.3
216,829,-4254,-79,117,-317,-1.974,-11.105,-0.097285,-0.192079,0.000353,0.000486,0.0,0.3
183,724,-3853,-48,98,-269,-2.064,-11.35,-0.098848,-0.196354,0.000352,0.000486,0.0,0.3
252,782,-3916,-74,56,-285,-2.046,-11.495,-0.098536,-0.198878,0.000351,0.000486,0.0,0.3
274,820,-4072,-89,20,-337,-2.112,-11.593,-0.099688,-0.200585,0.00035,0.000486,0.0,0.3
148,709,-3787,-54,120,-304,-2.131,-11.75,-0.100021,-0.20333,0.000349,0.000486,0.0,0.3
219,844,-3877,-92,16,-362,-2.181,-11.895,-0.100893,-0.205863,0.000348,0.000487,0.0,0.3
206,822,-3882,4,72,-367,-2.159,-12.05,-0.10051,-0.208571,0.000347,0.000488,0.0,0.3
-67,702,-4018,-5,57,-320,-2.019,-12.263,-0.098068,-0.212281,0.000346,0.000488,0.0,0.3
289,823,-3910,-87,130,-245,-2.049,-12.518,-0.098598,-0.216743,0.000345,0.000488,0.0,0.3
155,902,-4235,-165,130,-184,-2.262,-12.644,-0.102308,-0.21893,0.000344,0.000488,0.0,0.3
213,894,-4313,-65,48,-287,-2.438,-12.849,-0.105376,-0.222514,0.000343,0.000487,0.0,0.3
431,891,-3842,14,97,-357,-2.421,-13.039,-0.105095,-0.225823,0.000342,0.000487,0.0,0.3
116,859,-4197,-12,78,-404,-2.285,-13.206,-0.102709,-0.228744,0.000341,0.000488,0.0,0.3
54,854,-4005,-55,152,-312,-2.28,-13.557,-0.10262,-0.234868,0.00034,0.000488,0.0,0.3
265,886,-3986,-109,15,-289,-2.344,-13.767,-0.103744,-0.238534,0.00034,0.000488,0.0,0.3
165,853,-4024,-27,45,-259,-2.436,-14.014,-0.105343,-0.242839,0.000339,0.000488,0.0,0.3
106,871,-4048,11,132,-240,-2.464,-14.239,-0.105828,-0.246775,0.000338,0.000487,0.0,0.3
462,1100,-4279,-35,55,-256,-2.495,-14.456,-0.106379,-0.250553,0.000337,0.000486,0.0,0.3
226,887,-4098,-154,70,-320,-2.489,-14.598,-0.106267,-0.25304,0.000336,0.000486,0.0,0.3
336,1143,-3952,-23,165,-400,-2.502,-14.827,-0.106494,-0.257033,0.000336,0.000487,0.0,0.3
-226,791,-3806,-103,141,-195,-2.482,-15.135,-0.106147,-0.262417,0.000335,0.000487,0.0,0.3
223,929,-3784,-60,157,-128,-2.579,-15.393,-0.107848,-0.266913,0.000334,0.000486,0.0,0.3
477,1015,-3955,-35,60,-283,-2.611,-15.473,-0.108396,-0.268303,0.000333,0.000485,0.0,0.3
261,1180,-4220,-49,-30,-356,-2.612,-15.581,-0.108411,-0.270193,0.000333,0.000485,0.0,0.3
59,957,-4019,-86,150,-186,-2.633,-15.82,-0.108788,-0.274372,0.000332,0.000485,0.0,0.3
258,947,-3738,-58,143,-239,-2.568,-15.99,-0.107644,-0.277328,0.000331,0.000485,0.0,0.3
226,969,-3824,-94,96,-271,-2.542,-16.278,-0.107203,-0.282353,0.000331,0.000485,0.0,0.3
191,1060,-3890,-55,-80,-312,-2.597,-16.35,-0.10816,-0.283616,0.00033,0.000485,0.0,0.3
486,1266,-4628,-91,103,-306,-2.644,-16.589,-0.10897,-0.287795,0.000329,0.000484,0.0,0.3
125,974,-3606,-96,78,-330,-2.718,-16.805,-0.110276,-0.291561,0.000329,0.000485,0.0,0.3
7,997,-3671,-94,167,-351,-2.685,-17.02,-0.109692,-0.295311,0.000328,0.000486,0.0,0.3
168,1091,-4075,-43,212,-226,-2.688,-17.318,-0.109739,-0.300506,0.000328,0.000486,0.0,0.3
795,1535,-4478,-230,-303,-791,-2.648,-17.505,-0.109042,-0.303782,0.000327,0.000486,0.0,0.3
-460,609,-1835,-116,365,-953,-2.851,-17.905,-0.112585,-0.310756,0.000326,0.000489,0.0,0.3
-1047,849,-4936,-83,110,-614,-2.03,-18.386,-0.098267,-0.319143,0.000326,0.000491,0.0,0.3
1254,2086,-5870,2,761,-254,-2.244,-20.09,-0.102004,-0.348885,0.000325,0.000492,0.0,0.3
54,838,-3212,-143,428,-401,-2.116,-20.976,-0.099756,-0.364351,0.000325,0.000492,0.0,0.3
250,1007,-2915,-285,10,-566,-2.459,-21.245,-0.105745,-0.369046,0.000324,0.000494,0.0,0.3
271,1273,-4834,-316,-267,-532,-2.576,-21.469,-0.107789,-0.372968,0.000324,0.000495,0.0,0.3
169,1375,-3720,-208,302,-288,-3.198,-21.861,-0.118643,-0.379795,0.000323,0.000496,0.0,0.3
119,1012,-3574,-85,272,-314,-3.222,-22.416,-0.119064,-0.389496,0.000323,0.000496,0.0,0.3
164,1528,-4275,-189,75,-377,-3.399,-23.038,-0.122161,-0.400346,0.000322,0.000497,0.0,0.3
337,1174,-3513,-118,83,-332,-3.663,-23.39,-0.126761,-0.406483,0.000322,0.000497,0.0,0.3
360,1276,-3775,-97,72,-387,-3.713,-23.683,-0.127637,-0.411601,0.000321,0.000497,0.0,0.3
93,1656,-4709,-124,144,-335,-3.66,-24.062,-0.126704,-0.418219,0.000321,0.000497,0.0,0.3
129,1425,-4015,-100,170,-419,-3.501,-24.445,-0.123941,-0.424904,0.000321,0.000498,0.0,0.3
-66,1673,-4463,-194,332,-231,-3.654,-25.051,-0.126612,-0.435483,0.00032,0.000499,0.0,0.3
675,1928,-4493,-141,60,-448,-3.7,-25.27,-0.127402,-0.439305,0.00032,0.0005,0.0,0.3
505,1801,-4419,-218,381,-412,-3.605,-25.812,-0.125746,-0.448754,0.000319,0.000501,0.0,0.3
-2129,32,-5717,-2441,-1837,6314,-9.313,-22.998,-0.225367,-0.399639,0.000319,0.000502,0.0,0.3
4360,2820,-3982,-1312,-3115,5146,-15.962,-11.531,-0.34142,-0.199504,0.000319,0.000505,0.0,0.3
-280,4211,-3034,971,-3829,5069,-16.775,3.558,-0.355614,0.063837,0.000318,0.000509,0.0,0.3
-802,1419,868,1554,-2249,6853,-10.74,14.936,-0.250278,0.262432,0.000318,0.000512,0.0,0.3
3074,2834,-7786,2543,-1981,6911,0.453,24.076,-0.054921,0.421948,0.000317,0.000514,0.0,0.3
-626,-643,727,1406,-734,6300,15.41,27.679,0.206116,0.48484,0.000317,0.000517,0.0,0.3
2129,1702,-5050,-189,-724,6269,25.819,23.979,0.387803,0.420258,0.000317,0.00052,0.0,0.3
1579,1537,-3562,-1604,-566,5316,28.202,19.165,0.42939,0.336235,0.000316,0.000523,0.0,0.3
1169,1627,-4840,-3793,-1361,4244,24.448,17.352,0.363862,0.304604,0.000316,0.000526,0.0,0.3
1232,1876,-2325,-5302,-1716,3978,16.136,18.15,0.218797,0.318518,0.000316,0.000529,0.0,0.3
600,235,-2918,-4859,-2584,2952,6.217,23.139,0.04568,0.405595,0.000315,0.000532,0.0,0.3
-141,9965,-7296,-1190,-2413,2325,3.909,30.538,0.005391,0.534735,0.000315,0.000535,0.0,0.3
707,1290,124,6217,-4609,1458,19.646,34.998,0.280048,0.612582,0.000315,0.000537,0.0,0.3
-3017,2536,-1891,2410,-289,5992,30.58,33.649,0.470891,0.589031,0.000314,0.00054,0.0,0.3
1579,4466,-11140,643,-2674,5960,38.976,29.814,0.617429,0.522102,0.000314,0.000543,0.0,0.3
-626,2029,-1888,1741,-2548,5538,47.42,25.417,0.764795,0.445354,0.000314,0.000546,0.0,0.3
-568,1215,-5030,548,-2210,6526,56.841,19.508,0.929223,0.342218,0.000314,0.000549,0.0,0.3
-651,795,-3670,222,-1293,9924,67.162,10.685,0.983704,0.191718,0.000313,0.000551,0.0,0.3
52,630,-4066,-584,-864,10533,103.162,9.685,0.983704,0.191718,0.000313,0.000551,0.0,0.3
-572,312,-3541,-776,-2137,13232,142.762,8.585,0.983704,0.191718,0.000313,0.000551,0.0,0.3
761,1797,-1000,-3390,-3788,10940,178.762,7.585,0.983704,0.191718,0.000313,0.000551,0.0,0.3
-1232,1872,-2427,-3904,-2949,7764,55.972,4.265,0.914068,0.076179,0.000313,0.000552,0.0,0.3
784,10556,-1265,-1434,-2983,2193,48.899,0.913,0.79062,0.01768,0.000313,0.000555,0.0,0.3
1243,-776,-1205,-1947,-2333,2123,43.245,1.02,0.691935,0.019551,0.000313,0.000558,0.0,0.3
282,3610,-2273,-817,-1415,1952,39.021,0.92,0.618211,0.017805,0.000312,0.000561,0.0,0.3
-945,1866,-3875,-636,-1041,1303,36.542,0.738,0.574951,0.014633,0.000312,0.000564,0.0,0.3
388,2633,-2916,116,-824,645,35.65,1.585,0.559376,0.029409,0.000312,0.000566,0.0,0.3
68,2137,-3306,-21,-235,347,35.161,2.028,0.550835,0.037136,0.000312,0.000566,0.0,0.3
-12,2307,-3361,-79,-71,232,34.422,1.998,0.537951,0.036624,0.000311,0.000565,0.0,0.3
299,2384,-3256,-175,173,-82,33.447,1.826,0.520926,0.033611,0.000311,0.000558,0.0,0.3
152,2676,-3217,-142,70,-66,32.463,1.568,0.50375,0.029105,0.000311,0.000554,0.0,0.3
272,2777,-3037,-52,-109,56,31.49,1.6,0.486765,0.029678,0.000311,0.000547,0.0,0.3
155,2704,-3037,33,-9,-1,30.729,1.631,0.47349,0.030207,0.000311,0.000539,0.0,0.3
228,2566,-3182,16,79,-21,30.162,1.463,0.463601,0.02728,0.00031,0.000534,0.0,0.3
226,2604,-3197,-24,-43,2,29.386,1.356,0.450046,0.025405,0.00031,0.000527,0.0,0.3
207,2660,-3084,1,-17,9,28.69,1.367,0.43791,0.025597,0.00031,0.00052,0.0,0.3
202,2611,-3144,9,44,-13,28.037,1.242,0.426504,0.023414,0.00031,0.000515,0.0,0.3
236,2615,-3179,-5,-31,0,27.375,1.157,0.414951,0.021937,0.00031,0.000509,0.0,0.3
205,2621,-3138,-6,-4,-1,26.707,1.143,0.403296,0.021687,0.000309,0.000503,0.0,0.3
211,2637,-3110,6,23,-8,26.063,1.041,0.392057,0.019921,0.000309,0.000498,0.0,0.3
213,2619,-3165,-4,-15,0,25.429,0.976,0.380981,0.018778,0.000309,0.000493,0.0,0.3
210,2620,-3146,-5,-3,-2,24.782,0.944,0.369688,0.018219,0.000309,0.000488,0.0,0.3
209,2636,-3126,4,11,-7,24.155,0.865,0.358751,0.016835,0.000309,0.000483,0.0,0.3
218,2618,-3154,0,-9,0,23.541,0.807,0.348036,0.015824,0.000308,0.000478,0.0,0.3
212,2619,-3134,-3,-2,-3,22.918,0.76,0.337164,0.015005,0.000308,0.000474,0.0,0.3
212,2633,-3129,5,-1,-2,22.316,0.694,0.326657,0.013852,0.000308,0.000469,0.0,0.3
217,2615,-3148,-2,-3,0,21.72,0.64,0.316246,0.012923,0.000308,0.000465,0.0,0.3
211,2625,-3136,-1,-3,0,21.178,0.602,0.306788,0.012246,0.000308,0.000461,0.0,0.3
212,2632,-3136,3,-1,-3,20.533,0.544,0.295542,0.011231,0.000308,0.000457,0.0,0.3
214,2619,-3148,-2,-4,-3,19.952,0.496,0.285393,0.010401,0.000307,0.000453,0.0,0.3
209,2629,-3134,1,-1,-5,19.374,0.451,0.275308,0.009617,0.000307,0.000449,0.0,0.3
214,2622,-3143,-1,2,-4,18.81,0.4,0.26547,0.008726,0.000307,0.000445,0.0,0.3
214,2625,-3137,-1,-4,0,18.246,0.359,0.255617,0.008008,0.000307,0.000442,0.0,0.3
225,2631,-3136,44,-45,-66,17.701,0.329,0.246116,0.007491,0.000307,0.000438,0.0,0.3
212,2531,-3149,12,83,-260,17.149,0.159,0.236471,0.004526,0.000307,0.000436,0.0,0.3
70,2400,-3157,-144,110,9,16.424,-0.318,0.223814,-0.003811,0.000307,0.000435,0.0,0.3
293,2906,-2980,-64,-116,-3,15.557,-0.177,0.208695,-0.00134,0.000306,0.000432,0.0,0.3
205,2700,-2942,65,6,0,15.138,-0.155,0.201372,-0.000968,0.000306,0.000429,0.0,0.3
274,2533,-3152,3,37,-9,14.71,-0.257,0.19391,-0.002748,0.000306,0.000426,0.0,0.3
74,2508,-2975,47,31,146,14.16,-0.313,0.184301,-0.003712,0.000306,0.000423,0.0,0.3
353,2705,-3108,99,-125,116,13.864,-0.177,0.179139,-0.001349,0.000306,0.000422,0.0,0.3
237,2789,-3010,95,-11,-51,13.513,-0.081,0.173014,0.000339,0.000306,0.000419,0.0,0.3
292,2905,-2977,206,117,-184,13.382,-0.264,0.170725,-0.002858,0.000306,0.000418,0.0,0.3
180,3204,-2883,350,-11,-325,13.475,-0.345,0.172351,-0.004267,0.000306,0.000418,0.0,0.3
-152,2852,-2744,492,260,-182,14.069,-0.519,0.182719,-0.007304,0.000305,0.000418,0.0,0.3
234,2527,-3126,231,382,-168,14.397,-1.264,0.18845,-0.020311,0.000305,0.000417,0.0,0.3
381,2746,-3196,70,194,-214,14.128,-1.743,0.183756,-0.028683,0.000305,0.000418,0.0,0.3
534,2695,-3157,148,-18,-228,13.839,-1.85,0.178709,-0.030545,0.000305,0.000417,0.0,0.3
5,2645,-3232,643,143,-413,14.249,-1.597,0.185858,-0.02612,0.000305,0.000418,0.0,0.3
181,2651,-3038,920,368,-172,15.625,-2.075,0.209873,-0.034475,0.000305,0.000419,0.0,0.3
225,2196,-3511,717,109,-99,17.382,-2.807,0.240545,-0.04725,0.000305,0.000417,0.0,0.3
341,1951,-3611,246,-146,6,17.891,-2.796,0.249417,-0.047049,0.000305,0.000414,0.0,0.3
381,2044,-3418,264,12,-103,18.101,-2.742,0.253088,-0.046119,0.000305,0.000412,0.0,0.3
-88,1911,-3593,49,-31,-82,17.988,-2.594,0.251123,-0.043533,0.000305,0.00041,0.0,0.3
401,2067,-3608,-139,-7,-113,17.348,-2.515,0.239956,-0.042145,0.000304,0.000408,0.0,0.3
262,2160,-3332,-98,-104,126,16.653,-2.443,0.227817,-0.040899,0.000304,0.000406,0.0,0.3
83,2406,-3538,-25,-199,157,16.017,-2.115,0.216722,-0.035173,0.000304,0.000405,0.0,0.3
