acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,kf_roll,kf_pitch,Xk0,Xk1,Pk0,Pk1,Q0,R0
68,-648,-3339,-298,98,-27,1.835,-3.319,-0.0308,-0.056175,0.000702,0.000738,1e-05,0.05
79,2563,-3300,263,-568,21,-1.747,-3.08,-0.093323,-0.052011,0.000702,0.00074,1e-05,0.05
300,-2435,-5218,134,183,-119,0.054,-3.077,-0.061881,-0.051958,0.000702,0.00074,1e-05,0.05
601,766,-5374,561,55,-61,0.864,-2.574,-0.047756,-0.043183,0.000702,0.000739,1e-05,0.05
86,-137,-3600,-127,80,-33,1.633,-2.633,-0.034333,-0.044205,0.000702,0.000733,1e-05,0.05
251,1425,-3693,-69,-97,151,-0.097,-2.657,-0.064529,-0.044622,0.000702,0.00073,1e-05,0.05
342,-988,-4439,-371,133,4,0.513,-2.655,-0.053873,-0.044599,0.000702,0.000726,1e-05,0.05
378,339,-4195,257,-38,-16,0.724,-2.697,-0.050203,-0.045323,0.000702,0.000726,1e-05,0.05
171,-50,-4254,312,30,53,1.663,-2.795,-0.033809,-0.047037,0.000702,0.000723,1e-05,0.05
246,717,-3987,98,-85,117,1.219,-2.697,-0.041551,-0.045333,0.000702,0.000728,1e-05,0.05
184,-230,-3837,42,-21,133,1.671,-2.75,-0.033669,-0.046254,0.000702,0.000748,1e-05,0.05
113,-47,-4037,-416,23,215,1.302,-2.73,-0.040114,-0.045895,0.000702,0.000766,1e-05,0.05
141,102,-3779,400,38,311,1.371,-2.632,-0.038898,-0.044195,0.000702,0.000802,1e-05,0.05
235,-236,-4591,-467,-8,216,1.972,-2.694,-0.028418,-0.04528,0.000702,0.000834,1e-05,0.05
267,746,-3779,161,-75,239,1.19,-2.676,-0.042071,-0.044961,0.000702,0.000865,1e-05,0.05
199,-426,-4486,-165,25,110,1.397,-2.737,-0.038443,-0.046029,0.000702,0.000859,1e-05,0.05
342,477,-3893,-203,22,34,0.914,-2.828,-0.046883,-0.04762,0.000702,0.000824,1e-05,0.05
136,-269,-4162,327,15,19,1.458,-3.018,-0.037383,-0.050924,0.000702,0.000796,1e-05,0.05
270,446,-4048,-215,11,22,0.901,-2.979,-0.04711,-0.050255,0.000702,0.000771,1e-05,0.05
198,-216,-4074,327,27,13,0.912,-3.107,-0.046913,-0.052486,0.000702,0.000754,1e-05,0.05
260,94,-4203,-628,-27,38,0.876,-3.089,-0.047538,-0.052173,0.000702,0.000743,1e-05,0.05
183,155,-3873,263,46,3,0.53,-3.196,-0.053583,-0.054034,0.000702,0.000733,1e-05,0.05
238,-75,-4319,-424,30,0,0.746,-3.198,-0.049809,-0.054068,0.000702,0.000727,1e-05,0.05
295,666,-4012,-9,-87,5,-0.014,-3.23,-0.063073,-0.054628,0.000702,0.000721,1e-05,0.05
288,-309,-4562,-145,7,-18,0.174,-3.279,-0.059793,-0.055491,0.000702,0.000717,1e-05,0.05
238,941,-3749,-242,25,-135,-0.736,-3.394,-0.075677,-0.057483,0.000702,0.000728,1e-05,0.05
215,-459,-4342,134,-68,-74,-0.561,-3.302,-0.07262,-0.055877,0.000702,0.000734,1e-05,0.05
355,870,-4100,-416,17,-63,-0.789,-3.427,-0.076595,-0.058069,0.000702,0.000735,1e-05,0.05
389,1071,-3490,561,88,-69,-1.078,-3.651,-0.081648,-0.061972,0.000702,0.000733,1e-05,0.05
121,-354,-4398,-685,-24,-122,-0.731,-3.661,-0.075589,-0.062147,0.000702,0.000739,1e-05,0.05
264,1156,-3522,500,99,-106,-1.384,-3.712,-0.086993,-0.063035,0.000702,0.000758,1e-05,0.05
302,-303,-4632,-384,1,-81,-0.771,-3.682,-0.076287,-0.062515,0.000702,0.000763,1e-05,0.05
251,660,-4136,352,-68,95,-1.369,-3.344,-0.086721,-0.056616,0.000702,0.00075,1e-05,0.05
300,39,-4030,-196,271,18,-0.215,-3.218,-0.06659,-0.054414,0.000702,0.000744,1e-05,0.05
221,1125,-4331,451,-388,-17,-1.548,-3.109,-0.089841,-0.052521,0.000702,0.000735,1e-05,0.05
373,-1198,-4681,-165,317,25,-0.673,-3.294,-0.074569,-0.055739,0.000702,0.000755,1e-05,0.05
285,1339,-4154,943,-323,34,-1.381,-3.202,-0.086929,-0.054132,0.000702,0.00075,1e-05,0.05
377,-930,-4408,-308,410,13,-0.232,-3.357,-0.066883,-0.056851,0.000702,0.000749,1e-05,0.05
331,2761,-3359,853,-600,-161,-2.452,-3.195,-0.105624,-0.054022,0.000702,0.00076,1e-05,0.05
142,-2393,-4696,575,212,-242,-0.476,-3.106,-0.071142,-0.052466,0.000702,0.000775,1e-05,0.05
202,1404,-4682,948,26,-220,-0.366,-3.152,-0.06922,-0.053263,0.000702,0.000795,1e-05,0.05
314,-467,-3728,-284,45,-173,0.544,-3.511,-0.05333,-0.059539,0.000702,0.000815,1e-05,0.05
122,1960,-3529,352,-485,-129,-2.123,-3.338,-0.099887,-0.056511,0.000702,0.000827,1e-05,0.05
289,-1973,-5174,116,357,-149,-0.598,-3.022,-0.073277,-0.05099,0.000702,0.000819,1e-05,0.05
227,1014,-4506,694,61,-53,-0.395,-3.112,-0.069734,-0.05257,0.000702,0.000798,1e-05,0.05
188,-294,-3541,154,175,11,0.905,-3.178,-0.04704,-0.053721,0.000702,0.000783,1e-05,0.05
166,1436,-4059,238,-315,8,-0.558,-3.103,-0.07257,-0.05241,0.000702,0.000765,1e-05,0.05
279,-1414,-4578,-314,312,-29,-0.173,-3.274,-0.065848,-0.055399,0.000702,0.00076,1e-05,0.05
302,1202,-3736,833,-291,-10,-0.335,-2.974,-0.068675,-0.050154,0.000702,0.000748,1e-05,0.05
235,-1067,-3979,164,332,53,1.189,-3.177,-0.042075,-0.053707,0.000702,0.000739,1e-05,0.05
261,2559,-3344,713,-460,-88,-0.739,-2.995,-0.075734,-0.05052,0.000702,0.000742,1e-05,0.05
231,-2382,-4988,-193,382,-181,1.791,-3.046,-0.031564,-0.051415,0.000702,0.000751,1e-05,0.05
377,2468,-3688,1125,-468,-231,0.504,-3.216,-0.054035,-0.054393,0.000702,0.000777,1e-05,0.05
64,-2331,-4897,-988,375,-1,3.446,-3.137,-0.002681,-0.053001,0.000702,0.000758,1e-05,0.05
327,2836,-2597,914,13,173,1.246,-2.961,-0.041083,-0.049928,0.000702,0.000759,1e-05,0.05
-48,-1664,-4581,-888,457,-32,1.227,-2.935,-0.041417,-0.049481,0.000702,0.000756,1e-05,0.05
272,1089,-3216,1334,17,121,1.274,-2.768,-0.040588,-0.04656,0.000702,0.00076,1e-05,0.05
119,-1320,-4925,-937,-27,50,3.136,-2.978,-0.008092,-0.050233,0.000702,0.000768,1e-05,0.05
283,1925,-3203,431,81,283,0.893,-2.794,-0.047238,-0.047026,0.000702,0.000775,1e-05,0.05
151,-1397,-3888,-659,437,-78,0.887,-2.565,-0.047358,-0.04303,0.000702,0.000762,1e-05,0.05
239,346,-3654,642,31,92,1.537,-2.779,-0.036008,-0.04675,0.000702,0.000757,1e-05,0.05
178,-782,-5035,-113,106,138,3.666,-2.781,0.001144,-0.04679,0.000702,0.000774,1e-05,0.05
421,1805,-3445,38,-408,147,1.731,-2.637,-0.032615,-0.04428,0.000702,0.000783,1e-05,0.05
-61,-1333,-4012,-689,343,-49,1.115,-2.857,-0.043378,-0.048111,0.000702,0.000772,1e-05,0.05
355,627,-3855,375,-18,-81,1.065,-2.822,-0.044252,-0.047514,0.000702,0.00077,1e-05,0.05
265,-1125,-4708,40,291,11,2.849,-3.256,-0.0131,-0.055082,0.000702,0.000758,1e-05,0.05
350,2160,-3379,53,-548,145,1.371,-3.102,-0.038897,-0.052399,0.000702,0.000754,1e-05,0.05
119,-664,-4159,-627,57,89,0.678,-2.637,-0.051,-0.04427,0.000702,0.000768,1e-05,0.05
245,123,-4228,209,13,168,0.634,-2.862,-0.051774,-0.048208,0.000702,0.00076,1e-05,0.05
-166,-1487,-4378,-329,663,85,2.651,-3.014,-0.016572,-0.05086,0.000702,0.000751,1e-05,0.05
362,983,-4864,321,-562,-93,1.16,-2.818,-0.042589,-0.047438,0.000702,0.000746,1e-05,0.05
270,-2050,-5054,-329,334,-74,0.113,-2.888,-0.060863,-0.048659,0.000702,0.000742,1e-05,0.05
113,405,-4240,784,-144,-6,1.258,-2.641,-0.040879,-0.044345,0.000702,0.000733,1e-05,0.05
232,-525,-3548,-458,394,6,2.865,-3.107,-0.01282,-0.052488,0.000702,0.000731,1e-05,0.05
255,2310,-4141,362,-578,23,-0.556,-2.933,-0.072529,-0.04944,0.000702,0.000726,1e-05,0.05
183,-2753,-5249,141,297,-74,0.165,-3.061,-0.05995,-0.051684,0.000702,0.000732,1e-05,0.05
132,415,-4861,460,70,-22,1.349,-3.154,-0.039293,-0.053298,0.000702,0.00073,1e-05,0.05
250,149,-3291,-298,141,-53,1.743,-3.342,-0.03241,-0.056587,0.000702,0.000725,1e-05,0.05
332,1178,-4032,-489,-216,121,-0.155,-3.31,-0.065542,-0.056031,0.000702,0.000723,1e-05,0.05
211,-342,-4636,-385,-193,0,-0.375,-3.138,-0.069385,-0.05303,0.000702,0.000718,1e-05,0.05
278,237,-3761,39,29,-57,0.395,-3.212,-0.05594,-0.054323,0.000702,0.000716,1e-05,0.05
227,182,-4293,-143,19,-123,0.516,-3.567,-0.05383,-0.060517,0.000702,0.000731,1e-05,0.05
206,542,-3847,-41,-61,4,-0.278,-3.467,-0.067692,-0.058769,0.000702,0.000728,1e-05,0.05
178,167,-4113,-180,-74,-29,-0.659,-3.476,-0.074341,-0.058915,0.000702,0.000723,1e-05,0.05
121,213,-3981,-143,-49,58,-1.006,-3.339,-0.080382,-0.05653,0.000702,0.000721,1e-05,0.05
286,313,-3940,31,59,-67,-0.822,-3.549,-0.077183,-0.060193,0.000702,0.000718,1e-05,0.05
177,335,-4069,-360,15,-130,-1.39,-3.558,-0.087092,-0.060356,0.000702,0.000735,1e-05,0.05
420,634,-4134,448,17,-161,-1.829,-3.524,-0.094746,-0.059765,0.000702,0.000755,1e-05,0.05
193,-45,-4424,-307,28,-184,-1.026,-3.636,-0.080744,-0.06172,0.000702,0.000785,1e-05,0.05
227,842,-3732,264,-24,-152,-1.762,-3.499,-0.093591,-0.059317,0.000702,0.000801,1e-05,0.05
301,6,-4122,93,-48,-168,-1.067,-3.589,-0.081453,-0.060893,0.000702,0.000806,1e-05,0.05
187,596,-4367,-281,13,-181,-1.561,-3.648,-0.090077,-0.061927,0.000702,0.000822,1e-05,0.05
173,148,-3807,300,-118,-10,-1.488,-3.467,-0.088802,-0.058773,0.000702,0.0008,1e-05,0.05
340,454,-4288,-544,-34,-89,-1.701,-3.701,-0.092528,-0.062854,0.000702,0.000777,1e-05,0.05
268,568,-3853,631,32,-226,-1.863,-3.745,-0.09535,-0.063616,0.000702,0.000785,1e-05,0.05
123,146,-4108,-396,33,-255,-1.373,-3.832,-0.086804,-0.065137,0.000702,0.000822,1e-05,0.05
138,813,-3500,602,65,-249,-1.586,-3.694,-0.090507,-0.062724,0.000702,0.00087,1e-05,0.05
214,-160,-4444,-372,157,-294,-0.93,-3.787,-0.079063,-0.064356,0.000702,0.000907,1e-05,0.05
210,1207,-3893,407,-73,-184,-1.623,-3.839,-0.091165,-0.065256,0.000702,0.00092,1e-05,0.05
107,-781,-4429,-141,271,-109,-0.468,-3.725,-0.071001,-0.063276,0.000702,0.000892,1e-05,0.05
230,1746,-3348,275,-70,42,-1.069,-3.564,-0.081498,-0.06045,0.000702,0.000859,1e-05,0.05
160,-1261,-4722,-93,177,159,-0.586,-3.511,-0.073059,-0.05953,0.000702,0.000849,1e-05,0.05
330,2426,-2994,566,-234,41,-1.935,-3.351,-0.09661,-0.056739,0.000702,0.000813,1e-05,0.05
-99,-1768,-4327,-140,423,14,-1.078,-3.472,-0.081654,-0.058846,0.000702,0.000809,1e-05,0.05
319,3245,-2680,1202,-678,-51,-1.45,-2.88,-0.088147,-0.048517,0.000702,0.00079,1e-05,0.05
-178,-1703,-3268,307,436,50,-0.817,-2.834,-0.077084,-0.047722,0.000702,0.000778,1e-05,0.05
351,2721,-3629,1328,-543,52,-0.03,-2.407,-0.06336,-0.040265,0.000702,0.000777,1e-05,0.05
393,-1357,-5936,-1215,160,92,1.014,-2.806,-0.045127,-0.047226,0.000702,0.000803,1e-05,0.05
129,1376,-2811,1162,154,245,-1.329,-2.66,-0.08603,-0.044689,0.000702,0.000791,1e-05,0.05
169,-430,-3176,-59,-80,-46,-0.433,-2.511,-0.070395,-0.042081,0.000702,0.000778,1e-05,0.05
49,798,-3837,970,-81,-68,0.106,-2.668,-0.060986,-0.04482,0.000702,0.000766,1e-05,0.05
153,-53,-3545,37,60,-109,1.761,-2.71,-0.032096,-0.045546,0.000702,0.000755,1e-05,0.05
193,1255,-4344,192,-224,64,0.137,-2.657,-0.060438,-0.044631,0.000702,0.000754,1e-05,0.05
426,-1113,-4721,-375,252,52,0.572,-2.566,-0.052845,-0.043032,0.000702,0.000746,1e-05,0.05
147,326,-3763,465,-13,38,1.044,-2.386,-0.044603,-0.03989,0.000702,0.000739,1e-05,0.05
290,24,-3912,276,31,-56,2.363,-2.631,-0.021594,-0.044171,0.000702,0.000732,1e-05,0.05
223,537,-4540,124,-232,-51,1.255,-2.859,-0.040919,-0.048153,0.000702,0.000736,1e-05,0.05
175,-820,-4046,-138,-42,111,1.48,-2.591,-0.037007,-0.043483,0.000702,0.000737,1e-05,0.05
246,71,-4179,7,58,144,1.747,-2.763,-0.032339,-0.046482,0.000702,0.000738,1e-05,0.05
27,-222,-3792,-141,128,178,2.694,-2.656,-0.015809,-0.044605,0.000702,0.000747,1e-05,0.05
243,777,-4239,191,-398,77,1.108,-2.745,-0.043497,-0.046163,0.000702,0.000743,1e-05,0.05
248,-1422,-4789,-434,345,-59,0.829,-2.932,-0.04836,-0.049425,0.000702,0.000752,1e-05,0.05
489,845,-4248,535,27,-148,1.112,-3.06,-0.04343,-0.051663,0.000702,0.000774,1e-05,0.05
351,-1226,-3945,-304,402,17,2.68,-3.538,-0.016058,-0.060001,0.000702,0.00077,1e-05,0.05
34,2830,-3394,720,-805,145,-0.425,-3.244,-0.070251,-0.05487,0.000702,0.000758,1e-05,0.05
199,-2807,-4670,131,269,-28,1.121,-2.911,-0.043272,-0.049066,0.000702,0.000753,1e-05,0.05
493,971,-5077,817,99,68,1.894,-3.086,-0.029767,-0.052118,0.000702,0.000748,1e-05,0.05
9,-629,-3430,-459,74,-58,3.187,-3.114,-0.007203,-0.052596,0.000702,0.000738,1e-05,0.05
424,1910,-3807,46,-353,235,0.688,-3.041,-0.050821,-0.051329,0.000702,0.000741,1e-05,0.05
167,-2040,-4698,-577,319,22,1.763,-2.919,-0.032068,-0.049205,0.000702,0.000747,1e-05,0.05
246,731,-4069,494,-99,105,1.378,-2.653,-0.038788,-0.044551,0.000702,0.000743,1e-05,0.05
187,-900,-4177,-608,365,103,3.333,-2.807,-0.004656,-0.04725,0.000702,0.000741,1e-05,0.05
399,2732,-3454,120,-633,-43,0.614,-2.854,-0.052114,-0.048061,0.000702,0.000735,1e-05,0.05
-181,-2251,-4073,-290,450,-91,2.885,-2.478,-0.012484,-0.041502,0.000702,0.000732,1e-05,0.05
297,1071,-4288,569,-18,-132,1.716,-3.045,-0.032891,-0.051402,0.000702,0.00074,1e-05,0.05
35,-1173,-4288,-542,352,-40,3.177,-3.255,-0.007375,-0.055061,0.000702,0.000734,1e-05,0.05
322,2890,-2934,133,-511,46,0.694,-3.184,-0.050726,-0.053819,0.000702,0.000741,1e-05,0.05
-111,-2279,-3635,12,224,-127,0.582,-2.979,-0.052675,-0.050249,0.000702,0.000743,1e-05,0.05
253,1260,-4887,568,124,-79,1.287,-3.413,-0.040366,-0.057822,0.000702,0.000742,1e-05,0.05
160,-592,-4334,-26,171,-94,1.815,-3.48,-0.031155,-0.059,0.000702,0.00074,1e-05,0.05
403,1953,-3189,1,-424,11,-0.734,-3.475,-0.075651,-0.058897,0.000702,0.000741,1e-05,0.05
13,-1838,-4236,-443,243,-71,-0.376,-3.231,-0.069387,-0.054643,0.000702,0.000739,1e-05,0.05
417,1056,-4615,82,60,-12,-0.267,-3.527,-0.067496,-0.059821,0.000702,0.000742,1e-05,0.05
262,-561,-4362,182,166,-81,0.332,-3.597,-0.057042,-0.061033,0.000702,0.000751,1e-05,0.05
286,1956,-3324,-30,-131,-94,-1.094,-3.769,-0.081927,-0.064042,0.000702,0.000755,1e-05,0.05
