acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,kf_roll,kf_pitch,Xk0,Xk1,Pk0,Pk1,Q0,R0
236,163,-4081,-43,10,-129,0.869,-3.43,-0.047665,-0.058117,0.000702,0.000737,1e-05,0.05
259,165,-4093,27,24,-143,0.989,-3.481,-0.045567,-0.059016,0.000702,0.00075,1e-05,0.05
214,143,-4144,28,8,-112,1.082,-3.539,-0.043953,-0.060028,0.000702,0.000765,1e-05,0.05
216,162,-4139,-34,4,-43,1.127,-3.488,-0.043159,-0.059128,0.000702,0.000756,1e-05,0.05
277,232,-4107,-53,12,-117,0.934,-3.551,-0.046534,-0.060226,0.000702,0.000755,1e-05,0.05
201,95,-4087,14,-1,-73,0.98,-3.52,-0.045727,-0.059688,0.000702,0.000751,1e-05,0.05
266,185,-4086,80,13,-95,1.138,-3.563,-0.042978,-0.060449,0.000702,0.000753,1e-05,0.05
208,107,-4123,82,-2,23,1.483,-3.522,-0.036955,-0.059726,0.000702,0.000743,1e-05,0.05
201,155,-4129,32,-2,128,1.617,-3.432,-0.034606,-0.058161,0.000702,0.000746,1e-05,0.05
247,153,-4120,9,-8,149,1.624,-3.412,-0.034493,-0.057811,0.000702,0.000759,1e-05,0.05
225,135,-4110,1,-12,195,1.589,-3.339,-0.035101,-0.056526,0.000702,0.000789,1e-05,0.05
242,159,-4097,23,-4,192,1.587,-3.32,-0.035131,-0.056208,0.000702,0.000813,1e-05,0.05
271,181,-4117,28,-9,109,1.608,-3.359,-0.034776,-0.056874,0.000702,0.000814,1e-05,0.05
260,217,-4137,-48,-2,34,1.424,-3.384,-0.03798,-0.057315,0.000702,0.000791,1e-05,0.05
258,188,-4121,-82,-4,-16,1.181,-3.419,-0.042219,-0.057924,0.000702,0.000771,1e-05,0.05
247,183,-4074,-30,2,-73,0.969,-3.479,-0.045926,-0.058973,0.000702,0.000759,1e-05,0.05
270,188,-4085,24,12,-125,1.037,-3.528,-0.044735,-0.059834,0.000702,0.000761,1e-05,0.05
269,190,-4116,42,9,-167,1.111,-3.594,-0.043444,-0.060988,0.000702,0.000775,1e-05,0.05
225,156,-4114,23,10,-122,1.186,-3.612,-0.042128,-0.061287,0.000702,0.00079,1e-05,0.05
218,103,-4090,64,0,-13,1.384,-3.566,-0.03867,-0.060489,0.000702,0.000774,1e-05,0.05
249,201,-4110,44,1,-19,1.571,-3.556,-0.035415,-0.060324,0.000702,0.000756,1e-05,0.05
221,194,-4122,2,0,13,1.478,-3.537,-0.037033,-0.059986,0.000702,0.000744,1e-05,0.05
241,111,-4111,14,5,103,1.602,-3.495,-0.034874,-0.059256,0.000702,0.000743,1e-05,0.05
214,146,-4133,-10,-3,133,1.595,-3.473,-0.035,-0.058866,0.000702,0.000751,1e-05,0.05
319,228,-4116,-70,-15,50,1.345,-3.473,-0.039361,-0.058863,0.000702,0.000755,1e-05,0.05
277,156,-4091,-58,12,-25,1.136,-3.564,-0.042996,-0.060454,0.000702,0.000743,1e-05,0.05
273,200,-4124,1,3,-168,1.086,-3.626,-0.043876,-0.061547,0.000702,0.000748,1e-05,0.05
235,106,-4112,51,7,-108,1.417,-3.726,-0.038096,-0.063285,0.000702,0.000797,1e-05,0.05
173,62,-4088,63,-9,44,1.648,-3.632,-0.034064,-0.061643,0.000702,0.000779,1e-05,0.05
232,116,-4113,34,-3,177,1.872,-3.497,-0.030161,-0.059287,0.000702,0.000787,1e-05,0.05
237,183,-4147,-49,-18,221,1.76,-3.455,-0.032122,-0.058548,0.000702,0.000815,1e-05,0.05
253,166,-4127,-74,-20,212,1.506,-3.394,-0.036554,-0.057496,0.000702,0.000841,1e-05,0.05
243,168,-4093,-63,-19,216,1.253,-3.328,-0.040969,-0.056346,0.000702,0.000865,1e-05,0.05
268,152,-4106,-4,-18,189,1.22,-3.287,-0.041536,-0.05563,0.000702,0.000879,1e-05,0.05
281,189,-4092,48,0,34,1.23,-3.357,-0.041365,-0.056852,0.000702,0.000853,1e-05,0.05
274,174,-4116,44,-13,-14,1.337,-3.427,-0.039498,-0.05806,0.000702,0.00081,1e-05,0.05
218,131,-4103,16,7,3,1.409,-3.453,-0.038238,-0.058528,0.000702,0.000782,1e-05,0.05
222,108,-4149,-29,-13,79,1.447,-3.406,-0.037569,-0.057706,0.000702,0.000765,1e-05,0.05
231,139,-4093,-24,-2,66,1.408,-3.386,-0.038262,-0.057359,0.000702,0.000756,1e-05,0.05
236,116,-4090,16,-6,125,1.472,-3.36,-0.037148,-0.056904,0.000702,0.00076,1e-05,0.05
253,155,-4098,60,-8,96,1.612,-3.352,-0.034703,-0.056752,0.000702,0.000764,1e-05,0.05
248,192,-4144,-11,3,39,1.594,-3.39,-0.035003,-0.057428,0.000702,0.000754,1e-05,0.05
244,171,-4115,-33,-8,29,1.477,-3.391,-0.037059,-0.057438,0.000702,0.000745,1e-05,0.05
284,200,-4133,-53,0,-61,1.356,-3.46,-0.039166,-0.058648,0.000702,0.000737,1e-05,0.05
203,107,-4083,-27,-12,11,1.261,-3.451,-0.04083,-0.058485,0.000702,0.000731,1e-05,0.05
227,96,-4113,14,-15,143,1.409,-3.357,-0.038232,-0.056851,0.000702,0.000739,1e-05,0.05
205,81,-4111,71,-15,229,1.605,-3.288,-0.034812,-0.055634,0.000702,0.00077,1e-05,0.05
237,148,-4102,52,-15,179,1.757,-3.241,-0.032163,-0.054815,0.000702,0.000797,1e-05,0.05
285,253,-4134,-44,-7,146,1.483,-3.271,-0.03694,-0.055342,0.000702,0.000802,1e-05,0.05
215,115,-4109,-35,-7,165,1.375,-3.212,-0.038826,-0.054313,0.000702,0.000815,1e-05,0.05
261,121,-4090,64,-18,109,1.432,-3.203,-0.037839,-0.054156,0.000702,0.000813,1e-05,0.05
246,130,-4141,60,2,119,1.732,-3.246,-0.032601,-0.054905,0.000702,0.000804,1e-05,0.05
244,187,-4135,-13,-10,109,1.744,-3.214,-0.03239,-0.05435,0.000702,0.000801,1e-05,0.05
217,91,-4115,-2,-2,150,1.734,-3.17,-0.032565,-0.053579,0.000702,0.000806,1e-05,0.05
253,155,-4142,-19,-10,150,1.664,-3.167,-0.033788,-0.05353,0.000702,0.000815,1e-05,0.05
257,135,-4049,28,-1,9,1.674,-3.221,-0.03361,-0.054475,0.000702,0.000796,1e-05,0.05
238,145,-4101,38,22,-24,1.668,-3.349,-0.033726,-0.056706,0.000702,0.000772,1e-05,0.05
238,71,-4172,77,1,16,1.978,-3.385,-0.028317,-0.057332,0.000702,0.000756,1e-05,0.05
232,108,-4157,-6,19,38,2.127,-3.351,-0.025702,-0.056747,0.000702,0.000749,1e-05,0.05
253,134,-4098,-49,-3,15,1.924,-3.438,-0.029254,-0.058251,0.000702,0.000738,1e-05,0.05
237,111,-3999,-22,0,0,1.834,-3.469,-0.030831,-0.058795,0.000702,0.000729,1e-05,0.05
168,58,-4155,17,-26,219,1.955,-3.357,-0.02871,-0.056842,0.000702,0.00074,1e-05,0.05
241,171,-4125,16,-16,260,2.022,-3.245,-0.027536,-0.054884,0.000702,0.000785,1e-05,0.05
259,167,-4113,-4,-7,197,1.995,-3.248,-0.028004,-0.054941,0.000702,0.000818,1e-05,0.05
209,183,-4104,-49,-4,199,1.619,-3.232,-0.034583,-0.054671,0.000702,0.000831,1e-05,0.05
256,99,-4099,36,0,148,1.678,-3.229,-0.03354,-0.054618,0.000702,0.000837,1e-05,0.05
277,224,-4097,66,-1,42,1.748,-3.322,-0.032319,-0.056236,0.000702,0.000818,1e-05,0.05
206,106,-4211,12,-18,105,1.796,-3.315,-0.031487,-0.056104,0.000702,0.000795,1e-05,0.05
222,32,-4069,68,-7,135,1.945,-3.272,-0.028877,-0.055364,0.000702,0.000793,1e-05,0.05
207,94,-4138,42,8,145,2.224,-3.248,-0.024014,-0.054938,0.000702,0.000804,1e-05,0.05
235,132,-4126,38,-7,77,2.164,-3.267,-0.025068,-0.055282,0.000702,0.00079,1e-05,0.05
260,53,-4059,60,26,97,2.368,-3.297,-0.021501,-0.055795,0.000702,0.000784,1e-05,0.05
242,140,-4064,-23,0,53,2.39,-3.378,-0.02111,-0.057205,0.000702,0.00077,1e-05,0.05
264,63,-4168,-27,-24,81,2.255,-3.394,-0.023468,-0.057489,0.000702,0.000757,1e-05,0.05
263,-27,-4181,51,-4,149,2.416,-3.398,-0.020671,-0.05756,0.000702,0.000764,1e-05,0.05
141,75,-4098,88,-34,190,2.72,-3.302,-0.015366,-0.055893,0.000702,0.000788,1e-05,0.05
266,224,-4134,-12,10,155,2.655,-3.175,-0.016486,-0.05367,0.000702,0.000813,1e-05,0.05
207,162,-4071,-71,51,76,2.384,-3.338,-0.021224,-0.056515,0.000702,0.000808,1e-05,0.05
313,69,-4038,-11,9,32,2.304,-3.354,-0.022622,-0.056792,0.000702,0.000782,1e-05,0.05
241,14,-4161,42,0,112,2.342,-3.505,-0.021949,-0.059423,0.000702,0.00077,1e-05,0.05
169,94,-4171,50,25,41,2.525,-3.495,-0.018759,-0.059255,0.000702,0.000762,1e-05,0.05
354,65,-4100,11,-12,81,2.626,-3.454,-0.016993,-0.058544,0.000702,0.000758,1e-05,0.05
230,11,-4150,13,-49,180,2.57,-3.599,-0.017973,-0.061077,0.000702,0.00076,1e-05,0.05
173,-19,-4110,17,-31,209,2.75,-3.439,-0.014835,-0.058275,0.000702,0.000789,1e-05,0.05
140,104,-4164,68,17,200,2.821,-3.319,-0.013598,-0.056176,0.000702,0.000817,1e-05,0.05
250,82,-4101,40,-3,214,2.904,-3.35,-0.012143,-0.056721,0.000702,0.000842,1e-05,0.05
270,19,-4112,77,20,175,3.014,-3.446,-0.010224,-0.058403,0.000702,0.000853,1e-05,0.05
241,67,-4056,-5,-48,229,3.021,-3.428,-0.010104,-0.058085,0.000702,0.000863,1e-05,0.05
225,35,-4225,24,-47,289,3.01,-3.306,-0.010289,-0.055953,0.000702,0.000895,1e-05,0.05
266,96,-4108,63,-3,292,3.069,-3.318,-0.009275,-0.056164,0.000702,0.00093,1e-05,0.05
106,68,-4032,44,13,265,3.194,-3.247,-0.00708,-0.054926,0.000702,0.000971,1e-05,0.05
230,65,-4094,54,70,149,3.173,-3.294,-0.007446,-0.055741,0.000702,0.000972,1e-05,0.05
367,-420,-4291,-528,82,166,3.095,-3.529,-0.00881,-0.05985,0.000702,0.000951,1e-05,0.05
223,-830,-4401,-1171,4,130,2.246,-3.622,-0.023629,-0.061465,0.000702,0.000915,1e-05,0.05
324,-729,-4125,-760,-39,46,1.625,-3.565,-0.034476,-0.060481,0.000702,0.000868,1e-05,0.05
356,-984,-3904,-304,-14,89,2.466,-3.606,-0.019789,-0.061186,0.000702,0.000838,1e-05,0.05
124,-332,-4124,-286,24,143,3.021,-3.561,-0.010114,-0.060413,0.000702,0.000828,1e-05,0.05
376,151,-4427,-716,-65,162,1.544,-3.378,-0.035882,-0.05722,0.000702,0.000824,1e-05,0.05
303,395,-3972,-210,-80,219,0.225,-3.363,-0.058897,-0.056958,0.000702,0.000836,1e-05,0.05
172,413,-4105,-428,4,88,-0.613,-3.202,-0.073537,-0.054146,0.000702,0.000847,1e-05,0.05
369,703,-3962,-306,28,-59,-1.969,-3.438,-0.0972,-0.058259,0.000702,0.000816,1e-05,0.05
246,435,-4105,-157,30,-182,-2.733,-3.682,-0.11054,-0.062513,0.000702,0.00082,1e-05,0.05
215,491,-4129,-225,21,-159,-3.074,-3.663,-0.116479,-0.062184,0.000702,0.000827,1e-05,0.05
272,496,-3995,0,54,-162,-3.382,-3.795,-0.121863,-0.064496,0.000702,0.000827,1e-05,0.05
172,492,-3958,-27,46,-135,-3.314,-3.887,-0.120665,-0.0661,0.000702,0.000825,1e-05,0.05
257,591,-4086,-69,47,-124,-3.527,-3.91,-0.124389,-0.066501,0.000702,0.000816,1e-05,0.05
380,555,-4087,-53,-23,-184,-3.827,-4.073,-0.129629,-0.069344,0.000702,0.000821,1e-05,0.05
219,635,-4069,-66,28,-374,-4.09,-4.227,-0.13422,-0.072022,0.000702,0.000865,1e-05,0.05
92,481,-3995,-67,68,-339,-4.14,-4.354,-0.135083,-0.074255,0.000702,0.000926,1e-05,0.05
141,574,-4053,-51,114,-329,-4.19,-4.588,-0.135958,-0.078327,0.000702,0.000974,1e-05,0.05
306,622,-4110,-84,56,-360,-4.351,-4.866,-0.138776,-0.08318,0.000702,0.001016,1e-05,0.05
223,576,-3993,-37,73,-354,-4.493,-5.159,-0.141245,-0.0883,0.000702,0.001043,1e-05,0.05
135,594,-4441,-93,94,-408,-4.421,-5.28,-0.139996,-0.090401,0.000702,0.001081,1e-05,0.05
161,584,-3921,-101,111,-363,-4.584,-5.401,-0.142834,-0.092522,0.000702,0.001115,1e-05,0.05
113,599,-3966,-108,124,-300,-4.829,-5.528,-0.147121,-0.094737,0.000702,0.001128,1e-05,0.05
288,573,-3911,-74,100,-358,-5.027,-5.682,-0.150572,-0.097431,0.000702,0.001155,1e-05,0.05
306,743,-4148,-112,23,-480,-5.213,-5.876,-0.153822,-0.100812,0.000702,0.001192,1e-05,0.05
-211,514,-3715,-42,109,-268,-5.32,-5.796,-0.155688,-0.099412,0.000702,0.001204,1e-05,0.05
286,854,-3440,163,130,-323,-5.32,-5.779,-0.155687,-0.099121,0.000702,0.001217,1e-05,0.05
-82,3248,-3738,757,216,-136,-5.448,-6.15,-0.157911,-0.1056,0.000702,0.001246,1e-05,0.05
795,1488,-3265,1114,382,-826,-7.147,-6.279,-0.187579,-0.107845,0.000702,0.001325,1e-05,0.05
341,1956,-4120,1009,279,-582,-7.062,-7.328,-0.186086,-0.126156,0.000702,0.00139,1e-05,0.05
45,966,-3383,1269,-99,-266,-5.183,-7.076,-0.153285,-0.121749,0.000702,0.001369,1e-05,0.05
-136,356,-4226,467,51,-22,-3.206,-5.4,-0.118786,-0.092506,0.000702,0.001174,1e-05,0.05
66,41,-4031,789,87,102,-1.664,-4.792,-0.091879,-0.081898,0.000702,0.001026,1e-05,0.05
171,112,-4371,575,33,405,0.219,-4.54,-0.059002,-0.077493,0.000702,0.001038,1e-05,0.05
325,300,-4114,345,-69,833,0.866,-4.443,-0.047714,-0.075808,0.000702,0.001115,1e-05,0.05
-5,333,-4074,161,-47,840,0.986,-4.191,-0.045627,-0.071395,0.000702,0.001195,1e-05,0.05
248,54,-4152,139,45,771,1.287,-4.182,-0.040368,-0.071245,0.000702,0.001262,1e-05,0.05
362,-140,-4050,77,28,715,2.156,-4.151,-0.025205,-0.070696,0.000702,0.001341,1e-05,0.05
235,3,-4222,89,37,399,2.404,-4.123,-0.020881,-0.070223,0.000702,0.001379,1e-05,0.05
355,-105,-3987,138,25,308,2.949,-4.214,-0.01136,-0.071798,0.000702,0.001332,1e-05,0.05
399,-98,-4314,-129,22,362,3.08,-4.303,-0.009067,-0.073358,0.000702,0.001326,1e-05,0.05
266,-353,-4217,-302,-2,337,2.8,-4.279,-0.013967,-0.072934,0.000702,0.001313,1e-05,0.05
430,-257,-4543,-549,-7,-6,2.404,-4.238,-0.020868,-0.072216,0.000702,0.001226,1e-05,0.05
349,370,-4009,-253,-9,-6,1.445,-4.32,-0.037613,-0.073661,0.000702,0.001056,1e-05,0.05
259,-171,-4230,-549,-5,-59,0.742,-4.225,-0.049884,-0.071994,0.000702,0.000959,1e-05,0.05
246,91,-3995,-303,50,-118,0.165,-4.304,-0.059948,-0.073375,0.000702,0.000911,1e-05,0.05
270,-9,-4085,-239,15,-113,0.07,-4.196,-0.061605,-0.071492,0.000702,0.000886,1e-05,0.05
227,243,-4035,-93,13,-51,-0.13,-4.239,-0.065108,-0.072248,0.000702,0.000847,1e-05,0.05
285,290,-4096,-131,-23,-58,-0.268,-4.095,-0.067505,-0.06972,0.000702,0.000816,1e-05,0.05
