acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,kf_roll,kf_pitch,Xk0,Xk1,Pk0,Pk1,Q0,R0
210,125,-4127,46,6,100,1.999,-2.51,-0.02794,-0.042068,0.001556,0.001688,5e-05,0.05
146,99,-4161,-56,-10,161,1.962,-2.502,-0.028597,-0.041918,0.001556,0.001731,5e-05,0.05
203,133,-4125,-138,-4,119,1.722,-2.499,-0.032779,-0.041877,0.001556,0.001767,5e-05,0.05
180,91,-4124,-119,-14,108,1.541,-2.527,-0.035936,-0.042367,0.001556,0.001757,5e-05,0.05
155,37,-4086,-32,-8,237,1.836,-2.416,-0.03079,-0.040424,0.001556,0.001862,5e-05,0.05
199,119,-4101,-22,-9,160,1.947,-2.436,-0.028847,-0.04077,0.001556,0.001926,5e-05,0.05
205,190,-4140,-106,-7,91,1.536,-2.548,-0.036026,-0.042725,0.001556,0.001829,5e-05,0.05
198,115,-4102,-75,-11,80,1.418,-2.622,-0.038078,-0.044016,0.001556,0.001753,5e-05,0.05
170,144,-4090,-11,-4,47,1.406,-2.585,-0.038284,-0.043379,0.001556,0.001692,5e-05,0.05
202,202,-4115,-26,-4,6,1.236,-2.623,-0.041261,-0.044034,0.001556,0.001632,5e-05,0.05
181,185,-4113,-46,-1,8,1.019,-2.654,-0.045041,-0.044567,0.001556,0.001594,5e-05,0.05
168,187,-4112,-30,-4,-22,0.975,-2.576,-0.045817,-0.043218,0.001556,0.001577,5e-05,0.05
203,216,-4099,-3,1,-23,0.779,-2.66,-0.049243,-0.044686,0.001556,0.001574,5e-05,0.05
158,221,-4106,18,-6,3,0.748,-2.594,-0.049775,-0.043529,0.001556,0.001566,5e-05,0.05
186,220,-4116,3,-2,11,0.711,-2.546,-0.050428,-0.042698,0.001556,0.001562,5e-05,0.05
178,200,-4113,-9,1,9,0.73,-2.609,-0.050083,-0.043785,0.001556,0.001561,5e-05,0.05
173,199,-4117,-15,-2,-7,0.715,-2.541,-0.050356,-0.042599,0.001556,0.001559,5e-05,0.05
189,190,-4109,-15,0,-7,0.753,-2.593,-0.04969,-0.043518,0.001556,0.001558,5e-05,0.05
159,202,-4124,-33,-3,-5,0.727,-2.538,-0.050142,-0.042545,0.001556,0.001557,5e-05,0.05
177,193,-4113,-40,-2,11,0.687,-2.518,-0.050843,-0.042196,0.001556,0.001557,5e-05,0.05
172,211,-4103,-32,-2,27,0.619,-2.542,-0.052022,-0.042621,0.001556,0.001558,5e-05,0.05
169,203,-4105,-29,-4,49,0.643,-2.491,-0.051608,-0.041735,0.001556,0.00157,5e-05,0.05
191,231,-4116,-44,-2,41,0.52,-2.525,-0.053754,-0.042322,0.001556,0.001578,5e-05,0.05
190,251,-4111,-52,-4,9,0.356,-2.566,-0.056623,-0.043035,0.001556,0.001574,5e-05,0.05
194,269,-4108,-52,2,-57,0.131,-2.643,-0.060539,-0.04438,0.001556,0.001576,5e-05,0.05
177,254,-4116,-75,1,-56,-0.033,-2.679,-0.063408,-0.04501,0.001556,0.001593,5e-05,0.05
162,249,-4126,-112,-3,-20,-0.169,-2.6,-0.065787,-0.043637,0.001556,0.001587,5e-05,0.05
173,260,-4107,-131,-7,21,-0.403,-2.531,-0.069873,-0.042422,0.001556,0.001573,5e-05,0.05
179,290,-4099,-108,0,6,-0.588,-2.528,-0.073098,-0.042383,0.001556,0.001566,5e-05,0.05
185,310,-4103,-90,-1,-22,-0.784,-2.551,-0.076509,-0.04278,0.001556,0.001563,5e-05,0.05
194,338,-4094,-83,9,-94,-0.961,-2.618,-0.079605,-0.043945,0.001556,0.00158,5e-05,0.05
194,343,-4106,-88,13,-187,-1.19,-2.731,-0.083597,-0.045915,0.001556,0.001705,5e-05,0.05
203,341,-4092,-84,18,-246,-1.339,-2.827,-0.086196,-0.047595,0.001556,0.001858,5e-05,0.05
191,333,-4074,-9,31,-319,-1.338,-2.947,-0.086191,-0.049697,0.001556,0.002041,5e-05,0.05
189,302,-4080,29,29,-380,-1.158,-3.056,-0.083045,-0.051598,0.001556,0.002241,5e-05,0.05
160,348,-4086,11,39,-359,-0.953,-3.121,-0.079466,-0.05272,0.001556,0.002421,5e-05,0.05
161,394,-4174,-108,38,-356,-1.163,-3.147,-0.083132,-0.053178,0.001556,0.002544,5e-05,0.05
162,373,-4160,-187,34,-341,-1.556,-3.176,-0.089987,-0.053682,0.001556,0.002619,5e-05,0.05
145,333,-4083,-87,43,-310,-1.724,-3.185,-0.092923,-0.053844,0.001556,0.002637,5e-05,0.05
166,340,-4015,10,51,-335,-1.526,-3.202,-0.089457,-0.054137,0.001556,0.002643,5e-05,0.05
122,337,-4169,-7,37,-221,-1.403,-3.131,-0.087315,-0.052905,0.001556,0.002574,5e-05,0.05
189,404,-4109,-78,26,-199,-1.497,-2.996,-0.088966,-0.050543,0.001556,0.002375,5e-05,0.05
167,454,-4082,-133,37,-258,-1.999,-3.028,-0.097714,-0.051109,0.001556,0.002312,5e-05,0.05
158,354,-4102,-68,32,-211,-2.215,-2.997,-0.101499,-0.050557,0.001556,0.002306,5e-05,0.05
207,375,-4108,44,31,-176,-2.0,-2.993,-0.09773,-0.050498,0.001556,0.002168,5e-05,0.05
172,365,-4091,20,67,-159,-1.833,-3.07,-0.09483,-0.051831,0.001556,0.002142,5e-05,0.05
214,442,-4147,-38,42,-196,-1.93,-3.153,-0.096509,-0.05328,0.001556,0.002095,5e-05,0.05
197,370,-4135,-69,8,-295,-1.978,-3.074,-0.097361,-0.051907,0.001556,0.002105,5e-05,0.05
173,532,-4038,-49,80,-346,-2.627,-3.26,-0.108684,-0.055146,0.001556,0.002353,5e-05,0.05
162,306,-4149,8,74,-282,-2.21,-3.272,-0.101402,-0.055355,0.001556,0.002465,5e-05,0.05
103,357,-4069,17,78,-271,-1.811,-3.22,-0.094436,-0.054455,0.001556,0.002462,5e-05,0.05
140,426,-4032,-112,10,-302,-2.022,-3.143,-0.098119,-0.053106,0.001556,0.002371,5e-05,0.05
226,561,-4169,-117,58,-303,-2.903,-3.387,-0.113499,-0.05737,0.001556,0.002425,5e-05,0.05
162,339,-4056,-82,49,-339,-2.865,-3.368,-0.112837,-0.057042,0.001556,0.002493,5e-05,0.05
127,464,-4055,35,74,-339,-2.667,-3.374,-0.109383,-0.057135,0.001556,0.002596,5e-05,0.05
277,627,-4084,14,49,-473,-2.766,-3.593,-0.111103,-0.060963,0.001556,0.002792,5e-05,0.05
34,457,-4219,-73,55,-413,-2.819,-3.549,-0.112027,-0.060199,0.001556,0.002907,5e-05,0.05
-4,320,-4060,-76,124,-350,-2.55,-3.16,-0.107331,-0.053407,0.001556,0.002848,5e-05,0.05
315,482,-3878,-75,97,-348,-2.898,-3.586,-0.113404,-0.060836,0.001556,0.002843,5e-05,0.05
34,465,-4287,-91,19,-328,-2.826,-3.446,-0.112147,-0.058395,0.001556,0.002851,5e-05,0.05
116,508,-4065,-127,78,-386,-3.075,-3.134,-0.116503,-0.052959,0.001556,0.002865,5e-05,0.05
212,517,-4002,-145,114,-413,-3.567,-3.472,-0.125088,-0.058859,0.001556,0.00296,5e-05,0.05
116,520,-4135,0,50,-468,-3.599,-3.599,-0.125646,-0.061063,0.001556,0.003064,5e-05,0.05
156,574,-4561,-30,44,-558,-3.353,-3.709,-0.121359,-0.062992,0.001556,0.003225,5e-05,0.05
-60,462,-3945,-66,125,-470,-3.481,-3.752,-0.123589,-0.063742,0.001556,0.003349,5e-05,0.05
44,532,-3836,-62,157,-440,-3.73,-3.609,-0.127924,-0.061247,0.001556,0.00337,5e-05,0.05
213,621,-4435,-112,35,-481,-3.766,-3.891,-0.128563,-0.066167,0.001556,0.003346,5e-05,0.05
163,497,-3832,-103,36,-530,-4.097,-4.177,-0.134343,-0.071157,0.001556,0.003444,5e-05,0.05
230,650,-4309,-64,-17,-605,-4.235,-4.183,-0.136751,-0.071262,0.001556,0.003581,5e-05,0.05
-256,565,-4443,-64,-2,-578,-3.812,-3.635,-0.129364,-0.061699,0.001556,0.003598,5e-05,0.05
-56,407,-3274,-81,198,-374,-4.071,-3.26,-0.133883,-0.055155,0.001556,0.003516,5e-05,0.05
444,709,-4121,-144,65,-530,-4.582,-3.746,-0.142797,-0.063629,0.001556,0.003573,5e-05,0.05
-130,618,-4490,-123,110,-558,-4.788,-4.236,-0.146396,-0.07218,0.001556,0.003701,5e-05,0.05
-59,494,-3916,-31,87,-476,-4.662,-3.919,-0.144201,-0.066647,0.001556,0.003733,5e-05,0.05
-32,498,-3512,15,170,-430,-4.627,-3.936,-0.143582,-0.066952,0.001556,0.003726,5e-05,0.05
290,797,-4571,-95,-63,-585,-4.954,-4.211,-0.149294,-0.07175,0.001556,0.003787,5e-05,0.05
-149,797,-4956,-208,133,-459,-5.346,-4.342,-0.156146,-0.074034,0.001556,0.003768,5e-05,0.05
261,696,-4827,-170,97,-524,-5.437,-3.275,-0.157728,-0.055416,0.001556,0.003595,5e-05,0.05
86,830,-4380,-162,142,-483,-5.621,-3.543,-0.160931,-0.060097,0.001556,0.003485,5e-05,0.05
-160,491,-3785,-47,223,-426,-5.817,-3.603,-0.164362,-0.061147,0.001556,0.00348,5e-05,0.05
47,671,-4178,-60,122,-458,-5.589,-3.582,-0.16038,-0.060775,0.001556,0.0035,5e-05,0.05
154,758,-4523,-244,256,-621,-5.904,-3.931,-0.165884,-0.066857,0.001556,0.003549,5e-05,0.05
-363,712,-2972,106,154,-454,-6.493,-3.701,-0.17615,-0.062843,0.001556,0.003477,5e-05,0.05
-63,507,-4650,-141,64,-540,-6.272,-3.26,-0.172301,-0.055156,0.001556,0.003481,5e-05,0.05
-12,744,-4191,-51,175,-593,-6.458,-3.186,-0.175547,-0.053863,0.001556,0.003483,5e-05,0.05
-31,754,-3985,-52,278,-472,-6.575,-3.476,-0.177584,-0.058919,0.001556,0.003506,5e-05,0.05
51,1016,-4467,-215,97,-620,-6.729,-3.694,-0.180279,-0.062725,0.001556,0.003547,5e-05,0.05
-285,444,-2216,-120,-3,-556,-7.09,-2.93,-0.186572,-0.049391,0.001556,0.003466,5e-05,0.05
1936,1230,-4029,-295,726,173,-8.048,-5.312,-0.203304,-0.090967,0.001556,0.003189,5e-05,0.05
-470,920,-4860,-945,454,1314,-8.125,-3.156,-0.204636,-0.053336,0.001556,0.003014,5e-05,0.05
2179,671,-3916,-234,559,898,-7.947,-2.278,-0.201539,-0.038009,0.001556,0.003204,5e-05,0.05
1323,1033,-164,-1031,-650,372,-21.953,-2.994,-0.445983,-0.050507,0.001556,0.003492,5e-05,0.05
2667,4680,-3892,-1222,-908,-1140,-34.254,-4.226,-0.66067,-0.072017,0.001556,0.003762,5e-05,0.05
-123,2991,-3793,1656,1124,-1673,-39.178,-7.305,-0.746611,-0.125757,0.001556,0.004163,5e-05,0.05
790,3859,257,1860,1412,-2260,-19.363,-14.246,-0.400773,-0.246895,0.001556,0.004663,5e-05,0.05
396,1130,-6675,352,403,-2956,-14.187,-18.738,-0.310445,-0.325288,0.001556,0.005114,5e-05,0.05
-2683,2068,-1662,2191,686,-1017,-14.832,-13.985,-0.321701,-0.242341,0.001556,0.004994,5e-05,0.05
-173,2199,-3274,1443,15,-1335,-12.268,-14.464,-0.276956,-0.250703,0.001556,0.005307,5e-05,0.05
-512,1322,-4462,1859,442,-850,-14.254,-15.069,-0.311616,-0.261261,0.001556,0.005542,5e-05,0.05
645,1210,-4236,1333,198,-449,-8.538,-12.216,-0.211852,-0.211461,0.001556,0.00478,5e-05,0.05
484,733,-3754,1558,-30,-322,-5.888,-11.618,-0.16559,-0.20102,0.001556,0.003943,5e-05,0.05
154,67,-4025,947,42,-182,-1.759,-9.612,-0.093529,-0.16602,0.001556,0.003266,5e-05,0.05
497,175,-3768,1020,208,-305,1.558,-8.263,-0.035634,-0.142479,0.001556,0.003018,5e-05,0.05
330,-1085,-4469,218,36,-397,7.852,-8.29,0.074211,-0.142941,0.001556,0.003124,5e-05,0.05
75,-782,-4518,-668,-190,-155,9.12,-5.294,0.096342,-0.090656,0.001556,0.00251,5e-05,0.05
436,-200,-3823,-643,110,-222,6.752,-5.153,0.055009,-0.088185,0.001556,0.002276,5e-05,0.05
118,-99,-4060,-370,84,-467,5.29,-5.31,0.029491,-0.090926,0.001556,0.002393,5e-05,0.05
666,-203,-4173,-338,0,-581,4.868,-5.174,0.022123,-0.088555,0.001556,0.002669,5e-05,0.05
178,-601,-4098,-343,-15,-257,5.057,-5.175,0.025427,-0.088571,0.001556,0.002819,5e-05,0.05
526,-263,-3975,-191,72,253,6.841,-2.882,0.056557,-0.04855,0.001556,0.002304,5e-05,0.05
206,-149,-4331,-432,-49,90,6.241,-3.348,0.046088,-0.056689,0.001556,0.002262,5e-05,0.05
447,104,-4152,-373,-60,-39,4.284,-3.491,0.011943,-0.059185,0.001556,0.001937,5e-05,0.05
208,-119,-4093,-292,-54,-45,3.537,-3.583,-0.001101,-0.060795,0.001556,0.001754,5e-05,0.05
481,-105,-3975,-102,8,113,3.593,-3.673,-0.000125,-0.062366,0.001556,0.00168,5e-05,0.05
165,19,-4190,-168,-6,185,3.823,-4.147,0.003892,-0.070632,0.001556,0.001763,5e-05,0.05
434,258,-4094,-138,13,24,2.761,-3.972,-0.01464,-0.067581,0.001556,0.001711,5e-05,0.05
329,277,-4115,-137,7,8,1.668,-4.509,-0.033715,-0.076952,0.001556,0.001644,5e-05,0.05
246,163,-4095,-50,-68,-47,0.949,-4.278,-0.046264,-0.072926,0.001556,0.00164,5e-05,0.05
232,219,-4158,-47,-84,63,1.042,-3.868,-0.044651,-0.065772,0.001556,0.001615,5e-05,0.05
322,265,-4020,-30,21,-19,0.79,-3.805,-0.049052,-0.064661,0.001556,0.001607,5e-05,0.05
549,369,-4077,51,27,-140,0.569,-4.423,-0.0529,-0.075458,0.001556,0.001638,5e-05,0.05
-204,186,-3950,93,5,-48,0.359,-4.836,-0.056561,-0.082657,0.001556,0.001692,5e-05,0.05
382,243,-3944,63,27,-39,0.262,-3.907,-0.058267,-0.066445,0.001556,0.001668,5e-05,0.05
238,25,-4107,-80,20,6,0.611,-4.113,-0.052173,-0.070035,0.001556,0.00162,5e-05,0.05
487,164,-4195,-116,96,-57,0.816,-4.442,-0.048598,-0.075781,0.001556,0.001603,5e-05,0.05
