acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,kf_roll,kf_pitch,Xk0,Xk1,Pk0,Pk1,Q0,R0
196,483,-4112,-186,133,-814,-1.747,-8.192,-0.093317,-0.141238,0.000826,0.001292,0.0,0.3
297,497,-4094,-127,142,-862,-1.833,-8.699,-0.094824,-0.150085,0.000807,0.001291,0.0,0.3
223,558,-3990,-156,201,-871,-1.934,-9.297,-0.096592,-0.160519,0.000789,0.00129,0.0,0.3
253,484,-4079,-11,99,-904,-1.786,-9.92,-0.093996,-0.171398,0.000772,0.00129,0.0,0.3
283,404,-4127,-91,91,-795,-1.507,-10.397,-0.08913,-0.179713,0.000757,0.001289,0.0,0.3
153,603,-4324,-305,118,-789,-1.703,-10.949,-0.092553,-0.189343,0.00074,0.001287,0.0,0.3
157,603,-4230,-122,157,-707,-1.894,-11.466,-0.095895,-0.198376,0.000725,0.001285,0.0,0.3
357,529,-3951,-183,67,-603,-2.023,-11.895,-0.098145,-0.205855,0.000711,0.001282,0.0,0.3
51,659,-4227,-230,140,-543,-2.325,-12.319,-0.103417,-0.213261,0.000697,0.001278,0.0,0.3
275,745,-4299,-18,107,-540,-2.534,-12.8,-0.107065,-0.221652,0.000684,0.001273,0.0,0.3
473,620,-4237,-64,174,-587,-2.48,-13.159,-0.106114,-0.227916,0.000672,0.001268,0.0,0.3
185,701,-4171,-185,94,-511,-2.657,-13.405,-0.109207,-0.232217,0.000661,0.001263,0.0,0.3
74,720,-3700,-32,122,-514,-2.655,-13.724,-0.109164,-0.237781,0.00065,0.001256,0.0,0.3
246,795,-4218,-156,151,-518,-2.725,-14.169,-0.110385,-0.245546,0.000638,0.00125,0.0,0.3
233,826,-4029,-174,8,-491,-2.741,-14.547,-0.110667,-0.252154,0.000628,0.001243,0.0,0.3
238,864,-3789,-106,80,-529,-2.794,-14.885,-0.111602,-0.258043,0.000619,0.001238,0.0,0.3
133,848,-3913,-151,121,-595,-2.825,-15.274,-0.112137,-0.264837,0.000609,0.001234,0.0,0.3
167,1085,-4391,-151,169,-481,-2.881,-15.734,-0.113107,-0.272873,0.000599,0.001227,0.0,0.3
257,865,-3615,-18,167,-400,-2.956,-16.11,-0.114419,-0.279425,0.00059,0.00122,0.0,0.3
227,1257,-5167,-65,60,-505,-2.849,-16.378,-0.11255,-0.284102,0.000582,0.001214,0.0,0.3
-159,694,-3395,-164,295,-348,-2.927,-16.744,-0.11391,-0.290498,0.000574,0.001205,0.0,0.3
201,940,-3676,-116,146,-452,-3.028,-16.999,-0.115681,-0.294948,0.000567,0.001196,0.0,0.3
219,1031,-3769,19,57,-443,-3.26,-17.501,-0.119731,-0.303707,0.000558,0.001186,0.0,0.3
330,1268,-4588,39,131,-487,-3.119,-17.87,-0.117262,-0.310141,0.000551,0.00118,0.0,0.3
299,1112,-3875,82,86,-406,-2.835,-18.064,-0.112315,-0.313525,0.000544,0.001174,0.0,0.3
-64,1229,-3909,18,178,-431,-2.632,-18.242,-0.108771,-0.316634,0.000538,0.001168,0.0,0.3
2061,5701,-3360,-1032,24,-3978,-3.051,-20.111,-0.116078,-0.349265,0.000531,0.001163,0.0,0.3
665,4657,-4509,-119,1453,-2368,0.772,-22.956,-0.049366,-0.398904,0.000524,0.001166,0.0,0.3
746,653,991,2898,1184,-1938,9.185,-25.492,0.097476,-0.443166,0.000518,0.001168,0.0,0.3
901,3873,-6570,1588,211,-2793,16.208,-26.081,0.220048,-0.453451,0.000513,0.001171,0.0,0.3
-204,561,-4415,-1421,390,-2613,17.786,-24.714,0.247588,-0.429601,0.000507,0.001173,0.0,0.3
-274,1116,-3878,-3588,561,-1935,12.919,-24.285,0.162647,-0.42211,0.000501,0.001176,0.0,0.3
-169,-315,-2909,-3727,366,-1352,6.254,-24.96,0.04633,-0.433883,0.000496,0.001178,0.0,0.3
107,1342,-2931,-3078,334,-892,-1.628,-26.538,-0.091244,-0.461437,0.000491,0.001178,0.0,0.3
-229,546,476,3149,1148,-573,1.204,-28.712,-0.041819,-0.49938,0.000486,0.001179,0.0,0.3
-1415,-541,-3579,2147,1493,634,9.712,-29.891,0.106674,-0.519945,0.000481,0.001168,0.0,0.3
652,1898,-3745,-1002,-304,-437,10.873,-28.888,0.126945,-0.502454,0.000477,0.001155,0.0,0.3
-225,5332,-4528,-291,-331,1720,6.287,-28.31,0.046897,-0.492362,0.000472,0.001147,0.0,0.3
892,1419,-473,2083,-881,826,3.971,-27.356,0.006483,-0.475713,0.000468,0.001147,0.0,0.3
-425,1552,-6603,1421,-135,1618,7.088,-25.928,0.060882,-0.450786,0.000463,0.001145,0.0,0.3
-778,956,-1282,482,-278,3348,6.308,-23.695,0.047259,-0.411807,0.000459,0.001147,0.0,0.3
371,-2070,-3137,799,1428,-5108,16.004,-26.578,0.216483,-0.462133,0.000455,0.00115,0.0,0.3
-1787,3910,-5616,2834,4533,-1808,24.188,-28.646,0.35933,-0.498224,0.000452,0.001152,0.0,0.3
194,1255,-511,632,350,-2266,25.619,-29.449,0.384312,-0.512241,0.000448,0.001155,0.0,0.3
1565,-290,-4484,2132,375,-161,31.157,-29.511,0.480963,-0.513324,0.000445,0.001155,0.0,0.3
-444,2255,-4845,883,-336,1936,31.605,-29.591,0.488778,-0.514716,0.000441,0.001144,0.0,0.3
-323,1018,-3127,-984,-1072,2762,27.164,-30.629,0.411264,-0.532838,0.000438,0.001146,0.0,0.3
155,594,-5762,-611,-673,4655,19.158,-31.96,0.271537,-0.556067,0.000434,0.001148,0.0,0.3
-48,1168,-4341,81,-1568,5765,10.425,-31.456,0.119117,-0.547259,0.000431,0.001151,0.0,0.3
381,1236,-3840,-476,-2256,7028,0.086,-28.431,-0.061326,-0.494475,0.000427,0.001154,0.0,0.3
239,1008,-3848,-376,-1369,8081,-9.11,-22.766,-0.221837,-0.395594,0.000425,0.001156,0.0,0.3
-761,291,-3455,-232,-1327,6711,-15.338,-14.725,-0.330528,-0.255253,0.000422,0.001159,0.0,0.3
-1023,-1315,-4018,303,-1184,6372,-17.446,-5.269,-0.367327,-0.090209,0.000419,0.001161,0.0,0.3
-447,-1181,-5071,1809,-802,5956,-14.101,2.561,-0.30894,0.046445,0.000416,0.001164,0.0,0.3
-253,-1151,-3079,2371,202,5080,-7.483,6.355,-0.193428,0.112659,0.000413,0.001166,0.0,0.3
-1100,-752,-3995,1843,565,4672,-0.397,7.657,-0.069758,0.135382,0.000411,0.001169,0.0,0.3
1357,-736,-4176,-148,903,3570,3.528,5.473,-0.001264,0.097276,0.000408,0.001172,0.0,0.3
1587,-166,-4823,-1416,570,2662,2.448,3.899,-0.020102,0.069792,0.000406,0.001174,0.0,0.3
831,-851,-4199,-2137,-80,2156,-2.375,3.687,-0.10428,0.066088,0.000403,0.001177,0.0,0.3
646,-690,-3325,-1055,-20,1540,-6.043,4.356,-0.168297,0.077776,0.0004,0.001179,0.0,0.3
823,-1335,-4353,-383,37,856,-6.993,4.778,-0.18488,0.085137,0.000398,0.00118,0.0,0.3
178,-810,-4385,264,140,733,-6.201,4.973,-0.171053,0.08854,0.000396,0.001177,0.0,0.3
992,-195,-4302,330,-59,653,-5.185,5.469,-0.153332,0.097197,0.000394,0.001175,0.0,0.3
-20,592,-4058,1163,-53,167,-3.295,5.015,-0.120344,0.089278,0.000392,0.001149,0.0,0.3
-134,-416,-2004,392,426,177,-1.621,4.482,-0.091119,0.079974,0.000389,0.001118,0.0,0.3
345,311,-4724,285,304,159,-1.353,4.439,-0.086453,0.079214,0.000388,0.001096,0.0,0.3
472,417,-6038,616,50,-88,0.492,3.901,-0.054242,0.069829,0.000385,0.001072,0.0,0.3
-52,128,-3335,152,110,128,-0.387,3.691,-0.069589,0.066174,0.000384,0.001052,0.0,0.3
17,-161,-2399,479,-320,468,1.249,3.546,-0.041028,0.063634,0.000382,0.001036,0.0,0.3
162,-71,-4846,-473,149,300,1.735,3.022,-0.032551,0.05449,0.00038,0.001027,0.0,0.3
389,1306,-3661,551,-46,397,1.859,2.807,-0.030381,0.050738,0.000378,0.001021,0.0,0.3
457,-329,-4824,131,136,459,3.074,2.524,-0.009188,0.045795,0.000376,0.001016,0.0,0.3
336,507,-4059,23,-90,414,2.045,2.351,-0.027146,0.042785,0.000375,0.001006,0.0,0.3
142,-184,-4010,428,-99,589,3.144,2.165,-0.007965,0.03953,0.000373,0.001004,0.0,0.3
337,-153,-4465,-309,-98,423,2.831,2.1,-0.01342,0.038398,0.000371,0.000999,0.0,0.3
495,79,-3731,704,-252,679,3.6,2.261,-2e-06,0.041206,0.00037,0.000996,0.0,0.3
191,-468,-5116,-75,-100,355,4.599,2.007,0.017438,0.036776,0.000368,0.000994,0.0,0.3
374,957,-3057,660,15,494,4.264,1.675,0.011597,0.030978,0.000367,0.000989,0.0,0.3
378,-1016,-5172,-56,127,493,5.016,1.597,0.024721,0.02961,0.000365,0.000983,0.0,0.3
120,752,-3723,384,-270,504,3.621,1.375,0.000361,0.025742,0.000364,0.000981,0.0,0.3
227,-1128,-3886,96,-48,564,4.763,0.948,0.020305,0.018287,0.000362,0.000979,0.0,0.3
-97,147,-3467,-124,74,589,3.827,0.815,0.003954,0.015978,0.000361,0.000979,0.0,0.3
376,-848,-4975,544,58,672,4.584,0.655,0.017173,0.013179,0.00036,0.000978,0.0,0.3
107,-882,-4224,-719,80,729,4.158,0.355,0.009731,0.007945,0.000359,0.000976,0.0,0.3
178,-245,-2818,131,44,678,3.847,0.213,0.004302,0.005457,0.000357,0.000974,0.0,0.3
-72,-888,-4900,-318,49,479,3.635,-0.078,0.000608,0.000385,0.000356,0.000972,0.0,0.3
266,315,-2911,171,-59,473,2.868,-0.165,-0.012776,-0.001141,0.000355,0.000969,0.0,0.3
-62,-888,-4188,59,38,437,3.086,-0.375,-0.008964,-0.004803,0.000353,0.000965,0.0,0.3
146,-609,-3907,-91,100,449,2.968,-0.522,-0.011023,-0.007359,0.000352,0.000962,0.0,0.3
228,-823,-4037,-160,33,434,2.84,-0.588,-0.013256,-0.008523,0.000351,0.000957,0.0,0.3
170,-613,-4130,-231,-32,334,2.493,-0.624,-0.019315,-0.009147,0.00035,0.000953,0.0,0.3
187,-725,-4299,-286,85,298,1.773,-0.709,-0.03188,-0.010631,0.000349,0.000946,0.0,0.3
295,-603,-3822,-165,31,242,1.272,-0.985,-0.040635,-0.015452,0.000348,0.000934,0.0,0.3
444,-798,-4984,-197,-61,268,0.826,-0.994,-0.04841,-0.015598,0.000347,0.000921,0.0,0.3
-232,-585,-3345,-105,16,134,0.702,-0.93,-0.050579,-0.014487,0.000346,0.000909,0.0,0.3
228,-482,-3760,-24,145,17,0.86,-1.206,-0.047828,-0.019297,0.000345,0.000887,0.0,0.3
369,-518,-4199,-114,134,-71,0.808,-1.66,-0.048728,-0.027225,0.000344,0.000868,0.0,0.3
324,-777,-4331,-119,-75,-39,0.584,-1.803,-0.052641,-0.029719,0.000343,0.000847,0.0,0.3
306,-678,-4032,-138,-58,-84,0.437,-1.661,-0.055205,-0.027237,0.000342,0.000827,0.0,0.3
303,-576,-3940,-10,-1,-52,0.501,-1.722,-0.054085,-0.028318,0.000341,0.00081,0.0,0.3
256,-543,-4116,-19,-25,15,0.517,-1.804,-0.05381,-0.029735,0.00034,0.000791,0.0,0.3
145,-399,-4175,-93,12,53,0.468,-1.859,-0.054659,-0.030695,0.00034,0.000774,0.0,0.3
331,-562,-4032,-91,7,145,0.509,-1.895,-0.053945,-0.031323,0.000339,0.000762,0.0,0.3
260,-512,-3973,-71,-47,232,0.534,-1.806,-0.053508,-0.029781,0.000338,0.000752,0.0,0.3
173,-445,-4209,36,16,142,0.656,-1.79,-0.051384,-0.029499,0.000337,0.000746,0.0,0.3
203,-383,-3879,-7,31,70,0.83,-1.894,-0.048344,-0.031315,0.000336,0.000733,0.0,0.3
398,-370,-4291,115,48,58,1.159,-2.057,-0.042599,-0.034157,0.000336,0.000721,0.0,0.3
223,-402,-4402,181,0,54,1.564,-2.124,-0.035534,-0.035323,0.000335,0.000708,0.0,0.3
227,-451,-4071,50,-9,210,1.842,-2.084,-0.030676,-0.03463,0.000334,0.0007,0.0,0.3
128,-477,-3934,5,72,244,2.075,-2.162,-0.02662,-0.035992,0.000333,0.000695,0.0,0.3
313,-393,-4008,-6,-3,311,2.227,-2.212,-0.023958,-0.036863,0.000333,0.000692,0.0,0.3
210,-520,-4206,21,-37,425,2.313,-2.169,-0.022462,-0.036103,0.000332,0.00069,0.0,0.3
-1,-470,-4153,-16,98,361,2.373,-2.252,-0.021415,-0.037554,0.000331,0.000689,0.0,0.3
288,-517,-3967,-126,103,273,2.293,-2.437,-0.022816,-0.040794,0.000331,0.000687,0.0,0.3
377,-791,-4167,-510,52,192,1.402,-2.688,-0.038371,-0.045171,0.00033,0.000681,0.0,0.3
316,-863,-4318,-746,-51,158,-0.029,-2.668,-0.063331,-0.044827,0.000329,0.000675,0.0,0.3
229,-754,-3837,-340,30,15,-1.426,-2.602,-0.087727,-0.043674,0.000329,0.000664,0.0,0.3
339,-777,-3910,94,31,12,-1.349,-2.613,-0.086379,-0.043868,0.000328,0.000654,0.0,0.3
294,-533,-4205,-113,31,0,-1.212,-2.706,-0.083988,-0.04548,0.000328,0.000643,0.0,0.3
272,-97,-3999,0,10,-6,-1.046,-2.803,-0.081087,-0.047174,0.000327,0.000632,0.0,0.3
319,-203,-3966,-133,-50,-14,-1.126,-2.771,-0.082487,-0.046612,0.000326,0.000622,0.0,0.3
164,-210,-4776,-584,-4,-278,-1.758,-2.677,-0.093517,-0.044983,0.000326,0.000617,0.0,0.3
528,-556,-3939,-554,24,-372,-2.896,-2.795,-0.113374,-0.047033,0.000325,0.000616,0.0,0.3
244,-518,-3866,-227,39,-358,-3.606,-2.994,-0.125773,-0.050517,0.000325,0.000615,0.0,0.3
147,-114,-4016,-147,24,-580,-3.854,-3.125,-0.130092,-0.05279,0.000324,0.000615,0.0,0.3
