Ins Auto Telemetry Data Record
Record Time: 2026-06-24T18:11:00.633326
============================================================

Trajectory Points: 1091
Waypoints: 450

Trajectory Points (x, y, mode, timestamp):
  3.61, 0.56, 4, 1782295363.5681994
  3.61, 0.56, 4, 1782295363.6000645
  3.61, 0.56, 4, 1782295363.6841261
  3.61, 0.56, 4, 1782295363.727835
  3.61, 0.56, 4, 1782295363.8046448
  3.61, 0.56, 4, 1782295363.8464093
  3.61, 0.56, 4, 1782295363.9200943
  3.61, 0.56, 4, 1782295363.9932992
  3.61, 0.56, 4, 1782295364.0454476
  3.61, 0.56, 4, 1782295364.0880687
  3.61, 0.56, 4, 1782295364.1626213
  3.61, 0.56, 4, 1782295364.2135403
  3.61, 0.56, 4, 1782295364.2868097
  3.61, 0.56, 4, 1782295364.3281815
  3.61, 0.56, 4, 1782295364.4031956
  3.61, 0.56, 4, 1782295364.4450624
  3.61, 0.56, 4, 1782295364.5284014
  3.61, 0.56, 4, 1782295364.5602193
  3.61, 0.56, 4, 1782295364.651091
  3.61, 0.56, 4, 1782295364.682667
  3.61, 0.56, 4, 1782295364.7659478
  2.87, 0.55, 4, 1782295364.8094475
  2.69, 0.54, 4, 1782295364.8883965
  2.68, 0.54, 4, 1782295364.9202094
  2.68, 0.54, 4, 1782295365.0042148
  2.68, 0.54, 4, 1782295365.0457628
  2.68, 0.54, 4, 1782295365.1302989
  2.68, 0.54, 4, 1782295365.1623666
  2.68, 0.54, 4, 1782295365.2560215
  2.68, 0.54, 4, 1782295365.2841113
  2.68, 0.54, 4, 1782295365.3686702
  2.68, 0.54, 4, 1782295365.4008372
  2.68, 0.54, 4, 1782295365.493762
  2.68, 0.54, 4, 1782295365.525506
  2.68, 0.54, 4, 1782295365.6118615
  2.68, 0.54, 4, 1782295365.6433063
  2.68, 0.54, 4, 1782295365.7264853
  2.68, 0.54, 4, 1782295365.7683525
  2.68, 0.54, 4, 1782295365.841464
  2.68, 0.54, 4, 1782295365.8834665
  2.53, 0.53, 4, 1782295365.968054
  2.86, 0.56, 4, 1782295365.9996517
  3.03, 0.58, 4, 1782295366.0831754
  2.93, 0.57, 4, 1782295366.1284876
  2.91, 0.57, 4, 1782295366.2015893
  2.91, 0.57, 4, 1782295366.2435694
  2.91, 0.57, 4, 1782295366.3419054
  2.91, 0.57, 4, 1782295366.3626897
  2.91, 0.57, 4, 1782295366.4462092
  2.91, 0.57, 4, 1782295366.4883232
  2.91, 0.57, 4, 1782295366.5660467
  2.91, 0.57, 4, 1782295366.607422
  2.91, 0.57, 4, 1782295366.6899912
  2.91, 0.57, 4, 1782295366.7212975
  2.91, 0.57, 4, 1782295366.801298
  2.91, 0.57, 4, 1782295366.8431349
  2.91, 0.57, 4, 1782295366.926633
  2.91, 0.57, 4, 1782295366.962299
  2.91, 0.57, 4, 1782295367.0388389
  2.91, 0.57, 4, 1782295367.0815904
  2.91, 0.57, 4, 1782295367.17597
  2.91, 0.57, 4, 1782295367.2077065
  2.91, 0.57, 4, 1782295367.281139
  2.91, 0.57, 4, 1782295367.324083
  2.91, 0.57, 4, 1782295367.413875
  2.91, 0.57, 4, 1782295367.4456656
  2.91, 0.57, 4, 1782295367.5209036
  2.91, 0.57, 4, 1782295367.5635986
  2.91, 0.57, 4, 1782295367.6420903
  2.91, 0.57, 4, 1782295367.68418
  2.91, 0.57, 4, 1782295367.7689588
  2.91, 0.57, 4, 1782295367.8079324
  2.91, 0.57, 4, 1782295367.8853407
  2.91, 0.57, 4, 1782295367.9280262
  2.91, 0.57, 4, 1782295368.002523
  2.91, 0.57, 4, 1782295368.0534992
  2.91, 0.57, 4, 1782295368.1274543
  2.91, 0.57, 4, 1782295368.1698685
  2.91, 0.57, 4, 1782295368.245329
  2.91, 0.57, 4, 1782295368.2872293
  2.91, 0.57, 4, 1782295368.3702972
  2.91, 0.57, 4, 1782295368.401759
  2.91, 0.57, 4, 1782295368.4917104
  2.91, 0.57, 4, 1782295368.5235224
  2.91, 0.57, 4, 1782295368.6097167
  2.91, 0.57, 4, 1782295368.6507916
  2.91, 0.57, 4, 1782295368.7210615
  2.91, 0.57, 4, 1782295368.7629564
  2.91, 0.57, 4, 1782295368.8466585
  2.91, 0.57, 4, 1782295368.8950517
  2.91, 0.57, 4, 1782295368.9621916
  2.91, 0.57, 4, 1782295369.00513
  2.91, 0.57, 4, 1782295369.0894542
  2.91, 0.57, 4, 1782295369.1450121
  2.91, 0.57, 4, 1782295369.2107933
  2.91, 0.57, 4, 1782295369.246037
  2.91, 0.57, 4, 1782295369.3622165
  2.91, 0.57, 4, 1782295369.3637803
  2.91, 0.57, 4, 1782295369.447719
  2.91, 0.57, 4, 1782295369.4907253
  2.91, 0.57, 4, 1782295369.5781212
  2.91, 0.57, 4, 1782295369.6097095
  2.91, 0.57, 4, 1782295369.6844516
  2.91, 0.57, 4, 1782295369.7282944
  2.91, 0.57, 4, 1782295369.8010688
  2.91, 0.57, 4, 1782295369.8424146
  2.91, 0.57, 4, 1782295369.9263299
  2.91, 0.57, 4, 1782295369.974251
  2.91, 0.57, 4, 1782295370.0480497
  2.91, 0.57, 4, 1782295370.0910587
  2.91, 0.57, 4, 1782295370.1642067
  2.91, 0.57, 4, 1782295370.227156
  2.91, 0.57, 4, 1782295370.2916825
  2.91, 0.57, 4, 1782295370.3244298
  2.91, 0.57, 4, 1782295370.4454863
  2.91, 0.57, 4, 1782295370.4455402
  2.91, 0.57, 4, 1782295370.5290697
  2.91, 0.57, 4, 1782295370.561298
  2.91, 0.57, 4, 1782295370.660178
  2.91, 0.57, 4, 1782295370.6917312
  2.91, 0.57, 4, 1782295370.765191
  2.91, 0.57, 4, 1782295370.8084033
  2.91, 0.57, 4, 1782295370.8820627
  2.91, 0.57, 4, 1782295370.9245028
  2.91, 0.57, 4, 1782295371.0100412
  2.91, 0.57, 4, 1782295371.0409775
  2.91, 0.57, 4, 1782295371.1274083
  2.91, 0.57, 4, 1782295371.1691835
  2.91, 0.57, 4, 1782295371.2441862
  2.91, 0.57, 4, 1782295371.2804315
  2.91, 0.57, 4, 1782295371.3643095
  2.91, 0.57, 4, 1782295371.4069285
  2.91, 0.57, 4, 1782295371.499779
  2.91, 0.57, 4, 1782295371.5276122
  2.91, 0.57, 4, 1782295371.6016233
  2.91, 0.57, 4, 1782295371.645125
  2.91, 0.57, 4, 1782295371.74827
  2.91, 0.57, 4, 1782295371.7700064
  2.91, 0.57, 4, 1782295371.8430657
  2.91, 0.57, 4, 1782295371.8854887
  2.91, 0.57, 4, 1782295371.963373
  2.91, 0.57, 4, 1782295372.0057979
  2.91, 0.57, 4, 1782295372.0930529
  2.91, 0.57, 4, 1782295372.1249683
  2.91, 0.57, 4, 1782295372.2028694
  2.91, 0.57, 4, 1782295372.2453732
  2.91, 0.57, 4, 1782295372.3284955
  2.91, 0.57, 4, 1782295372.3693612
  2.91, 0.57, 4, 1782295372.4436235
  2.91, 0.57, 4, 1782295372.486033
  2.91, 0.57, 4, 1782295372.5773184
  0.01, 0.00, 4, 1782295396.8733401
  0.02, 0.00, 4, 1782295396.884052
  0.02, 0.00, 4, 1782295396.884299
  0.03, 0.00, 4, 1782295396.884474
  0.04, 0.00, 4, 1782295396.884633
  0.02, 0.00, 4, 1782295396.8847914
  0.00, -0.00, 4, 1782295396.8954744
  -0.04, -0.00, 4, 1782295396.9174159
  -0.06, -0.00, 4, 1782295396.9599385
  -0.15, -0.00, 4, 1782295397.2844653
  -0.18, -0.00, 4, 1782295397.2848237
  -0.19, -0.00, 4, 1782295397.306759
  -0.19, -0.00, 4, 1782295397.3069727
  -0.26, -0.00, 4, 1782295397.3705385
  -0.29, -0.00, 4, 1782295397.4790757
  -0.35, -0.01, 4, 1782295397.4791818
  -0.37, -0.01, 4, 1782295397.479447
  -0.44, -0.01, 4, 1782295397.5740004
  -0.45, -0.01, 4, 1782295397.6368804
  -0.45, -0.01, 4, 1782295397.6904058
  -0.43, -0.01, 4, 1782295397.6905584
  -0.43, -0.01, 4, 1782295397.7744558
  -0.43, -0.01, 4, 1782295398.4967139
  -0.43, -0.01, 4, 1782295398.5183754
  -0.44, -0.01, 4, 1782295398.5734262
  -0.44, -0.01, 4, 1782295398.584213
  -0.44, -0.01, 4, 1782295398.5843968
  -0.44, -0.01, 4, 1782295398.5845034
  -0.44, -0.01, 4, 1782295398.7204585
  -0.44, -0.01, 4, 1782295398.7748058
  -0.44, -0.01, 4, 1782295398.775026
  -0.44, -0.01, 4, 1782295398.8063352
  -0.44, -0.01, 4, 1782295398.806513
  -0.44, -0.01, 4, 1782295398.8173237
  -0.44, -0.01, 4, 1782295398.8286574
  -0.44, -0.01, 4, 1782295398.8290358
  -0.44, -0.01, 4, 1782295398.829081
  -0.44, -0.01, 4, 1782295398.8291752
  -0.45, -0.01, 4, 1782295398.8292964
  -0.46, -0.01, 4, 1782295398.8502102
  -0.46, -0.01, 4, 1782295398.8817916
  -0.46, -0.01, 4, 1782295398.9651496
  -0.46, -0.01, 4, 1782295399.0047667
  -0.46, -0.01, 4, 1782295399.0892746
  -0.46, -0.01, 4, 1782295399.123277
  -0.46, -0.01, 4, 1782295399.2130213
  -0.46, -0.01, 4, 1782295399.2441206
  -0.46, -0.01, 4, 1782295399.3386192
  -0.46, -0.01, 4, 1782295399.3599772
  -0.46, -0.01, 4, 1782295399.4527235
  -0.46, -0.01, 4, 1782295399.4845471
  -0.46, -0.01, 4, 1782295399.558061
  -0.46, -0.01, 4, 1782295399.617229
  -0.46, -0.01, 4, 1782295399.6909306
  -0.46, -0.01, 4, 1782295399.7237508
  -0.46, -0.01, 4, 1782295399.7968373
  -0.47, -0.01, 4, 1782295399.8592515
  -0.47, -0.01, 4, 1782295399.931677
  -0.47, -0.01, 4, 1782295400.0263915
  -0.47, -0.01, 4, 1782295400.0682797
  -0.47, -0.01, 4, 1782295403.8925228
  -0.50, -0.01, 4, 1782295403.9038749
  -0.51, -0.01, 4, 1782295403.904333
  -0.51, -0.01, 4, 1782295403.9047801
  -0.48, -0.01, 4, 1782295403.9053364
  -0.45, -0.01, 4, 1782295403.9165945
  -0.45, -0.01, 4, 1782295403.9275422
  -0.48, -0.01, 4, 1782295403.9276724
  -0.52, -0.01, 4, 1782295403.9277651
  -0.53, -0.01, 4, 1782295403.9278827
  -0.53, -0.01, 4, 1782295403.927982
  -0.53, -0.01, 4, 1782295403.9479725
  -0.53, -0.01, 4, 1782295403.9737964
  -0.53, -0.01, 4, 1782295403.974834
  -0.53, -0.01, 4, 1782295403.9748852
  -0.53, -0.01, 4, 1782295403.9749959
  -0.53, -0.01, 4, 1782295403.9750338
  -0.53, -0.01, 4, 1782295403.9751496
  -0.53, -0.01, 4, 1782295403.9753232
  -0.53, -0.01, 4, 1782295403.9753623
  -0.54, -0.01, 4, 1782295403.9753964
  -0.54, -0.01, 4, 1782295403.9754248
  -0.54, -0.01, 4, 1782295403.97545
  -0.54, -0.01, 4, 1782295403.975477
  -0.54, -0.01, 4, 1782295403.9755032
  -0.54, -0.01, 4, 1782295403.975529
  -0.54, -0.01, 4, 1782295403.9755545
  -0.54, -0.01, 4, 1782295403.9755805
  -0.54, -0.01, 4, 1782295403.9756057
  -0.53, -0.01, 4, 1782295403.9756315
  -0.53, -0.01, 4, 1782295403.9756594
  -0.53, -0.01, 4, 1782295403.975684
  -0.53, -0.01, 4, 1782295403.9757087
  -0.53, -0.01, 4, 1782295403.975771
  -0.53, -0.01, 4, 1782295403.9864302
  -0.53, -0.01, 4, 1782295403.986493
  -0.53, -0.01, 4, 1782295403.98662
  -0.53, -0.01, 4, 1782295403.9866774
  -0.53, -0.01, 4, 1782295403.986806
  -0.53, -0.01, 4, 1782295403.9868655
  -0.53, -0.01, 4, 1782295403.9869866
  -0.53, -0.01, 4, 1782295403.9870477
  -0.53, -0.01, 4, 1782295403.997943
  -0.53, -0.01, 4, 1782295403.9979956
  -0.53, -0.01, 4, 1782295403.9980304
  -0.53, -0.01, 4, 1782295403.9980602
  -0.53, -0.01, 4, 1782295403.9980876
  -0.53, -0.01, 4, 1782295404.0088553
  -0.53, -0.01, 4, 1782295404.0089164
  -0.53, -0.01, 4, 1782295404.0089574
  -0.53, -0.01, 4, 1782295404.0200052
  -0.53, -0.01, 4, 1782295404.0200467
  -0.53, -0.01, 4, 1782295404.0201926
  -0.53, -0.01, 4, 1782295404.0203338
  -0.53, -0.01, 4, 1782295404.0309966
  -0.53, -0.01, 4, 1782295404.0311058
  -0.53, -0.01, 4, 1782295404.031212
  -0.53, -0.01, 4, 1782295404.0312572
  -0.53, -0.01, 4, 1782295404.0418947
  -0.53, -0.01, 4, 1782295404.041932
  -0.53, -0.01, 4, 1782295404.0419612
  -0.53, -0.01, 4, 1782295404.041989
  -0.53, -0.01, 4, 1782295404.0420167
  -0.53, -0.01, 4, 1782295404.0524535
  -0.54, -0.01, 4, 1782295404.0525067
  -0.56, -0.01, 4, 1782295404.0525582
  -0.56, -0.01, 4, 1782295404.0526087
  -0.56, -0.01, 4, 1782295404.1376448
  -0.56, -0.01, 4, 1782295404.1934366
  -0.56, -0.01, 4, 1782295404.2560775
  -0.56, -0.01, 4, 1782295404.2874448
  -0.56, -0.01, 4, 1782295404.3796546
  -0.56, -0.01, 4, 1782295404.4071972
  -0.58, -0.01, 4, 1782295404.4916694
  -0.59, -0.01, 4, 1782295404.5336268
  -0.59, -0.01, 4, 1782295404.6161163
  -0.59, -0.01, 4, 1782295404.6476007
  -0.59, -0.01, 4, 1782295404.732775
  -0.59, -0.01, 4, 1782295404.7745562
  -0.59, -0.01, 4, 1782295404.8531954
  -0.59, -0.01, 4, 1782295404.895322
  -0.59, -0.01, 4, 1782295405.0379012
  -0.58, -0.01, 4, 1782295405.0389936
  -0.55, -0.01, 4, 1782295405.091355
  -0.56, -0.01, 4, 1782295405.1346047
  -0.60, -0.01, 4, 1782295405.2095928
  -0.62, -0.01, 4, 1782295405.256968
  -0.64, -0.01, 4, 1782295405.3310072
  -0.64, -0.01, 4, 1782295405.3732648
  -0.64, -0.01, 4, 1782295405.4736485
  -0.64, -0.01, 4, 1782295405.4948738
  -0.62, -0.01, 4, 1782295405.568979
  -0.56, -0.01, 4, 1782295405.6115859
  -0.46, -0.01, 4, 1782295405.692216
  -0.45, -0.01, 4, 1782295405.7339914
  -0.50, -0.01, 4, 1782295405.8075476
  -0.56, -0.01, 4, 1782295405.850321
  -0.60, -0.01, 4, 1782295405.9355817
  -0.59, -0.01, 4, 1782295405.9781206
  -0.59, -0.01, 4, 1782295406.052486
  -0.59, -0.01, 4, 1782295406.095326
  -0.62, -0.01, 4, 1782295406.1687286
  -0.64, -0.01, 4, 1782295406.21246
  -0.70, -0.01, 4, 1782295406.286758
  -0.80, -0.01, 4, 1782295406.3424587
  -1.01, -0.01, 4, 1782295406.4166362
  -1.07, -0.01, 4, 1782295406.4491374
  -1.11, -0.01, 4, 1782295406.5321057
  -1.10, -0.01, 4, 1782295406.5744576
  -1.03, -0.01, 4, 1782295406.6481285
  -1.00, -0.01, 4, 1782295406.6901844
  -0.90, -0.01, 4, 1782295406.7752025
  -0.83, -0.01, 4, 1782295406.8066397
  -0.72, -0.01, 4, 1782295406.890996
  -0.63, -0.01, 4, 1782295406.9339995
  -0.45, -0.01, 4, 1782295407.0163343
  -0.41, -0.01, 4, 1782295407.0479074
  -0.45, -0.01, 4, 1782295407.131533
  -0.43, -0.01, 4, 1782295407.2083235
  -0.43, -0.01, 4, 1782295407.2509816
  -0.40, -0.01, 4, 1782295407.2930298
  -0.34, -0.02, 4, 1782295407.377632
  -0.32, -0.02, 4, 1782295407.4284906
  -0.26, -0.02, 4, 1782295407.4923265
  -0.26, -0.02, 4, 1782295407.5353045
  -0.21, -0.02, 4, 1782295407.616401
  -0.16, -0.02, 4, 1782295407.6477282
  0.04, -0.02, 4, 1782295407.731161
  0.17, -0.02, 4, 1782295407.774088
  0.83, -0.04, 4, 1782295407.8601065
  1.11, -0.05, 4, 1782295407.8926337
  1.85, -0.07, 4, 1782295407.9673986
  2.37, -0.08, 4, 1782295408.0095687
  3.18, -0.10, 4, 1782295408.09575
  3.48, -0.10, 4, 1782295408.1398923
  4.17, -0.11, 4, 1782295408.2138555
  4.49, -0.12, 4, 1782295408.2596583
  4.86, -0.13, 4, 1782295408.3325777
  5.15, -0.14, 4, 1782295408.3750384
  5.67, -0.16, 4, 1782295408.4473116
  5.94, -0.17, 4, 1782295408.5026512
  6.30, -0.17, 4, 1782295408.57568
  6.38, -0.17, 4, 1782295408.6071043
  6.54, -0.18, 4, 1782295408.6968262
  6.57, -0.18, 4, 1782295408.7284923
  6.67, -0.18, 4, 1782295408.81324
  6.72, -0.18, 4, 1782295408.8560069
  6.82, -0.18, 4, 1782295408.9420187
  6.84, -0.18, 4, 1782295408.9740632
  6.84, -0.18, 4, 1782295409.0568743
  6.84, -0.18, 4, 1782295409.0887532
  6.81, -0.18, 4, 1782295409.1765711
  6.88, -0.19, 4, 1782295409.2078097
  7.06, -0.19, 4, 1782295409.2929566
  7.10, -0.20, 4, 1782295409.343211
  7.16, -0.20, 4, 1782295409.4099293
  7.19, -0.20, 4, 1782295409.4532845
  7.24, -0.20, 4, 1782295409.5376222
  7.25, -0.20, 4, 1782295409.5920732
  7.25, -0.20, 4, 1782295409.6549711
  7.25, -0.20, 4, 1782295409.696975
  7.35, -0.21, 4, 1782295409.782012
  7.43, -0.21, 4, 1782295409.8135962
  7.72, -0.22, 4, 1782295409.897777
  7.96, -0.22, 4, 1782295409.9299748
  8.34, -0.22, 4, 1782295410.028343
  8.65, -0.23, 4, 1782295410.056271
  9.30, -0.24, 4, 1782295410.1296122
  9.67, -0.25, 4, 1782295410.172601
  10.20, -0.25, 4, 1782295410.2481604
  10.42, -0.25, 4, 1782295410.290268
  11.03, -0.25, 4, 1782295410.376817
  11.47, -0.25, 4, 1782295410.408588
  12.37, -0.26, 4, 1782295410.4949224
  12.75, -0.27, 4, 1782295410.5266027
  13.71, -0.30, 4, 1782295410.611256
  14.27, -0.31, 4, 1782295410.6768482
  15.26, -0.30, 4, 1782295410.7297647
  15.71, -0.29, 4, 1782295410.7740579
  16.74, -0.25, 4, 1782295410.847459
  17.27, -0.23, 4, 1782295410.8922975
  18.16, -0.19, 4, 1782295410.9765604
  18.97, -0.16, 4, 1782295411.0091963
  20.34, -0.11, 4, 1782295411.1156237
  21.22, -0.09, 4, 1782295411.1374598
  22.79, -0.04, 4, 1782295411.210766
  23.42, -0.01, 4, 1782295411.2533114
  24.99, 0.09, 4, 1782295411.3306441
  25.99, 0.17, 4, 1782295411.373783
  27.75, 0.30, 4, 1782295411.4479506
  28.48, 0.34, 4, 1782295411.4912558
  30.25, 0.37, 4, 1782295411.5730445
  31.35, 0.37, 4, 1782295411.6154492
  33.16, 0.35, 4, 1782295411.6896152
  33.85, 0.33, 4, 1782295411.7431598
  35.61, 0.28, 4, 1782295411.8175964
  36.72, 0.25, 4, 1782295411.8494647
  38.46, 0.20, 4, 1782295411.9346206
  39.13, 0.19, 4, 1782295411.993003
  40.91, 0.14, 4, 1782295412.0568516
  42.03, 0.09, 4, 1782295412.0886014
  43.88, 0.00, 4, 1782295412.1931121
  44.69, -0.03, 4, 1782295412.231996
  46.83, -0.09, 4, 1782295412.2950597
  48.13, -0.11, 4, 1782295412.337177
  50.22, -0.11, 4, 1782295412.4315252
  51.02, -0.11, 4, 1782295412.475877
  52.84, -0.07, 4, 1782295412.5383997
  53.52, -0.06, 4, 1782295412.570243
  55.65, -0.05, 4, 1782295412.668027
  56.34, -0.06, 4, 1782295412.7134452
  57.98, -0.11, 4, 1782295412.776721
  58.94, -0.15, 4, 1782295412.8089147
  60.72, -0.20, 4, 1782295412.9426386
  61.49, -0.21, 4, 1782295412.9465582
  63.67, -0.24, 4, 1782295413.0098119
  64.63, -0.26, 4, 1782295413.0520368
  67.45, -0.35, 4, 1782295413.140702
  68.38, -0.39, 4, 1782295413.185431
  70.80, -0.50, 4, 1782295413.249852
  72.25, -0.59, 4, 1782295413.2935398
  74.60, -0.77, 4, 1782295413.3946064
  75.53, -0.85, 4, 1782295413.4398596
  77.86, -1.12, 4, 1782295413.4925945
  79.24, -1.32, 4, 1782295413.535506
  81.57, -1.66, 4, 1782295413.701817
  82.48, -1.80, 4, 1782295413.7068615
  84.79, -2.21, 4, 1782295413.7280228
  86.16, -2.48, 4, 1782295413.7705436
  88.34, -2.94, 4, 1782295413.8551521
  89.18, -3.12, 4, 1782295413.9121113
  91.31, -3.59, 4, 1782295413.977298
  92.60, -3.90, 4, 1782295414.0091896
  94.60, -4.43, 4, 1782295414.0940425
  95.38, -4.65, 4, 1782295414.2100875
  97.34, -5.24, 4, 1782295414.213169
  98.52, -5.61, 4, 1782295414.2557893
  100.47, -6.27, 4, 1782295414.330056
  101.28, -6.55, 4, 1782295414.4719162
  103.51, -7.41, 4, 1782295414.4753172
