Ins Auto Telemetry Data Record
Record Time: 2026-06-22T19:39:42.229537
============================================================

Trajectory Points: 578
Waypoints: 238

Trajectory Points (x, y, mode, timestamp):
  405.40, 0.83, 4, 1782128309.4436018
  405.34, 0.84, 4, 1782128309.454308
  405.34, 0.84, 4, 1782128309.5279126
  405.32, 0.84, 4, 1782128309.7284343
  405.32, 0.84, 4, 1782128309.7327664
  405.28, 0.84, 4, 1782128309.778152
  405.29, 0.84, 4, 1782128309.9337983
  405.18, 0.85, 4, 1782128310.0123146
  405.18, 0.85, 4, 1782128310.0162659
  405.16, 0.85, 4, 1782128310.0920308
  405.12, 0.85, 4, 1782128310.2408094
  405.15, 0.85, 4, 1782128310.3299773
  405.31, 0.84, 4, 1782128310.335052
  405.45, 0.82, 4, 1782128310.4086597
  405.42, 0.83, 4, 1782128310.6156306
  405.45, 0.82, 4, 1782128310.6178725
  405.47, 0.82, 4, 1782128310.6509233
  405.21, 0.84, 4, 1782128310.7346983
  404.81, 0.88, 4, 1782128310.9500852
  404.65, 0.89, 4, 1782128310.955178
  404.81, 0.88, 4, 1782128310.9661276
  405.04, 0.86, 4, 1782128311.0514028
  405.40, 0.83, 4, 1782128311.2663279
  405.55, 0.81, 4, 1782128311.2702558
  405.48, 0.82, 4, 1782128311.2910466
  405.48, 0.82, 4, 1782128311.377825
  405.52, 0.82, 4, 1782128311.4992816
  405.52, 0.82, 4, 1782128311.5915902
  405.32, 0.83, 4, 1782128311.6143317
  405.12, 0.85, 4, 1782128311.6874197
  404.69, 0.89, 4, 1782128311.9045956
  404.64, 0.89, 4, 1782128311.9087753
  405.39, 0.87, 4, 1782128311.9299734
  407.82, 0.98, 4, 1782128312.0140119
  412.89, 1.84, 4, 1782128312.227953
  420.16, 4.19, 4, 1782128312.2307968
  429.04, 8.37, 4, 1782128312.2517695
  438.82, 14.74, 4, 1782128312.459956
  448.15, 22.94, 4, 1782128312.546468
  456.58, 32.48, 4, 1782128312.5485003
  463.74, 42.94, 4, 1782128312.5696652
  469.54, 54.53, 4, 1782128312.6560826
  474.05, 66.93, 4, 1782128312.7850654
  477.65, 79.45, 4, 1782128312.877161
  480.48, 91.88, 4, 1782128312.8980563
  482.43, 104.35, 4, 1782128313.1284587
  483.41, 115.78, 4, 1782128313.2188454
  483.71, 126.00, 4, 1782128313.22107
  483.66, 135.40, 4, 1782128313.2231557
  483.33, 144.04, 4, 1782128313.297099
  482.87, 151.25, 4, 1782128313.545825
  482.37, 156.83, 4, 1782128313.5502977
  481.95, 160.92, 4, 1782128313.5526383
  481.70, 163.63, 4, 1782128313.6157112
  481.64, 164.94, 4, 1782128313.7876246
  481.64, 165.10, 4, 1782128313.8978808
  481.63, 164.28, 4, 1782128313.902391
  481.64, 163.16, 4, 1782128313.934035
  481.65, 162.38, 4, 1782128314.1210313
  481.66, 162.00, 4, 1782128314.2181823
  481.67, 161.90, 4, 1782128314.2202234
  481.67, 161.92, 4, 1782128314.252715
  481.67, 161.98, 4, 1782128314.568658
  481.67, 162.21, 4, 1782128314.5809743
  481.67, 162.29, 4, 1782128314.601994
  481.67, 162.29, 4, 1782128314.6076074
  481.67, 162.29, 4, 1782128314.6395037
  481.67, 162.29, 4, 1782128314.8120944
  481.67, 162.29, 4, 1782128314.9251566
  481.67, 162.29, 4, 1782128314.9275877
  481.67, 162.29, 4, 1782128314.9709435
  481.67, 162.29, 4, 1782128315.1814916
  481.67, 162.29, 4, 1782128315.2955635
  481.67, 162.29, 4, 1782128315.299964
  481.67, 162.29, 4, 1782128315.3022144
  481.67, 162.29, 4, 1782128315.3759181
  481.67, 162.32, 4, 1782128315.5372603
  481.67, 162.32, 4, 1782128315.647954
  481.67, 162.32, 4, 1782128315.6503649
  481.67, 162.25, 4, 1782128315.6928108
  481.67, 162.25, 4, 1782128315.9121377
  481.66, 162.19, 4, 1782128316.0214438
  481.66, 162.11, 4, 1782128316.0241787
  481.66, 162.11, 4, 1782128316.0270567
  481.66, 162.11, 4, 1782128316.0901947
  481.66, 162.08, 4, 1782128316.3169775
  481.66, 162.08, 4, 1782128316.4318128
  481.66, 162.08, 4, 1782128316.4357772
  481.66, 162.08, 4, 1782128316.437925
  481.66, 162.08, 4, 1782128316.4907353
  481.66, 162.08, 4, 1782128316.710975
  481.66, 162.14, 4, 1782128316.821963
  481.66, 162.14, 4, 1782128316.828197
  481.66, 162.14, 4, 1782128316.8305788
  481.66, 162.14, 4, 1782128316.8979976
  481.66, 162.14, 4, 1782128317.2147048
  481.66, 162.14, 4, 1782128317.2188993
  481.66, 162.14, 4, 1782128317.220906
  481.66, 162.14, 4, 1782128317.2231498
  481.66, 162.14, 4, 1782128317.4661143
  481.66, 162.14, 4, 1782128317.5821385
  481.66, 162.14, 4, 1782128317.5866795
  481.66, 162.14, 4, 1782128317.5898788
  481.66, 162.14, 4, 1782128317.6109095
  481.66, 162.14, 4, 1782128317.9917932
  481.66, 162.16, 4, 1782128317.9973922
  481.66, 162.13, 4, 1782128317.999995
  481.66, 162.11, 4, 1782128318.0021307
  481.66, 162.11, 4, 1782128318.0130622
  481.66, 162.13, 4, 1782128318.287777
  481.66, 162.09, 4, 1782128318.4312434
  481.66, 162.08, 4, 1782128318.4358797
  481.66, 162.08, 4, 1782128318.4387467
