Ins Auto Telemetry Data Record
Record Time: 2026-06-23T21:36:24.271485
============================================================

Trajectory Points: 1009
Waypoints: 398

Trajectory Points (x, y, mode, timestamp):
  286.92, -4.80, 4, 1782221516.2537081
  300.71, -4.41, 4, 1782221516.3849814
  315.22, -4.09, 4, 1782221516.3959618
  330.02, -3.82, 4, 1782221516.4877334
  345.12, -3.58, 4, 1782221516.62327
  359.79, -3.50, 4, 1782221516.6342258
  374.05, -3.61, 4, 1782221516.7268996
  387.71, -3.88, 4, 1782221516.855722
  401.46, -4.34, 4, 1782221516.878764
  415.07, -4.88, 4, 1782221516.9661515
  428.80, -5.31, 4, 1782221517.0920238
  442.21, -5.45, 4, 1782221517.1130545
  455.89, -5.47, 4, 1782221517.2137897
  469.86, -5.42, 4, 1782221517.342002
  484.37, -5.14, 4, 1782221517.3633902
  499.55, -4.36, 4, 1782221517.4697967
  515.21, -2.99, 4, 1782221517.620521
  531.10, -1.11, 4, 1782221517.6227849
  547.03, 1.23, 4, 1782221517.7182693
  562.74, 3.85, 4, 1782221517.8742418
  578.63, 6.72, 4, 1782221517.88077
  594.46, 9.63, 4, 1782221517.9123256
  610.21, 12.89, 4, 1782221518.0992737
  625.59, 16.74, 4, 1782221518.1018398
  640.85, 21.43, 4, 1782221518.155214
  656.31, 26.66, 4, 1782221518.3537674
  672.02, 32.34, 4, 1782221518.3562803
  687.81, 38.83, 4, 1782221518.398811
  703.87, 46.51, 4, 1782221518.4801226
  719.64, 55.21, 4, 1782221518.6274974
  734.66, 64.92, 4, 1782221518.6384737
  748.61, 75.52, 4, 1782221518.7435107
  762.12, 87.16, 4, 1782221518.92217
  774.96, 99.64, 4, 1782221518.9246175
  786.63, 113.23, 4, 1782221519.1468818
  796.93, 127.83, 4, 1782221519.151183
  805.94, 143.11, 4, 1782221519.1533277
  813.61, 158.98, 4, 1782221519.196334
  819.90, 175.38, 4, 1782221519.2764452
  825.24, 192.62, 4, 1782221519.4409466
  829.74, 210.62, 4, 1782221519.4432828
  833.23, 229.30, 4, 1782221519.6896198
  835.45, 248.36, 4, 1782221519.6933906
  836.54, 267.72, 4, 1782221519.6956556
  836.57, 287.30, 4, 1782221519.8135383
  835.50, 307.14, 4, 1782221519.97797
  833.36, 326.99, 4, 1782221519.9830344
  830.18, 345.92, 4, 1782221519.9939198
  825.63, 364.07, 4, 1782221520.0946498
  819.70, 381.57, 4, 1782221520.2460766
  812.72, 398.52, 4, 1782221520.2592168
  804.63, 414.91, 4, 1782221520.52649
  795.61, 430.53, 4, 1782221520.53084
  785.67, 445.85, 4, 1782221520.5329452
  774.91, 460.91, 4, 1782221520.5549881
  762.95, 475.57, 4, 1782221520.6640513
  749.67, 489.50, 4, 1782221520.8206902
  735.21, 502.75, 4, 1782221520.8234732
  719.97, 515.36, 4, 1782221520.9508076
  704.36, 527.58, 4, 1782221521.1201022
  688.13, 539.72, 4, 1782221521.124546
  671.46, 551.36, 4, 1782221521.127389
  654.23, 562.00, 4, 1782221521.241008
  636.24, 571.92, 4, 1782221521.3966796
  617.77, 581.28, 4, 1782221521.3987386
  598.73, 590.17, 4, 1782221521.522953
  579.26, 598.55, 4, 1782221521.7095766
  559.71, 606.46, 4, 1782221521.7127454
  540.55, 613.63, 4, 1782221521.7152755
  521.67, 620.27, 4, 1782221521.805133
  503.02, 626.31, 4, 1782221521.978011
  484.24, 631.38, 4, 1782221521.9818275
  465.12, 635.20, 4, 1782221522.0032096
  446.13, 638.03, 4, 1782221522.2445915
  427.37, 640.35, 4, 1782221522.2485847
  408.56, 642.79, 4, 1782221522.2506864
  389.93, 645.67, 4, 1782221522.4005294
  371.90, 649.03, 4, 1782221522.5857193
  355.35, 652.77, 4, 1782221522.588268
  340.60, 656.89, 4, 1782221522.5905826
  328.05, 660.99, 4, 1782221522.7019541
  317.67, 664.69, 4, 1782221522.869657
  308.95, 667.82, 4, 1782221522.8718615
  302.15, 670.19, 4, 1782221523.2044594
  297.00, 671.82, 4, 1782221523.2105186
  293.30, 672.81, 4, 1782221523.3162713
  290.70, 673.34, 4, 1782221523.5110576
  289.40, 673.50, 4, 1782221523.5156398
  289.18, 673.51, 4, 1782221523.6269612
  289.73, 673.55, 4, 1782221523.8010635
  290.80, 673.69, 4, 1782221523.8032846
  292.25, 673.95, 4, 1782221523.8053102
  294.07, 674.32, 4, 1782221523.8073301
  295.77, 674.68, 4, 1782221523.8093705
  297.45, 675.08, 4, 1782221523.8118222
  299.04, 675.46, 4, 1782221523.9543755
  300.40, 675.81, 4, 1782221524.141048
  301.44, 676.10, 4, 1782221524.1467533
  302.08, 676.29, 4, 1782221524.149118
  302.40, 676.40, 4, 1782221524.4491699
  302.44, 676.41, 4, 1782221524.4551024
  302.38, 676.39, 4, 1782221524.4571004
  302.19, 676.33, 4, 1782221524.4589367
  301.94, 676.25, 4, 1782221524.4808538
  301.77, 676.19, 4, 1782221524.5968275
  301.68, 676.17, 4, 1782221524.78361
  301.59, 676.14, 4, 1782221524.785904
  301.38, 676.07, 4, 1782221524.9076009
  301.18, 676.01, 4, 1782221525.0893412
  301.09, 675.98, 4, 1782221525.0929477
  300.98, 675.95, 4, 1782221525.0951355
  300.69, 675.87, 4, 1782221525.244332
  300.30, 675.76, 4, 1782221525.5677202
  300.10, 675.70, 4, 1782221525.5706234
  300.09, 675.70, 4, 1782221525.7624774
  300.12, 675.71, 4, 1782221525.7669268
  300.04, 675.69, 4, 1782221525.9011424
  300.04, 675.69, 4, 1782221526.075878
  300.04, 675.69, 4, 1782221526.0784664
  300.07, 675.70, 4, 1782221526.0808277
  300.05, 675.69, 4, 1782221526.083194
  299.98, 675.67, 4, 1782221526.0855267
  299.81, 675.63, 4, 1782221526.0878313
  299.35, 675.53, 4, 1782221526.0901182
  298.63, 675.39, 4, 1782221526.258501
  297.87, 675.27, 4, 1782221526.930569
  297.51, 675.21, 4, 1782221527.1213527
  297.38, 675.20, 4, 1782221527.1238213
  297.37, 675.19, 4, 1782221527.1265633
  297.35, 675.19, 4, 1782221527.1297328
  297.40, 675.20, 4, 1782221527.2745576
  297.43, 675.20, 4, 1782221527.4615512
  297.43, 675.20, 4, 1782221527.4635897
  297.44, 675.21, 4, 1782221527.4655888
  297.57, 675.23, 4, 1782221527.4682243
  298.04, 675.30, 4, 1782221527.4710355
  298.09, 675.31, 4, 1782221527.4733849
  297.89, 675.28, 4, 1782221527.6319025
  297.35, 675.20, 4, 1782221527.8196087
  296.49, 675.09, 4, 1782221527.821862
  295.24, 674.95, 4, 1782221527.8240483
  294.70, 674.88, 4, 1782221527.8260503
  295.08, 674.93, 4, 1782221527.829076
  295.76, 675.00, 4, 1782221527.8312693
  295.74, 675.00, 4, 1782221527.988449
  295.73, 675.00, 4, 1782221528.1809163
  295.89, 675.01, 4, 1782221528.1832235
  296.03, 675.03, 4, 1782221528.1865122
  295.97, 675.02, 4, 1782221528.352671
  295.95, 675.02, 4, 1782221528.536886
  295.89, 675.01, 4, 1782221528.539185
  295.82, 675.01, 4, 1782221528.541787
  295.82, 675.01, 4, 1782221528.5449464
  295.82, 675.01, 4, 1782221528.5474918
  295.82, 675.01, 4, 1782221528.7316172
  295.82, 675.01, 4, 1782221528.9204662
  295.79, 675.00, 4, 1782221528.9229567
  295.78, 675.00, 4, 1782221528.9252563
  295.78, 675.00, 4, 1782221528.9277322
  295.78, 675.00, 4, 1782221529.128416
  295.76, 675.00, 4, 1782221529.3225443
  295.76, 675.00, 4, 1782221529.32713
  295.71, 674.99, 4, 1782221529.92416
  295.71, 674.99, 4, 1782221530.6865401
  295.71, 674.99, 4, 1782221531.456082
  295.71, 674.99, 4, 1782221532.2815332
  295.71, 674.99, 4, 1782221533.0844111
  295.70, 674.99, 4, 1782221533.871399
  295.71, 674.99, 4, 1782221534.3226237
  295.84, 675.01, 4, 1782221534.7302542
  295.84, 675.01, 4, 1782221535.5225053
  295.84, 675.01, 4, 1782221535.929394
  295.84, 675.01, 4, 1782221536.7660673
  295.84, 675.01, 4, 1782221537.144835
  295.84, 675.01, 4, 1782221537.1473114
  295.89, 675.02, 4, 1782221537.5354335
  295.90, 675.02, 4, 1782221537.5831537
  295.82, 675.01, 4, 1782221537.5853708
  295.67, 674.99, 4, 1782221537.5875185
  295.67, 674.99, 4, 1782221538.3509614
  295.70, 674.99, 4, 1782221538.7830436
  295.75, 675.00, 4, 1782221538.7852736
  295.63, 674.98, 4, 1782221539.2012727
  295.54, 674.97, 4, 1782221539.2044241
  295.22, 674.94, 4, 1782221539.614703
  295.00, 674.92, 4, 1782221539.621698
  294.89, 674.91, 4, 1782221539.6237276
  294.82, 674.91, 4, 1782221540.0440917
  294.33, 674.85, 4, 1782221540.0525258
  293.93, 674.81, 4, 1782221540.4993753
  293.93, 674.81, 4, 1782221540.5081024
  293.87, 674.80, 4, 1782221540.9618273
  293.87, 674.80, 4, 1782221540.9642067
  293.87, 674.80, 4, 1782221540.9670212
  293.87, 674.80, 4, 1782221540.970938
  293.87, 674.80, 4, 1782221540.9737744
  -0.02, -0.00, 4, 1782221669.4343002
  -0.13, -0.00, 4, 1782221669.465908
  -0.29, -0.00, 4, 1782221669.7019403
  -0.30, -0.00, 4, 1782221669.8636956
  -0.30, -0.00, 4, 1782221669.8659241
  -0.30, -0.00, 4, 1782221669.8659651
  -0.30, -0.00, 4, 1782221669.8660114
  -0.29, -0.00, 4, 1782221670.2809362
  -0.16, -0.00, 4, 1782221670.2827175
  -0.06, -0.00, 4, 1782221670.2827692
  -0.13, -0.00, 4, 1782221670.2828012
  -0.13, -0.00, 4, 1782221670.2828329
  -0.13, -0.00, 4, 1782221670.5787392
  -0.13, -0.00, 4, 1782221670.7490404
  -0.13, -0.00, 4, 1782221670.7490902
  -0.13, -0.00, 4, 1782221670.7491765
  -7.74, 0.01, 4, 1782221670.7494235
  -12.91, 0.01, 4, 1782221670.7495232
  -12.64, 0.01, 4, 1782221671.0242505
  -10.61, 0.04, 4, 1782221671.1743066
  -8.66, 0.07, 4, 1782221671.1763697
  -7.74, 0.08, 4, 1782221671.1765528
  -7.79, 0.08, 4, 1782221671.1765954
  -7.95, 0.07, 4, 1782221671.2180688
  -7.95, 0.07, 4, 1782221671.5879967
  -7.97, 0.07, 4, 1782221671.5898397
  -8.11, 0.07, 4, 1782221671.589967
  -8.19, 0.07, 4, 1782221671.5899982
  -8.19, 0.07, 4, 1782221671.6213024
  -8.19, 0.07, 4, 1782221671.882636
  -8.19, 0.07, 4, 1782221671.8826995
  -8.19, 0.07, 4, 1782221672.024193
  -8.19, 0.07, 4, 1782221672.0244133
  -8.19, 0.07, 4, 1782221672.024451
  -8.19, 0.07, 4, 1782221672.4666767
  -8.19, 0.07, 4, 1782221672.4693232
  -8.19, 0.07, 4, 1782221672.4693604
  -8.19, 0.07, 4, 1782221672.4693923
  -8.19, 0.07, 4, 1782221672.4694357
  -8.19, 0.07, 4, 1782221672.5012338
  -8.18, 0.07, 4, 1782221672.7378407
  -8.18, 0.07, 4, 1782221672.8831387
  -8.18, 0.07, 4, 1782221672.8854032
  -8.21, 0.07, 4, 1782221672.8854756
  -8.21, 0.07, 4, 1782221672.896439
  -8.21, 0.07, 4, 1782221673.1753664
  -8.21, 0.07, 4, 1782221673.1754215
  -8.21, 0.07, 4, 1782221673.3425024
  -8.21, 0.07, 4, 1782221673.342734
  -8.21, 0.07, 4, 1782221673.342779
  -8.21, 0.07, 4, 1782221673.5981746
  -8.21, 0.07, 4, 1782221673.7532866
  -8.21, 0.07, 4, 1782221673.755508
  -8.29, 0.07, 4, 1782221673.755577
  -8.35, 0.07, 5, 1782221673.7556102
  -8.42, 0.07, 5, 1782221673.7868922
  -8.37, 0.07, 5, 1782221674.0261176
  -8.30, 0.07, 5, 1782221674.2024674
  -8.30, 0.07, 5, 1782221674.2026312
  -8.30, 0.07, 5, 1782221674.2031202
  -8.30, 0.07, 5, 1782221674.203187
  -8.30, 0.07, 5, 1782221674.4748986
  -8.21, 0.07, 5, 1782221674.644672
  -7.82, 0.06, 5, 1782221674.6447399
  -7.41, 0.04, 5, 1782221674.6448991
  -6.80, 0.02, 5, 1782221674.6451335
  -3.41, -0.09, 5, 1782221674.6662683
  -0.18, -0.23, 5, 1782221674.9036443
  6.59, -0.54, 5, 1782221675.052625
  17.35, -1.06, 5, 1782221675.0547612
  30.10, -1.64, 5, 1782221675.054819
  47.99, -2.45, 5, 1782221675.065245
  71.51, -3.30, 5, 1782221675.3769698
  96.34, -3.51, 5, 1782221675.5622633
  128.12, -2.53, 5, 1782221675.5650792
  167.57, -2.15, 5, 1782221675.5651305
  207.44, -1.89, 5, 1782221675.5652149
  245.04, -1.85, 5, 1782221675.565284
  283.33, -2.18, 5, 1782221675.840132
  322.19, -2.68, 5, 1782221676.0161283
  357.63, -3.11, 5, 1782221676.0189679
  389.22, -3.43, 5, 1782221676.019293
  419.06, -3.81, 5, 1782221676.0193608
  447.14, -4.03, 5, 1782221676.0298483
  472.92, -4.04, 5, 1782221676.8092573
  497.11, -3.70, 5, 1782221676.9840195
  520.18, -2.83, 5, 1782221676.9874587
  542.59, -1.32, 5, 1782221676.9877138
  564.95, 0.95, 5, 1782221676.9878953
  588.80, 4.27, 5, 1782221676.987992
  614.26, 8.87, 5, 1782221676.9880702
  639.56, 14.63, 5, 1782221676.988117
  664.91, 21.89, 5, 1782221676.9886138
  690.65, 31.09, 5, 1782221676.9886696
  716.52, 42.61, 5, 1782221676.9888375
  741.93, 56.48, 5, 1782221676.9889085
  766.25, 72.87, 5, 1782221677.2904105
  788.93, 91.90, 5, 1782221677.29045
  809.28, 113.24, 5, 1782221677.4750438
  826.91, 136.80, 5, 1782221677.47741
  841.06, 162.30, 5, 1782221677.477574
  850.49, 189.87, 5, 1782221677.4776092
  853.61, 218.39, 5, 1782221677.751975
  850.67, 245.75, 5, 1782221677.9337258
  842.63, 272.91, 5, 1782221677.9361274
  829.25, 300.89, 5, 1782221677.9363437
  811.22, 328.70, 5, 1782221677.936415
  788.91, 355.24, 5, 1782221677.9468071
  762.31, 380.51, 5, 1782221678.2168386
  731.92, 403.78, 5, 1782221678.374357
  698.30, 424.25, 5, 1782221678.3779032
  662.45, 441.36, 5, 1782221678.3780172
  625.97, 454.58, 5, 1782221678.3781133
  590.85, 463.52, 5, 1782221678.6370094
  559.05, 468.27, 5, 1782221678.7893987
  532.78, 469.10, 5, 1782221678.7916055
  488.89, 457.63, 5, 1782221678.7917619
  407.92, 418.30, 5, 1782221678.7918167
  349.12, 386.48, 5, 1782221678.8234763
  304.27, 365.54, 5, 1782221679.0645182
  265.68, 346.97, 5, 1782221679.0646584
  261.89, 345.11, 5, 1782221679.2390902
  294.91, 370.99, 5, 1782221679.2394323
  340.56, 413.08, 5, 1782221679.2395556
  416.71, 499.55, 5, 1782221679.4724135
  510.63, 651.16, 5, 1782221679.6393218
  542.50, 849.61, 5, 1782221679.6394162
  457.13, 1031.48, 5, 1782221679.6396224
  280.69, 1129.82, 5, 1782221679.639659
  83.93, 1128.68, 5, 1782221679.8730407
  -98.10, 1069.25, 5, 1782221679.8730762
  -236.39, 1022.33, 5, 1782221680.017148
  -374.12, 992.77, 5, 1782221680.020996
  -499.22, 978.04, 5, 1782221680.0212038
  -623.08, 970.38, 5, 1782221680.512885
  -736.37, 970.69, 5, 1782221680.514813
  -837.39, 975.51, 5, 1782221680.5151856
  -924.41, 985.19, 5, 1782221680.5153108
