Ins Auto Telemetry Data Record
Record Time: 2026-06-22T19:32:59.344397
============================================================

Trajectory Points: 180
Waypoints: 132

Trajectory Points (x, y, mode, timestamp):
  57.23, -7.05, 5, 1782127939.8362634
  63.71, -7.61, 5, 1782127939.919374
  71.32, -8.06, 5, 1782127940.0095274
  80.20, -8.60, 5, 1782127940.0739417
  90.30, -9.46, 5, 1782127940.1578183
  101.38, -10.63, 5, 1782127940.254315
  113.37, -11.89, 5, 1782127940.3180823
  125.72, -12.84, 5, 1782127940.391696
  138.26, -13.32, 5, 1782127940.478967
  151.15, -13.36, 5, 1782127940.5528185
  164.31, -13.04, 5, 1782127940.6563554
  177.86, -12.49, 5, 1782127940.7199597
  191.61, -11.81, 5, 1782127940.7929618
  205.80, -11.04, 5, 1782127940.9272532
  220.31, -10.32, 5, 1782127940.9613266
  235.05, -9.60, 5, 1782127941.0349739
  249.79, -8.72, 5, 1782127941.1274157
  264.49, -7.46, 5, 1782127941.195389
  279.58, -5.67, 5, 1782127941.279298
  294.78, -3.26, 5, 1782127941.3610997
  310.21, -0.29, 5, 1782127941.4396653
  325.54, 3.06, 5, 1782127941.513269
  341.20, 6.74, 5, 1782127941.643979
  356.29, 10.67, 5, 1782127941.6771615
  370.94, 15.02, 5, 1782127941.7619476
  385.21, 20.09, 5, 1782127941.9005914
  399.71, 26.25, 5, 1782127941.911507
  414.06, 33.44, 5, 1782127941.9957445
  427.85, 41.48, 5, 1782127942.089677
  440.78, 50.21, 5, 1782127942.1615303
  453.31, 59.81, 5, 1782127942.235647
  465.57, 70.00, 5, 1782127942.3369448
  477.67, 80.58, 5, 1782127942.3983164
  489.34, 91.18, 5, 1782127942.4811575
  501.03, 101.98, 5, 1782127942.6481664
  512.91, 112.96, 5, 1782127942.6535356
  524.98, 124.39, 5, 1782127942.717015
  536.66, 136.27, 5, 1782127942.8802476
  547.64, 148.68, 5, 1782127942.8853767
  557.60, 161.58, 5, 1782127942.953652
  566.34, 174.88, 5, 1782127943.1429238
  573.77, 188.16, 5, 1782127943.146657
  580.44, 201.76, 5, 1782127943.19991
  586.49, 215.39, 5, 1782127943.2735548
  592.17, 229.26, 5, 1782127943.3899407
  597.35, 242.94, 5, 1782127943.4425008
  602.02, 256.22, 5, 1782127943.515309
  606.14, 269.00, 5, 1782127943.6516674
  609.60, 281.00, 5, 1782127943.6727076
  612.39, 291.98, 5, 1782127943.7560644
  614.47, 301.47, 5, 1782127943.853619
  616.02, 309.85, 5, 1782127943.918851
  617.17, 317.14, 5, 1782127943.9925907
  617.95, 323.17, 5, 1782127944.1273708
  618.48, 328.13, 5, 1782127944.2035027
  618.79, 331.77, 5, 1782127944.2352378
  618.98, 334.51, 5, 1782127944.31932
  619.08, 336.19, 5, 1782127944.4621007
  619.15, 337.24, 5, 1782127944.4731095
  619.17, 337.69, 5, 1782127944.5572112
  619.18, 337.85, 5, 1782127944.6606076
  619.19, 337.91, 5, 1782127944.7334728
  619.19, 337.91, 5, 1782127944.7955325
  619.19, 337.95, 5, 1782127944.990434
  619.19, 337.95, 5, 1782127944.9938319
  619.19, 337.95, 5, 1782127945.0364604
  619.19, 337.95, 5, 1782127945.12094
  619.19, 337.95, 5, 1782127945.2622647
  619.19, 337.95, 5, 1782127945.2742627
  619.19, 337.90, 5, 1782127945.357913
  619.18, 337.87, 5, 1782127945.5453956
  619.18, 337.79, 5, 1782127945.5498643
  619.14, 337.44, 5, 1782127945.602763
  619.12, 337.21, 5, 1782127945.7501585
  619.14, 337.37, 5, 1782127945.825934
  619.17, 337.67, 5, 1782127945.836982
  619.19, 337.82, 5, 1782127945.9206603
  619.19, 337.85, 5, 1782127946.0255458
  619.19, 337.85, 5, 1782127946.1009207
  619.19, 337.85, 5, 1782127946.1539361
  619.19, 337.85, 5, 1782127946.3159802
  619.19, 337.85, 5, 1782127946.3917365
  619.19, 337.85, 5, 1782127946.4034934
  619.19, 337.85, 5, 1782127946.4658082
  619.19, 337.87, 5, 1782127947.546813
  619.19, 337.79, 5, 1782127947.5510302
  619.18, 337.69, 5, 1782127947.553511
  619.18, 337.69, 5, 1782127947.555653
  619.18, 337.69, 5, 1782127947.5578518
  619.18, 337.71, 5, 1782127947.5598254
  619.18, 337.71, 5, 1782127947.5619967
  619.17, 337.66, 5, 1782127947.564458
  619.17, 337.66, 5, 1782127947.5676038
  619.17, 337.66, 5, 1782127947.5696564
  619.17, 337.66, 5, 1782127947.571753
  619.17, 337.66, 5, 1782127947.5735795
  619.17, 337.66, 5, 1782127947.5754526
  619.17, 337.66, 5, 1782127947.5966985
  619.17, 337.66, 5, 1782127947.782691
  619.17, 337.66, 5, 1782127947.8866208
  619.18, 337.67, 5, 1782127947.889242
  619.18, 337.75, 5, 1782127947.9211514
  619.18, 337.75, 5, 1782127948.085764
  619.18, 337.75, 5, 1782127948.1832397
  619.18, 337.75, 5, 1782127948.1855118
  619.18, 337.74, 5, 1782127948.237082
  619.18, 337.74, 5, 1782127948.4016795
  619.18, 337.74, 5, 1782127948.5053196
  619.19, 337.80, 5, 1782127948.508327
  619.19, 337.83, 5, 1782127948.8058374
  619.19, 337.85, 5, 1782127948.80831
  619.19, 337.85, 5, 1782127948.8104258
  619.19, 337.85, 5, 1782127948.8123865
  619.19, 337.85, 5, 1782127948.8757632
  619.19, 337.85, 5, 1782127949.1442719
  619.19, 337.85, 5, 1782127949.148205
  619.19, 337.85, 5, 1782127949.151754
  619.19, 337.85, 5, 1782127949.1935515
  619.19, 337.85, 5, 1782127949.4732468
  619.19, 337.85, 5, 1782127949.4767573
  619.19, 337.85, 5, 1782127949.4792
  619.19, 337.87, 5, 1782127949.5212002
  619.20, 337.88, 5, 1782127949.687744
  619.19, 337.83, 5, 1782127949.7829866
  619.18, 337.75, 5, 1782127949.786501
  619.18, 337.77, 5, 1782127949.8389802
  619.19, 337.83, 5, 1782127950.1128404
  619.19, 337.83, 5, 1782127950.117922

Waypoints (x, y):
  #1: 34.68, -3.78
  #2: 34.68, -3.78
  #3: 34.68, -3.78
  #4: 34.68, -3.78
  #5: 34.68, -3.78
  #6: 34.68, -3.78
  #7: 34.68, -3.78
  #8: 74.70, -8.25
  #9: 74.70, -8.25
  #10: 74.70, -8.25
  #11: 74.70, -8.25
  #12: 115.83, -12.12
  #13: 115.83, -12.12
  #14: 115.83, -12.12
  #15: 156.38, -13.27
  #16: 156.38, -13.27
  #17: 156.38, -13.27
  #18: 197.22, -11.50
  #19: 197.22, -11.50
  #20: 197.22, -11.50
  #21: 238.02, -9.44
  #22: 238.02, -9.44
  #23: 279.58, -5.67
  #24: 279.58, -5.67
  #25: 279.58, -5.67
  #26: 319.36, 1.68
  #27: 319.36, 1.68
  #28: 319.36, 1.68
  #29: 359.27, 11.49
  #30: 359.27, 11.49
  #31: 399.71, 26.25
  #32: 399.71, 26.25
  #33: 399.71, 26.25
  #34: 435.68, 46.61
  #35: 435.68, 46.61
  #36: 435.68, 46.61
  #37: 468.01, 72.09
  #38: 468.01, 72.09
  #39: 498.67, 99.80
  #40: 498.67, 99.80
  #41: 498.67, 99.80
  #42: 529.72, 129.07
  #43: 529.72, 129.07
  #44: 557.60, 161.58
  #45: 557.60, 161.58
  #46: 557.60, 161.58
  #47: 577.85, 196.29
  #48: 577.85, 196.29
  #49: 577.85, 196.29
  #50: 594.32, 234.80
  #51: 594.32, 234.80
  #52: 594.32, 234.80
  #53: 607.60, 273.89
  #54: 607.60, 273.89
  #55: 607.60, 273.89
  #56: 607.60, 273.89
  #57: 616.53, 312.92
  #58: 616.53, 312.92
  #59: 616.53, 312.92
  #60: 616.53, 312.92
  #61: 616.53, 312.92
  #62: 616.53, 312.92
  #63: 616.53, 312.92
  #64: 616.53, 312.92
  #65: 616.53, 312.92
  #66: 616.53, 312.92
  #67: 616.53, 312.92
  #68: 616.53, 312.92
  #69: 616.53, 312.92
  #70: 616.53, 312.92
  #71: 616.53, 312.92
  #72: 616.53, 312.92
  #73: 616.53, 312.92
  #74: 616.53, 312.92
  #75: 616.53, 312.92
  #76: 616.53, 312.92
  #77: 616.53, 312.92
  #78: 616.53, 312.92
  #79: 616.53, 312.92
  #80: 616.53, 312.92
  #81: 616.53, 312.92
  #82: 616.53, 312.92
  #83: 616.53, 312.92
  #84: 616.53, 312.92
  #85: 616.53, 312.92
  #86: 616.53, 312.92
  #87: 616.53, 312.92
  #88: 616.53, 312.92
  #89: 616.53, 312.92
  #90: 616.53, 312.92
  #91: 616.53, 312.92
  #92: 616.53, 312.92
  #93: 616.53, 312.92
  #94: 616.53, 312.92
  #95: 616.53, 312.92
  #96: 616.53, 312.92
  #97: 616.53, 312.92
  #98: 616.53, 312.92
  #99: 616.53, 312.92
  #100: 616.53, 312.92
  #101: 616.53, 312.92
  #102: 616.53, 312.92
  #103: 616.53, 312.92
  #104: 616.53, 312.92
  #105: 616.53, 312.92
  #106: 616.53, 312.92
  #107: 616.53, 312.92
  #108: 616.53, 312.92
  #109: 616.53, 312.92
  #110: 616.53, 312.92
  #111: 616.53, 312.92
  #112: 616.53, 312.92
  #113: 616.53, 312.92
  #114: 616.53, 312.92
  #115: 616.53, 312.92
  #116: 616.53, 312.92
  #117: 616.53, 312.92
  #118: 616.53, 312.92
  #119: 616.53, 312.92
  #120: 616.53, 312.92
  #121: 616.53, 312.92
  #122: 616.53, 312.92
  #123: 616.53, 312.92
  #124: 616.53, 312.92
  #125: 616.53, 312.92
  #126: 616.53, 312.92
  #127: 616.53, 312.92
  #128: 616.53, 312.92
  #129: 616.53, 312.92
  #130: 616.53, 312.92
  #131: 616.53, 312.92
  #132: 616.53, 312.92

Raw Data Log:
  [2026-06-22T19:32:15.741781] I: {'realtime_x': 0.0, 'realtime_y': 0.0, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:15.752275] I: {'realtime_x': 0.0, 'realtime_y': 0.0, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:15.835928] I: {'realtime_x': 2.53, 'realtime_y': 0.05, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:15.925642] I: {'realtime_x': 5.37, 'realtime_y': 0.11, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:15.992876] I: {'realtime_x': 5.65, 'realtime_y': 0.11, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:16.076837] I: {'realtime_x': 5.89, 'realtime_y': 0.1, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:16.164283] I: {'realtime_x': 5.73, 'realtime_y': 0.1, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:16.236715] I: {'realtime_x': 5.5, 'realtime_y': 0.11, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:16.320390] I: {'realtime_x': 5.47, 'realtime_y': 0.11, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:16.395796] I: {'realtime_x': 5.47, 'realtime_y': 0.11, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:16.479447] I: {'realtime_x': 5.47, 'realtime_y': 0.11, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:16.585556] I: {'realtime_x': 5.44, 'realtime_y': 0.11, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:16.641257] I: {'realtime_x': 5.41, 'realtime_y': 0.11, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:16.714711] I: {'realtime_x': 5.41, 'realtime_y': 0.11, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:16.806737] I: {'realtime_x': 5.41, 'realtime_y': 0.11, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:16.880390] I: {'realtime_x': 5.41, 'realtime_y': 0.11, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:16.953649] I: {'realtime_x': 5.41, 'realtime_y': 0.11, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:17.034669] I: {'realtime_x': 5.42, 'realtime_y': 0.11, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:17.118901] I: {'realtime_x': 5.45, 'realtime_y': 0.11, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:17.199261] I: {'realtime_x': 5.45, 'realtime_y': 0.11, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:17.274058] I: {'realtime_x': 5.45, 'realtime_y': 0.11, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:17.358583] I: {'realtime_x': 5.49, 'realtime_y': 0.11, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:17.441624] I: {'realtime_x': 5.52, 'realtime_y': 0.11, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:17.516389] I: {'realtime_x': 5.55, 'realtime_y': 0.11, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:17.601239] I: {'realtime_x': 5.66, 'realtime_y': 0.11, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:17.677393] I: {'realtime_x': 6.57, 'realtime_y': 0.08, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:17.760984] I: {'realtime_x': 6.73, 'realtime_y': 0.08, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:17.869065] I: {'realtime_x': 6.81, 'realtime_y': 0.07, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:17.911886] I: {'realtime_x': 6.48, 'realtime_y': 0.09, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:17.995118] I: {'realtime_x': 5.97, 'realtime_y': 0.13, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:18.089379] I: {'realtime_x': 5.59, 'realtime_y': 0.15, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:18.152087] I: {'realtime_x': 5.55, 'realtime_y': 0.15, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:18.236383] I: {'realtime_x': 5.66, 'realtime_y': 0.15, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:18.317228] I: {'realtime_x': 5.71, 'realtime_y': 0.15, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:18.400224] I: {'realtime_x': 5.82, 'realtime_y': 0.14, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:18.473678] I: {'realtime_x': 5.82, 'realtime_y': 0.14, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:18.557962] I: {'realtime_x': 5.6, 'realtime_y': 0.15, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:18.641511] I: {'realtime_x': 5.14, 'realtime_y': 0.17, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:18.723720] I: {'realtime_x': 5.04, 'realtime_y': 0.18, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:18.797055] I: {'realtime_x': 5.22, 'realtime_y': 0.17, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:18.880731] I: {'realtime_x': 5.79, 'realtime_y': 0.14, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:18.954085] I: {'realtime_x': 6.86, 'realtime_y': 0.09, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:19.037537] I: {'realtime_x': 8.72, 'realtime_y': -0.02, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:19.116810] I: {'realtime_x': 11.46, 'realtime_y': -0.28, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:19.202220] I: {'realtime_x': 15.27, 'realtime_y': -0.81, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:19.276118] I: {'realtime_x': 20.41, 'realtime_y': -1.61, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:19.367249] I: {'realtime_x': 26.24, 'realtime_y': -2.48, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:19.440579] I: {'realtime_x': 31.58, 'realtime_y': -3.29, 'target_x': 0.0, 'target_y': 0.0, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:19.516829] I: {'realtime_x': 36.8, 'realtime_y': -4.12, 'target_x': 34.68, 'target_y': -3.78, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:19.520231] W: {'wp_x': 34.68, 'wp_y': -3.78}
  [2026-06-22T19:32:19.594465] I: {'realtime_x': 41.9, 'realtime_y': -4.93, 'target_x': 34.68, 'target_y': -3.78, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:19.597612] W: {'wp_x': 34.68, 'wp_y': -3.78}
  [2026-06-22T19:32:19.679190] I: {'realtime_x': 46.58, 'realtime_y': -5.65, 'target_x': 34.68, 'target_y': -3.78, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:19.682051] W: {'wp_x': 34.68, 'wp_y': -3.78}
  [2026-06-22T19:32:19.751073] I: {'realtime_x': 51.68, 'realtime_y': -6.39, 'target_x': 34.68, 'target_y': -3.78, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:19.784169] W: {'wp_x': 34.68, 'wp_y': -3.78}
  [2026-06-22T19:32:19.836266] I: {'realtime_x': 57.23, 'realtime_y': -7.05, 'target_x': 34.68, 'target_y': -3.78, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:19.838347] W: {'wp_x': 34.68, 'wp_y': -3.78}
  [2026-06-22T19:32:19.919376] I: {'realtime_x': 63.71, 'realtime_y': -7.61, 'target_x': 34.68, 'target_y': -3.78, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:19.921553] W: {'wp_x': 34.68, 'wp_y': -3.78}
  [2026-06-22T19:32:20.009530] I: {'realtime_x': 71.32, 'realtime_y': -8.06, 'target_x': 34.68, 'target_y': -3.78, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:20.013109] W: {'wp_x': 34.68, 'wp_y': -3.78}
  [2026-06-22T19:32:20.073944] I: {'realtime_x': 80.2, 'realtime_y': -8.6, 'target_x': 34.68, 'target_y': -3.78, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:20.075937] W: {'wp_x': 74.7, 'wp_y': -8.25}
  [2026-06-22T19:32:20.157821] I: {'realtime_x': 90.3, 'realtime_y': -9.46, 'target_x': 34.68, 'target_y': -3.78, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:20.159723] W: {'wp_x': 74.7, 'wp_y': -8.25}
  [2026-06-22T19:32:20.254319] I: {'realtime_x': 101.38, 'realtime_y': -10.63, 'target_x': 34.68, 'target_y': -3.78, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:20.257520] W: {'wp_x': 74.7, 'wp_y': -8.25}
  [2026-06-22T19:32:20.318084] I: {'realtime_x': 113.37, 'realtime_y': -11.89, 'target_x': 34.68, 'target_y': -3.78, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:20.319999] W: {'wp_x': 74.7, 'wp_y': -8.25}
  [2026-06-22T19:32:20.391698] I: {'realtime_x': 125.72, 'realtime_y': -12.84, 'target_x': 34.68, 'target_y': -3.78, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:20.470136] W: {'wp_x': 115.83, 'wp_y': -12.12}
  [2026-06-22T19:32:20.478969] I: {'realtime_x': 138.26, 'realtime_y': -13.32, 'target_x': 34.68, 'target_y': -3.78, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:20.481030] W: {'wp_x': 115.83, 'wp_y': -12.12}
  [2026-06-22T19:32:20.552821] I: {'realtime_x': 151.15, 'realtime_y': -13.36, 'target_x': 34.68, 'target_y': -3.78, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:20.555236] W: {'wp_x': 115.83, 'wp_y': -12.12}
  [2026-06-22T19:32:20.656357] I: {'realtime_x': 164.31, 'realtime_y': -13.04, 'target_x': 34.68, 'target_y': -3.78, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:20.701875] W: {'wp_x': 156.38, 'wp_y': -13.27}
  [2026-06-22T19:32:20.719962] I: {'realtime_x': 177.86, 'realtime_y': -12.49, 'target_x': 34.68, 'target_y': -3.78, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:20.722239] W: {'wp_x': 156.38, 'wp_y': -13.27}
  [2026-06-22T19:32:20.792969] I: {'realtime_x': 191.61, 'realtime_y': -11.81, 'target_x': 34.68, 'target_y': -3.78, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:20.798950] W: {'wp_x': 156.38, 'wp_y': -13.27}
  [2026-06-22T19:32:20.927255] I: {'realtime_x': 205.8, 'realtime_y': -11.04, 'target_x': 34.68, 'target_y': -3.78, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:20.930154] W: {'wp_x': 197.22, 'wp_y': -11.5}
  [2026-06-22T19:32:20.961330] I: {'realtime_x': 220.31, 'realtime_y': -10.32, 'target_x': 34.68, 'target_y': -3.78, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:20.981603] W: {'wp_x': 197.22, 'wp_y': -11.5}
  [2026-06-22T19:32:21.034976] I: {'realtime_x': 235.05, 'realtime_y': -9.6, 'target_x': 34.68, 'target_y': -3.78, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:21.037170] W: {'wp_x': 197.22, 'wp_y': -11.5}
  [2026-06-22T19:32:21.127418] I: {'realtime_x': 249.79, 'realtime_y': -8.72, 'target_x': 34.68, 'target_y': -3.78, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:21.186364] W: {'wp_x': 238.02, 'wp_y': -9.44}
  [2026-06-22T19:32:21.195390] I: {'realtime_x': 264.49, 'realtime_y': -7.46, 'target_x': 34.68, 'target_y': -3.78, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:21.202698] W: {'wp_x': 238.02, 'wp_y': -9.44}
  [2026-06-22T19:32:21.279303] I: {'realtime_x': 279.58, 'realtime_y': -5.67, 'target_x': 34.68, 'target_y': -3.78, 'yaw_ins': 0.0, 'dis_ins': 0.0}
  [2026-06-22T19:32:21.286111] W: {'wp_x': 279.58, 'wp_y': -5.67}
